"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HS010","HS011","HS020","HS021","HS030","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH081","HH090","HH091","MI010","MI020","MI025","MI026","MI030","MI040","MI045","MI046","MI050","MI051","MI052","MI053","MI054","MI055","MI056","MI057","MI058","MI060","MI065","MI066","MI075","MI076","MI085","MI086","MI090","MI095","MI100","MI110","MI111","MI112","MI113","MI114","MI120","MI121","MI122","MI123","MI124","MI125","HX040","HX050","HX090","HX080","HX060","HX070","HX120","HX010"
"2008","EE",48018,"2","2008","6",10574,9728,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,846,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","5112.93","3","3","2","2","2","2","2","1","6","2","1","NA","NA","562.42","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","2","1","2","2","NA","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",48182,"1","2008","25",13779,12238,0,0,,,,,,,,0,0,0,0,0,,0,,0,82,0,,1459,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","1278.23","2","NA","1","2","2","2","4","1","4","2","1","NA","NA","597.25","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","NA","NA","2","NA","NA","NA","2","1","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",48190,"2","2008","11",4146,1511,0,0,,,,,,,,0,0,474,0,0,,0,,0,2635,0,,0,"NA","NA","NA","3","NA","3","2","1","1","1","1","1","1","1","6","1278.23","3","2","2","2","2","2","4","1","2","2","1","NA","NA","98.1","NA","1","NA","1","1","2","NA","NA","1","NA","NA","NA","1","2","1","2","2","2","NA","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",48254,"1","2008","17",4845,4178,0,0,,,,,,,,0,0,0,0,0,,0,,0,1,0,,667,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1406.06","3","2","2","1","1","2","1","1","3","2","1","NA","NA","139.2","NA","1","NA","1","1","2","NA","NA","1","2","3","NA","2","2","NA","2","NA","NA","2","NA","2","2","NA","NA","NA","NA","NA","NA","2","4","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",48272,"2","2008","13",14325,14304,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,20,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","1150.41","2","1","2","2","1","1","4","1","2","2","1","NA","NA","154.67","NA","1","NA","1","1","2","NA","NA","2","2","NA","NA","2","NA","2","2","2","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","2","8","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",48282,"1","2008","15",8774,7543,0,0,,,,,,,,0,0,0,0,0,,0,,0,14,0,,1217,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1597.79","2","NA","2","2","1","1","4","1","4","2","1","NA","NA","158.5","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","2","NA","1","2","2","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.3,,,,,,
"2008","EE",48290,"1","2008","21",5383,2509,0,0,,,,,,,,0,0,0,0,0,,37,,0,2874,0,,0,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1597.79","3","3","2","2","2","2","2","1","3","2","1","NA","NA","568.81","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","2","1","2","NA","2","2","NA","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",48332,"2","2008","14",16468,15416,0,0,,,,,,,,0,0,0,0,0,,0,,0,34,0,,1018,"NA","NA","NA","3","NA","3","1","1","1","1","1","3","1","1","4","766.94","2","NA","2","2","1","2","1","1","2","2","1","NA","NA","73.63","NA","1","NA","1","1","2","NA","NA","2","NA","NA","NA","1","2","2","2","2","2","NA","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",48387,"1","2008","42",7755,7428,0,0,,,,,,,,0,0,0,0,0,,0,,0,8,0,,319,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","1917.35","2","NA","2","2","1","1","4","1","4","2","1","63.91","NA","160.03","NA","1","NA","3","1","2","NA","NA","2","NA","NA","NA","2","2","1","2","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",48395,"1","2008","29",6240,6093,0,0,,,,,,,,0,0,0,0,0,,0,,0,7,0,,140,"NA","3","NA","3","NA","3","1","1","2","1","1","3","1","1","3","1597.79","3","2","2","2","2","2","1","1","3","2","1","NA","NA","76.25","NA","1","NA","1","1","2","NA","NA","2","NA","NA","NA","1","2","1","2","NA","2","2","2","1","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",48398,"2","2008","27",216,215,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","1278.23","2","3","2","2","2","2","1","1","3","2","1","NA","NA","143.8","NA","1","NA","1","1","2","NA","NA","1","NA","NA","NA","1","2","1","NA","2","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","1","NA","3","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",48412,"1","2008","17",4692,4276,0,0,,,,,,,,0,0,0,0,0,,2,,0,417,0,,0,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","3","958.67","2","NA","2","2","2","2","4","1","3","1","1","NA","NA","159.46","NA","1","NA","1","1","2","NA","NA","2","2","NA","NA","1","2","2","1","2","2","NA","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",48414,"2","2008","15",4552,-661,0,0,,,,,,,,0,0,0,0,0,,0,,0,5213,0,,0,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","1","1","4","1150.41","2","NA","2","2","2","2","4","1","3","2","1","NA","NA","106.09","NA","1","NA","1","1","2","NA","NA","2","2","NA","NA","2","2","NA","2","2","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",48426,"1","2008","12",5350,4600,0,0,,,,,,,,0,0,0,0,0,,0,,0,52,0,,698,"NA","NA","NA","3","NA","3","2","1","2","1","1","1","1","1","2","543.25","2","2","2","2","1","2","NA","1","5","2","1","NA","NA","88.01","NA","3","NA","1","1","2","NA","NA","1","NA","NA","NA","1","2","NA","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","5","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",48448,"2","2008","20",19911,17747,0,0,,,,,,,,0,0,0,0,0,,0,,0,2164,0,,0,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","1278.23","2","NA","2","2","2","2","1","1","2","2","1","NA","NA","58.99","NA","1","NA","1","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","2","2","NA","NA","2","2","2","NA","NA","3","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",48449,"2","2008","11",3214,2588,0,0,,,,,,,,0,0,0,0,0,,2,,0,49,0,,577,"NA","3","NA","3","NA","3","2","1","2","1","1","1","1","1","4","NA","3","2","2","2","2","1","4","1","2","2","1","NA","NA","118.24","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","2","2","2","2","2","2","2","NA","2","NA","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",48490,"1","2008","16",4736,4891,0,0,,,,,,,,0,0,0,0,0,,2,,0,0,0,,-155,"NA","3","NA","3","NA","NA","2","1","1","1","1","1","1","2","4","1917.35","2","NA","2","2","2","1","3","1","3","2","1","NA","NA","108.65","NA","1","NA","1","1","2","NA","NA","2","NA","NA","NA","1","NA","2","1","2","2","NA","2","NA","2","NA","NA","NA","NA","NA","NA","2","1","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",48507,"1","2008","11",10224,8937,0,0,,,,,,,,0,0,0,0,0,,0,,0,4,0,,1283,"NA","3","NA","3","NA","NA","2","1","1","1","1","1","1","1","3","639.12","2","2","2","2","2","2","1","1","3","2","1","NA","NA","53.37","NA","1","NA","1","1","2","NA","NA","2","NA","NA","NA","2","2","NA","2","2","NA","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",48515,"1","2008","14",11970,8347,0,0,,,,,,,,0,0,0,0,0,,1,,0,230,0,,3393,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","958.67","2","3","2","2","2","2","4","2","4","2","1","NA","NA","118.24","NA","1","NA","1","1","2","NA","NA","2","NA","NA","NA","1","2","2","2","2","2","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",48526,"1","2008","12",7002,6877,0,0,,,,,,,,0,0,0,0,0,,0,,0,6,0,,119,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","3","1597.79","2","NA","2","2","2","2","3","1","5","2","1","NA","NA","253.54","NA","1","NA","1","1","2","NA","NA","2","2","NA","NA","1","2","1","2","2","NA","2","NA","2","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",48539,"1","2008","21",31232,29709,0,0,,,,,,,,0,0,0,0,0,,0,,0,119,0,,1404,"NA","3","NA","3","NA","NA","2","1","1","1","1","1","1","1","4","1597.79","2","NA","1","2","2","2","1","1","2","1","1","NA","NA","271.24","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","2","2","NA","2","2","2","2","2","NA","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",48555,"2","2008","14",4977,4976,0,0,,,,,,,,0,0,0,0,0,,0,,0,1,0,,0,"NA","NA","NA","3","NA","3","2","1","1","1","1","1","1","1","4","958.67","2","1","2","2","1","2","4","1","3","2","1","NA","NA","52.41","NA","1","NA","1","1","2","NA","NA","2","2","NA","NA","1","2","NA","1","2","NA","NA","2","2","2","NA","NA","NA","NA","NA","NA","2","4","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.3,,,,,,
"2008","EE",48560,"1","2008","13",19324,16637,0,0,,,,,,,,0,0,0,0,0,,0,,0,10,0,,2676,"NA","3","NA","3","NA","NA","2","1","1","1","1","1","3","1","3","1150.41","3","NA","2","2","1","2","1","1","2","2","1","63.91","NA","136.96","NA","1","NA","1","1","2","NA","NA","2","2","NA","1","2","NA","1","2","2","2","2","2","NA","2","NA","NA","NA","1","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",48562,"2","2008","20",10366,9925,0,0,,,,,,,,0,0,0,0,0,,0,,0,1,0,,440,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","2","4","958.67","1","2","2","2","1","2","4","1","4","2","1","NA","NA","158.5","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","2","NA","1","NA","2","2","NA","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2",1.5,,,,,,
"2008","EE",48567,"2","2008","22",5203,-1711,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,6914,"NA","NA","NA","2","NA","3","1","1","1","1","1","1","1","1","5","1597.79","2","2","2","2","2","2","1","1","5","2","1","NA","NA","288.88","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","2","2","2","2","2","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",48608,"3","2008","17",7134,7105,0,0,,,,,,,,0,0,0,0,449,,0,,0,0,0,,29,"NA","NA","NA","3","NA","3","2","1","1","1","1","1","1","2","4","1597.79","3","2","2","1","1","2","1","1","4","2","1","NA","NA","110.57","NA","1","NA","1","1","2","NA","NA","1","NA","NA","NA","1","2","NA","2","2","2","2","2","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",48653,"1","2008","24",5868,5539,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,329,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","639.12","3","3","2","2","2","2","3","1","2","1","1","NA","NA","127.18","NA","1","NA","1","1","2","NA","NA","2","2","NA","NA","2","2","2","2","NA","2","2","2","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",48699,"1","2008","22",18738,17285,0,0,,,,,,,,0,0,0,0,0,,15,,0,16,0,,1437,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","958.67","2","2","2","2","2","2","4","1","3","2","1","NA","NA","0","NA","1","NA","1","1","2","NA","NA","1","NA","NA","NA","1","2","2","1","NA","2","2","2","NA","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",48717,"1","2008","10",5142,5125,0,0,,,,,,,,0,0,0,0,0,,0,,0,5,0,,12,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","575.2","2","NA","1","2","2","2","3","1","4","2","1","NA","NA","233.92","NA","3","NA","1","1","2","NA","NA","2","2","NA","NA","1","NA","NA","2","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",48782,"1","2008","66",30201,27399,0,0,,,,,,,,0,0,0,0,0,,3,,0,2802,0,,0,"NA","3","NA","3","NA","3","1","1","2","1","1","1","1","1","4","766.94","2","2","2","2","2","2","1","2","2","2","1","NA","NA","118.24","NA","1","NA","1","1","2","NA","NA","2","2","NA","NA","2","NA","2","2","2","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",48786,"1","2008","17",3936,3195,0,0,,,,,,,,0,0,0,0,0,,0,,0,11,0,,729,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","5112.93","2","3","2","2","2","2","2","1","6","2","1","NA","NA","202.6","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","2","2","1","2","2","2","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",48806,"1","2008","12",3638,2568,0,0,,,,,,,,0,57,0,0,0,,0,,0,5,0,,1064,"NA","NA","NA","3","NA","3","2","1","1","1","1","1","1","1","4","1278.23","2","2","2","2","2","2","3","3","3","1","1","NA","NA","171.47","NA","1","NA","1","1","2","NA","NA","2","NA","NA","NA","1","2","NA","2","NA","2","2","NA","2","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",48816,"2","2008","28",22917,22053,0,0,,,,,,,,0,0,0,0,0,,0,,0,22,0,,841,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","5112.93","2","2","2","2","2","2","1","1","6","2","1","NA","NA","568.81","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","2","2","2","2","2","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",48849,"1","2008","13",9359,8176,0,0,,,,,,,,0,0,0,0,0,,13,,0,0,0,,1183,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","3195.58","3","3","2","2","2","2","2","1","6","2","1","NA","NA","562.42","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","2","1","2","2","2","NA","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",48905,"1","2008","23",6302,3390,0,0,,,,,,,,0,0,0,0,0,,0,,0,119,0,,2794,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","6","3195.58","3","3","2","2","2","2","4","1","6","2","1","NA","NA","562.42","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","2","2","1","2","2","2","NA","2","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",48909,"1","2008","36",14726,11385,0,0,,,,,,,,0,0,0,0,0,,0,,0,107,0,,3234,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","575.2","2","NA","2","2","2","2","4","1","3","2","1","NA","NA","141.24","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","2","1","2","2","NA","2","2","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",48934,"1","2008","9",14287,9979,0,0,,,,,,,,0,0,0,0,0,,3,,0,4307,0,,0,"NA","3","NA","3","NA","NA","1","1","2","1","1","1","1","1","3","1278.23","2","2","2","2","2","2","4","1","3","1","1","NA","NA","197.3","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","2","1","NA","NA","2","2","2","NA","2","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",48954,"1","2008","24",2812,1343,0,0,,,,,,,,0,0,0,0,0,,48,,0,1469,0,,0,"NA","NA","NA","3","NA","2","2","1","1","1","1","1","1","1","3","639.12","3","NA","2","2","2","2","1","1","3","2","1","NA","NA","61.99","NA","1","NA","1","1","2","NA","NA","2","2","NA","NA","1","2","NA","2","NA","NA","2","NA","2","2","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",48963,"2","2008","17",5534,5523,0,0,,,,,,,,0,0,0,0,0,,1,,0,0,0,,11,"NA","3","NA","3","NA","NA","2","1","1","1","1","1","1","2","5","1022.59","2","NA","2","1","2","2","4","1","3","2","1","NA","NA","181.51","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","NA","2","1","NA","2","2","2","2","2","NA","NA","NA","5","NA","NA","2","4","3","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",48966,"1","2008","17",1473,1087,0,0,,,,,,,,0,0,0,0,0,,0,,0,9,0,,377,"NA","3","NA","3","NA","NA","2","1","1","1","1","1","1","2","3","NA","2","NA","2","1","2","2","4","1","2","2","1","NA","NA","68.39","NA","1","NA","1","1","2","NA","NA","2","NA","NA","NA","2","NA","1","NA","NA","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",48983,"2","2008","18",3043,2969,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,74,"NA","3","NA","3","NA","3","2","1","1","1","1","1","1","1","5","1278.23","2","NA","2","1","2","1","4","1","6","2","1","NA","NA","168.79","NA","1","NA","3","1","2","NA","NA","1","2","NA","NA","1","NA","2","1","2","2","2","2","NA","2","NA","NA","NA","NA","NA","NA","1","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",49025,"2","2008","18",851,-15,0,0,,,,,,,,0,0,0,0,0,,0,,0,15,0,,852,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","1","1","4","958.67","2","NA","2","2","2","1","4","1","2","2","1","NA","NA","58.61","NA","1","NA","3","1","2","NA","NA","1","NA","NA","NA","2","2","1","2","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","2",1.3,,,,,,
"2008","EE",49033,"1","2008","20",11534,11517,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,17,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","5","3195.58","2","NA","2","2","2","2","1","1","6","2","1","NA","NA","568.81","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","2","1","2","2","2","2","2","NA","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",49035,"1","2008","16",7974,7866,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,108,"NA","3","NA","3","NA","3","2","1","1","1","1","1","1","2","3","958.67","2","2","2","2","2","2","4","1","4","2","1","NA","NA","168.79","NA","1","NA","1","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","1","NA","2","NA","2","2","2","NA","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",49104,"1","2008","14",11201,6094,0,0,,,,,,,,0,0,0,0,0,,7,,0,0,0,,5106,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","575.2","2","NA","2","1","2","1","4","1","2","2","1","NA","NA","73.63","NA","1","NA","1","1","2","NA","NA","2","2","NA","NA","1","2","2","NA","2","2","2","2","NA","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",49114,"2","2008","23",14869,13873,0,0,,,,,,,,0,2216,0,0,0,,0,,0,30,0,,967,"NA","3","NA","3","NA","3","2","1","1","1","1","1","1","1","4","2556.47","3","NA","2","2","2","1","1","1","4","2","1","NA","NA","103.35","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","1","1","NA","NA","2","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",49143,"1","2008","16",4452,3971,0,0,,,,,,,,0,0,0,0,0,,0,,0,481,0,,0,"NA","3","NA","3","NA","NA","1","2","1","1","1","3","1","1","4","958.67","3","2","2","2","2","2","4","1","1","2","1","NA","NA","127.82","NA","3","NA","1","1","2","NA","NA","2","NA","NA","NA","2","NA","1","1","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",49165,"1","2008","9",5855,5773,0,0,,,,,,,,0,0,0,0,0,,0,,0,82,0,,0,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","3","3","958.67","2","1","2","2","2","2","1","1","3","1","1","NA","NA","72.22","NA","1","NA","3","1","2","NA","NA","2","NA","NA","NA","1","NA","NA","NA","2","2","2","NA","2","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",49166,"2","2008","27",9135,4460,0,0,,,,,,,,0,0,0,0,0,,1,,0,22,960,,3693,"NA","NA","NA","3","NA","3","1","1","2","1","1","1","1","1","3","1278.23","3","2","2","2","2","2","3","1","3","2","1","NA","NA","258.59","NA","1","NA","1","1","2","NA","NA","2","NA","NA","NA","1","2","2","2","2","2","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.3,,,,,,
"2008","EE",49211,"1","2008","29",12420,12407,0,0,,,,,,,,0,0,0,0,0,,1,,0,0,0,,12,"NA","3","NA","1","NA","NA","1","1","1","1","1","1","1","1","4","2556.47","2","NA","2","2","1","2","3","1","3","2","1","76.69","NA","91.07","NA","1","NA","1","1","2","NA","NA","2","2","NA","NA","2","2","1","NA","2","NA","2","2","NA","1","NA","NA","NA","NA","NA","NA","2","8","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2",1.5,,,,,,
"2008","EE",49259,"2","2008","24",30824,28647,0,0,,,,,,,,0,0,0,0,0,,0,,0,2178,0,,0,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1597.79","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","277.95","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","2","1","1","2","2","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2008","EE",49277,"1","2008","22",10523,6870,0,0,,,,,,,,0,0,0,0,0,,1,,0,687,0,,2965,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1278.23","1","2","1","2","2","1","1","1","4","2","1","NA","NA","103.35","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","2","NA","NA","2","2","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2",1.5,,,,,,
"2008","EE",49314,"1","2008","17",4037,2658,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1380,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","5112.93","3","3","2","2","2","2","2","1","6","2","1","NA","NA","277.95","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","NA","2","2","2","2","NA","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
