"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS010","HS011","HS020","HS021","HS030","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH080","HH081","HH090","HH091","HA010","HA020","HA030","HA040","HA050","HA060","HA070","HX040","HX050","HX090","HX080","HX060","HX070","HX120","HX010","R_HA030","R_HA040","R_HA050","R_HA060","R_HA070"
"2010","EE",67321,"2","2010","8",6309,5253,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1056,0,,0,,"NA","3","NA","3","NA","NA","1","1","2","1","1","1","1","1","4","1150.41","1","2","2","2","2","2","3","1","NA","2","2","1","NA","NA","79.89","173.26","NA","1","NA","1","1","1","451301","204102","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",67348,"1","2010","26",5872,4220,0,0,,,,,,,,,0,0,0,0,0,,0,,0,36,0,,1616,,"NA","NA","NA","3","NA","3","1","1","2","1","1","1","1","1","3","1917.35","2","1","2","2","2","1","1","1","NA","3","2","1","102.26","NA","141.88","83.15","NA","1","NA","1","1","1","296301","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",67377,"1","2010","14",11118,10677,0,0,,,,,,,,,0,278,0,0,224,,0,,0,441,0,,0,,"NA","NA","NA","2","NA","3","1","1","2","1","1","1","1","2","2","1278.23","3","2","1","2","2","2","4","1","NA","4","2","1","NA","NA","209.63","0","NA","1","NA","1","2","1","429301","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",67388,"1","2010","15",10268,10228,0,0,,,,,,,,,0,0,0,0,0,,6,,0,11,0,,30,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1278.23","1","3","2","2","2","2","1","1","NA","6","2","1","NA","NA","153.39","0","NA","1","NA","1","1","1","147501","263002","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",67415,"1","2010","31",17376,14004,0,0,,,,,,,,,0,3488,0,0,0,,0,,0,3372,0,,0,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","3","3","1278.23","3","3","2","2","2","1","1","4","NA","5","2","1","NA","NA","425.01","0","NA","1","NA","1","2","1","24501","263002","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",67422,"2","2010","22",10224,4247,0,0,,,,,,,,,0,0,0,0,0,,0,,0,5977,0,,0,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","3","6","1022.59","2","NA","2","2","2","2","4","3","NA","2","2","1","NA","NA","354.71","120.67","NA","1","NA","3","1","1","585801","91001","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",67426,"2","2010","19",8519,8508,74,74,,,,,,,,,74,0,0,0,0,,223,,0,11,0,,0,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","3","958.67","3","3","2","2","1","2","4","1","NA","3","2","1","287.6","NA","169.05","0","NA","1","NA","1","2","1","444801","398101","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",67440,"1","2010","39",14431,12753,0,0,,,,,,,,,0,0,0,0,0,,33,,0,0,0,,1677,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","3","4","1214.32","2","3","2","2","2","2","1","4","NA","6","2","1","NA","NA","425.01","0","NA","1","NA","1","2","1","321701","321702","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",67460,"1","2010","15",17754,17190,0,0,,,,,,,,,0,0,0,0,0,,0,,0,18,0,,546,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","1086.5","1","3","2","1","2","2","1","1","NA","2","2","1","NA","NA","79.89","0","NA","1","NA","1","NA","1","451301","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",67467,"2","2010","14",6210,4759,0,0,,,,,,,,,0,0,0,0,0,,18,,0,1451,0,,0,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","3","1278.23","2","3","2","2","2","2","2","1","NA","6","2","1","NA","NA","180.23","229.19","NA","1","NA","1","2","1","307402","307401","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",67492,"1","2010","20",6760,3850,0,0,,,,,,,,,0,0,0,0,0,,0,,0,9,0,,2901,,"NA","3","NA","1","NA","NA","1","1","2","1","1","1","1","1","4","1278.23","2","NA","2","2","2","1","4","1","NA","2","2","1","NA","NA","209.57","0","NA","1","NA","1","1","1","564701","188403","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",67496,"1","2010","16",8963,8936,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,27,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","NA","2","NA","2","2","2","2","1","1","NA","2","2","2","NA","NA","69.34","141.76","NA","1","NA","1","1","1","NA","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",67516,"1","2010","12",16254,8714,0,0,,,,,,,,,0,0,0,0,0,,0,,0,98,0,,7441,,"NA","3","NA","3","NA","3","1","1","2","1","1","1","1","1","4","1278.23","1","1","2","2","1","2","1","1","NA","5","2","1","NA","NA","338.41","0","NA","1","NA","1","1","NA","455002","91001","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",67521,"2","2010","10",6278,5928,0,0,,,,,,,,,0,0,0,0,0,,962,,0,244,0,,105,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1278.23","1","3","2","2","2","2","1","1","NA","6","2","1","NA","NA","425.01","0","NA","1","NA","1","2","1","307402","307401","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",67545,"2","2010","19",9578,7595,0,0,,,,,,,,,0,577,0,0,2884,,0,,0,27,0,,1955,,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","1","1","5","1278.23","1","2","2","2","2","2","1","1","NA","2","2","1","NA","NA","122.2","0","NA","3","NA","1","2","1","371202","625802","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",67610,"2","2010","25",9638,8612,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1026,,"NA","NA","NA","3","NA","1","1","1","2","1","1","1","1","1","6","1278.23","1","2","2","2","2","2","NA","1","NA","6","2","1","127.82","NA","287.28","0","NA","3","NA","1","1","1","294001","429002","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",67629,"1","2010","8",6995,6765,0,0,,,,,,,,,0,0,0,0,0,,0,,0,20,0,,210,,"NA","NA","NA","2","NA","NA","1","1","1","1","1","1","1","1","4","1278.23","2","1","2","2","2","1","1","1","NA","3","2","1","NA","NA","111.85","0","NA","1","NA","1","2","1","572901","429302","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",67651,"2","2010","9",4518,-201,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4718,,"NA","NA","NA","3","NA","3","2","1","1","1","1","1","1","1","4","1022.59","2","NA","2","2","2","2","4","1","NA","3","2","1","NA","NA","447.38","173.26","NA","1","NA","1","1","1","566401","160402","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",67665,"1","2010","12",2749,2452,0,0,,,,,,,,,0,0,0,0,0,,0,,0,297,0,,0,,"NA","3","NA","2","NA","3","2","2","2","1","1","1","1","3","3","958.67","2","NA","2","2","2","1","1","1","NA","2","1","1","NA","NA","122.2","0","NA","1","NA","1","1","1","394901","429302","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",67677,"1","2010","7",3944,7017,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,-3073,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","3","1","1086.5","2","NA","2","1","2","2","1","1","NA","2","2","1","NA","NA","624.8","113.76","NA","1","NA","1","1","1","204101","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",67719,"2","2010","14",12442,10942,0,0,,,,,,,,,0,0,0,0,0,,1,,0,18,0,,1482,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","3","1278.23","1","NA","2","2","2","2","4","1","NA","3","2","1","63.91","NA","341.93","0","NA","1","NA","1","2","1","232501","444802","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",67821,"2","2010","14",25188,18917,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1683,0,,4588,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1278.23","2","NA","2","2","2","2","1","1","NA","6","1","1","NA","NA","181.64","86.86","NA","1","NA","1","1","1","204101","204102","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",67856,"2","2010","30",5472,3822,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1650,,"NA","NA","NA","3","NA","3","1","2","1","1","1","1","1","1","4","1022.59","3","NA","2","2","2","1","4","1","NA","3","2","1","NA","NA","447.38","0","NA","1","NA","1","3","1","NA","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",67867,"1","2010","10",8256,2235,0,0,,,,,,,,,0,0,0,0,0,,1,,0,28,0,,5993,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","3","1917.35","2","NA","2","2","2","2","4","1","NA","2","2","1","NA","NA","173.9","78.48","NA","1","NA","1","1","1","549101","198902","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",67871,"1","2010","21",8764,8735,0,0,,,,,,,,,0,0,0,0,0,,0,,0,29,0,,0,,"NA","3","NA","3","NA","3","2","1","1","1","1","1","1","2","4","639.12","2","NA","2","2","2","2","3","1","NA","2","2","1","NA","NA","85","127.95","NA","1","NA","1","1","1","288701","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",67878,"1","2010","25",22835,22775,0,0,,,,,,,,,0,0,0,0,0,,42,,0,2,0,,57,,"NA","NA","NA","3","NA","3","2","1","1","1","1","1","1","3","3","1917.35","3","2","2","2","2","2","4","1","NA","2","2","1","NA","NA","208.67","0","NA","1","NA","1","3","NA","232501","608202","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",67895,"1","2010","14",22629,17631,0,0,,,,,,,,,0,0,0,0,0,,1719,,0,54,0,,4944,,"NA","3","NA","3","NA","NA","1","1","2","1","1","1","1","1","3","1150.41","1","NA","2","2","2","2","1","1","NA","3","2","1","NA","NA","110.76","0","NA","1","NA","1","1","1","79301","275902","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",67938,"1","2010","22",6028,-4111,0,0,,,,,,,,,0,0,0,0,0,,1,,0,246,0,,9893,,"NA","3","NA","3","NA","3","2","1","1","1","1","1","1","1","3","958.67","3","2","2","2","2","1","3","2","NA","3","2","1","NA","NA","338.22","53.05","NA","1","NA","1","1","1","234801","623402","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68002,"1","2010","17",21005,21003,1147,1147,,,,,,,,,1147,0,0,0,0,,13,,0,0,0,,2,,"NA","NA","NA","3","NA","3","2","1","1","1","1","1","1","1","5","958.67","3","NA","2","2","1","2","4","1","NA","4","2","1","NA","NA","310.61","0","NA","1","NA","1","2","1","20701","543302","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68029,"2","2010","11",9460,7612,0,0,,,,,,,,,0,0,0,0,0,,1,,0,11,0,,1837,,"NA","3","NA","3","NA","3","2","1","1","1","1","1","1","1","5","958.67","1","NA","2","1","2","2","1","1","NA","2","2","1","NA","NA","151.47","78.48","NA","1","NA","1","2","1","256301","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68050,"1","2010","8",7946,4347,0,0,,,,,,,,,0,0,0,0,0,,12,,0,85,0,,3515,,"NA","3","NA","3","NA","NA","1","1","2","1","1","1","1","1","4","1086.5","1","2","2","2","2","1","1","1","NA","3","2","2","NA","NA","269.39","113.76","NA","1","NA","1","2","1","432001","226002","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68054,"1","2010","12",9891,9872,0,0,,,,,,,,,0,0,1368,0,0,,2,,0,20,0,,0,,"NA","NA","NA","3","NA","NA","1","1","2","1","1","1","1","3","5","1917.35","1","NA","2","1","2","2","3","1","NA","2","2","1","NA","NA","447.38","0","NA","1","NA","1","1","1","NA","405202","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68055,"2","2010","14",6246,3072,0,0,,,,,,,,,0,0,0,0,0,,6,,0,3173,0,,0,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","639.12","2","NA","2","2","2","2","4","1","NA","3","2","1","NA","NA","255.65","0","NA","1","NA","1","2","1","518802","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68066,"1","2010","15",4506,2237,0,0,,,,,,,,,0,0,0,0,0,,1,,0,50,0,,2220,,"NA","3","NA","3","NA","3","1","1","2","1","1","1","1","1","4","1533.88","1","2","2","2","2","2","4","2","NA","2","2","1","287.6","NA","44.74","120.92","NA","1","NA","1","1","1","87701","543302","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68090,"1","2010","15",6956,6944,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,12,,"NA","3","NA","3","NA","NA","1","1","2","1","1","1","1","1","5","1086.5","1","NA","2","2","2","2","1","1","NA","1","2","1","NA","NA","296.42","0","NA","1","NA","1","2","1","204101","432002","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68153,"1","2010","21",15260,11065,0,0,,,,,,,,,0,0,0,0,0,,25,,0,84,0,,4111,,"NA","NA","NA","3","NA","3","1","1","2","1","1","1","1","1","5","1278.23","2","NA","2","2","1","2","4","1","NA","4","2","1","NA","NA","296.42","155.05","NA","1","NA","1","1","1","451301","451302","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68195,"1","2010","31",8345,8286,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,59,,"NA","NA","NA","3","NA","3","2","1","1","1","1","1","1","1","5","1086.5","3","2","2","2","2","2","4","1","NA","2","2","2","NA","NA","296.42","0","NA","1","NA","1","1","1","451301","226002","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68196,"1","2010","17",6616,5661,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,955,,"NA","NA","NA","3","NA","NA","2","1","2","1","1","1","1","1","3","1917.35","3","NA","2","2","2","2","1","2","NA","5","2","1","NA","NA","46.27","0","NA","1","NA","1","1","1","470201","512303","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68202,"2","2010","15",21321,20422,0,0,,,,,,,,,0,0,0,0,0,,0,,0,899,0,,0,,"NA","3","NA","3","NA","NA","2","1","2","1","1","1","1","1","4","1278.23","NA","1","2","2","1","2","4","1","NA","3","2","1","NA","NA","332.85","0","NA","1","NA","1","1","1","544601","341402","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68223,"1","2010","14",7869,7867,0,0,,,,,,,,,0,0,0,0,0,,0,,0,3,0,,0,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","1278.23","3","NA","2","2","2","2","1","1","NA","1","2","1","NA","NA","388.39","241.52","NA","1","NA","1","1","1","457501","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68239,"1","2010","13",6988,6978,0,0,,,,,,,,,0,0,0,0,0,,0,,0,10,0,,0,,"NA","3","NA","3","NA","3","2","1","2","1","1","1","1","1","3","1278.23","1","2","2","2","2","2","4","4","NA","3","1","1","NA","NA","170.77","0","NA","1","NA","1","1","1","264502","371201","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68241,"1","2010","17",9800,4779,0,0,,,,,,,,,0,0,0,0,0,,5,,0,109,0,,4912,,"NA","NA","NA","3","NA","NA","1","1","1","1","3","1","1","1","3","639.12","2","1","2","2","2","2","1","1","NA","6","2","1","NA","NA","365.89","0","NA","1","NA","1","2","1","57801","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68246,"1","2010","27",2295,2276,305,305,,,,,,,,,305,0,0,0,0,,0,,0,1,0,,19,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","3","1086.5","3","2","2","2","2","1","1","1","NA","6","2","1","NA","NA","88.84","0","NA","1","NA","1","2","1","503201","78601","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68248,"1","2010","8",5237,3966,0,0,,,,,,,,,0,0,0,0,0,,179,,0,28,0,,1243,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","3","1278.23","1","1","2","2","2","2","1","1","NA","3","1","1","147","NA","143.8","0","NA","1","NA","1","1","1","444801","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68250,"1","2010","17",18866,16041,0,0,,,,,,,,,0,0,0,0,0,,0,,0,18,0,,2806,,"NA","3","NA","2","NA","3","1","1","1","1","1","1","1","1","3","1278.23","2","1","2","2","2","2","4","1","NA","2","2","1","NA","NA","141.24","0","NA","3","NA","1","1","NA","10501","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68291,"1","2010","24",22665,18879,0,0,,,,,,,,,0,0,0,0,0,,46,,0,3786,0,,0,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","3195.58","3","1","2","2","2","2","2","1","NA","6","2","1","NA","NA","425.01","0","NA","1","NA","1","2","1","321701","307401","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68317,"1","2010","11",8183,4349,0,0,,,,,,,,,0,0,0,0,0,,4,,0,0,0,,3833,,"NA","NA","NA","3","NA","3","2","1","1","1","1","1","1","1","3","958.67","2","3","2","2","2","2","4","1","NA","3","2","1","NA","NA","568.94","0","NA","1","NA","3","2","1","20701","615202","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68397,"2","2010","23",17649,16738,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,1188,,-277,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1278.23","1","NA","2","2","2","1","1","1","NA","6","2","1","NA","NA","180.23","0","NA","1","NA","1","2","1","307402","147502","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68435,"2","2010","19",9078,8558,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,520,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","703.03","1","2","2","2","1","2","1","1","NA","5","2","1","NA","NA","170.07","0","NA","1","NA","1","2","1","234801","94202","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68464,"2","2010","17",12440,11706,0,0,,,,,,,,,0,35,0,0,0,,0,,0,0,0,,734,,"NA","3","NA","3","NA","3","1","1","2","1","1","1","1","1","3","1597.79","2","3","2","2","1","2","3","1","NA","3","2","1","NA","NA","194.61","207.78","NA","1","NA","1","1","1","310802","225302","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68489,"2","2010","6",15070,13024,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2046,,"NA","3","NA","3","NA","3","2","1","2","1","1","1","1","1","5","1278.23","3","2","2","2","2","2","1","1","NA","2","2","1","NA","NA","447.38","0","NA","1","NA","1","2","1","451301","226002","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68523,"2","2010","19",33094,33037,0,0,,,,,,,,,0,0,0,0,0,,651,,0,0,0,,57,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","1278.23","1","3","2","2","2","2","1","1","NA","6","2","1","NA","NA","180.23","0","NA","1","NA","1","2","1","307402","147502","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68537,"2","2010","15",6860,6478,0,0,,,,,,,,,0,0,0,0,0,,0,,0,26,0,,355,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1022.59","3","2","2","2","2","1","4","1","NA","2","2","1","NA","NA","96.83","126.61","NA","1","NA","1","1","1","610601","444802","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68541,"2","2010","20",13622,12652,0,0,,,,,,,,,0,0,0,0,0,,5,,0,23,0,,947,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","1278.23","2","3","2","2","2","1","1","1","NA","4","2","1","NA","NA","425.01","0","NA","1","NA","1","2","1","217601","307401","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68581,"2","2010","28",27352,25108,1417,1417,,,,,,,,,1417,0,0,0,0,,249,,0,503,0,,1741,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1278.23","3","1","2","2","2","2","1","1","NA","6","2","1","NA","NA","183.43","0","NA","1","NA","1","2","1","147501","263002","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68623,"2","2010","18",19357,17861,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1496,0,,0,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","1278.23","1","1","2","2","2","1","2","1","NA","6","2","1","NA","NA","180.23","0","NA","1","NA","1","2","1","321701","147502","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68628,"2","2010","25",11761,10571,0,0,,,,,,,,,0,0,0,0,0,,3,,0,49,365,,777,,"NA","3","NA","3","NA","1","2","1","1","1","1","1","1","1","3","639.12","2","NA","2","2","2","2","2","1","NA","5","2","1","NA","NA","227.4","0","NA","1","NA","3","2","1","522401","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68661,"1","2010","37",6349,6341,0,0,,,,,,,,,0,0,0,0,0,,490,,0,0,0,,7,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","2","958.67","3","NA","2","1","2","2","1","1","NA","3","2","1","NA","NA","310.61","69.22","NA","1","NA","1","1","1","503201","398101","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68676,"1","2010","10",7248,6981,0,0,,,,,,,,,0,0,0,0,0,,0,,0,267,0,,0,,"NA","NA","NA","3","NA","NA","2","1","1","1","1","3","1","2","1","223.69","2","NA","2","2","2","2","NA","1","NA","2","2","1","NA","NA","71.58","0","NA","1","NA","1","NA","1","46401","70901","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68706,"2","2010","12",6769,6556,0,0,,,,,,,,,0,0,0,0,0,,3,,0,0,0,,213,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1278.23","2","NA","2","1","2","2","1","1","NA","3","2","1","NA","NA","170.07","0","NA","1","NA","3","1","1","256301","NA","7","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68708,"2","2010","9",18014,15619,0,0,,,,,,,,,0,0,0,0,0,,0,,0,31,0,,2364,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1597.79","2","2","2","2","2","2","4","1","NA","3","2","1","NA","NA","338.22","60.01","NA","1","NA","1","2","1","252401","256302","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68714,"2","2010","15",7132,6733,0,0,,,,,,,,,0,0,0,0,0,,0,,0,3,0,,396,,"NA","3","NA","3","NA","3","2","1","2","1","1","1","1","1","3","958.67","2","2","2","1","2","2","1","1","NA","2","1","1","NA","NA","100.98","0","NA","1","NA","1","1","1","368601","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68715,"1","2010","19",2636,2310,0,0,,,,,,,,,0,0,0,0,0,,0,,0,326,0,,0,,"NA","3","NA","3","NA","NA","2","1","1","1","1","1","1","1","2","4473.82","1","NA","2","2","2","2","4","4","NA","4","2","1","NA","NA","156.58","0","NA","1","NA","1","1","1","469401","264501","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68752,"1","2010","11",15329,14816,0,0,,,,,,,,,0,0,0,0,0,,0,,0,41,0,,471,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1150.41","1","2","2","2","2","2","1","1","NA","6","2","1","NA","NA","338.41","0","NA","1","NA","1","2","1","256301","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68776,"1","2010","17",10394,9387,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1007,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","2","4","1917.35","2","3","2","2","2","2","1","1","NA","2","1","1","NA","NA","932.6","0","NA","1","NA","1","NA","1","544601","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68794,"1","2010","21",8147,7488,0,0,,,,,,,,,0,0,0,0,0,,4,,0,7,0,,652,,"NA","3","NA","3","NA","NA","1","1","2","1","1","1","1","1","3","1278.23","2","NA","2","2","2","1","3","1","NA","2","2","1","NA","NA","69.34","0","NA","1","NA","1","1","1","383801","226002","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68796,"1","2010","21",21078,16435,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4643,,"NA","NA","NA","3","NA","3","2","1","2","1","1","1","1","1","3","958.67","3","NA","2","2","2","2","4","1","NA","4","2","1","NA","NA","92.03","0","NA","1","NA","1","1","1","91901","405602","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68797,"1","2010","13",27158,18614,0,0,,,,,,,,,0,0,0,0,0,,1,,0,53,0,,8491,,"NA","NA","NA","3","NA","NA","2","1","2","1","1","1","1","1","3","703.03","1","NA","2","2","2","2","4","1","NA","2","1","1","NA","NA","180.23","0","NA","1","NA","1","1","NA","34805","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68828,"2","2010","29",9253,9877,0,0,,,,,,,,,0,0,0,0,0,,4,,0,0,0,,-623,,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","1597.79","3","NA","2","2","1","2","1","1","NA","3","2","1","NA","NA","366.41","0","NA","1","NA","1","1","1","256301","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68841,"2","2010","9",6915,3803,0,0,,,,,,,,,0,0,0,0,0,,0,,0,113,0,,2998,,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","3","1917.35","2","2","2","2","2","1","4","1","NA","3","2","1","NA","NA","137.41","0","NA","1","NA","1","1","1","410601","87702","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68857,"2","2010","16",8909,7508,0,0,,,,,,,,,0,0,0,0,0,,0,,0,8,0,,1392,,"NA","NA","NA","3","NA","3","2","1","2","1","1","1","1","1","3","958.67","2","NA","1","2","2","2","1","4","NA","2","2","1","85","NA","255.65","69.54","NA","1","NA","1","2","1","308701","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68892,"1","2010","14",16247,14348,0,0,,,,,,,,,0,0,0,0,0,,1,,0,201,0,,1698,,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","2236.91","3","2","2","2","1","2","4","1","NA","6","2","1","NA","NA","80.66","292.72","NA","1","NA","1","3","1","457501","621902","NA","NA","NA","2",1.5,,,,,,,,,,,
"2010","EE",68894,"2","2010","11",288,-638,0,0,,,,,,,,,0,0,0,0,0,,1,,0,9,0,,917,,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","3","4","1278.23","3","NA","2","2","2","2","4","1","NA","4","2","1","NA","NA","96.83","0","NA","1","NA","1","3","1","530601","NA","NA","NA","NA","2",1.5,,,,,,,,,,,
