"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY100N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY090G","HY100G","HY110G","HY120G","HY130G","HY140G","HS010","HS020","HS030","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH090","MH010","MH020","MH030","MH040","MH050","MH060","MH070","MH080","MH090","MH100","MH110","MH120","MH130","MH140","MH150","MH160","HX040","HX050","HX090","HX080","HX060","HX070","HX020","HX010","HY081N","HY131N","HY081G","HY131G"
"2007","EE",65308,"2","2007","9",2242,2206,0,0,,,,,,0,0,0,0,0,0,,0,1,0,35,"2","2","2","2","1","1","1","1","1","1","1","1","1278.23","2","3","2","2","1","1","2","1","6","2","1","NA","NA","1086.5","1","1","1","1","1","1","1","2","1","3","3","3","2","2","2","NA","2","1","2",1.3,,,,,,,,,,
"2007","EE",65312,"3","2007","14",16475,16471,0,0,,,,,,0,0,0,0,0,1,,0,0,0,4,"NA","2","NA","2","1","1","1","1","1","1","1","4","383.47","3","2","1","2","1","1","2","4","3","2","1","NA","NA","63.91","1","1","2","1","1","1","1","2","1","2","3","3","3","4","3","3","2","NA","2",1.5,,,,,,,,,,
"2007","EE",65313,"2","2007","16",5452,3848,0,0,,,,,,0,163,0,0,0,2,,74,0,0,1604,"NA","2","2","2","1","1","1","1","1","1","1","4","1278.23","2","NA","2","2","2","2","4","2","2","2","1","NA","NA","35.79","1","1","1","1","1","1","2","2","1","4","3","3","3","4","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","EE",65326,"2","2007","8",6967,6665,0,0,,,,,,0,0,0,0,0,0,,0,8,0,294,"2","2","2","2","1","1","1","1","1","1","1","4","5112.93","2","2","2","2","1","1","3","1","6","2","1","NA","NA","83.09","1","1","1","1","1","1","2","2","2","2","3","4","2","3","3","NA","1","NA","2",1.5,,,,,,,,,,
"2007","EE",65329,"1","2007","34",10267,9493,0,0,,,,,,0,0,0,0,0,11,,0,31,0,743,"2","2","NA","1","1","1","1","1","1","1","1","5","1278.23","3","NA","2","2","2","2","1","1","5","1","1","NA","NA","127.82","1","1","2","1","1","1","2","2","1","4","3","3","3","3","3","3","2","NA","2",1.5,,,,,,,,,,
"2007","EE",65371,"2","2007","24",7706,7662,0,0,,,,,,0,0,0,0,0,0,,0,43,0,0,"NA","2","2","2","1","1","1","1","1","1","1","1","1597.79","2","2","2","2","2","2","3","1","2","2","1","NA","NA","1086.5","1","1","2","1","1","1","2","2","1","4","3","4","2","2","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","EE",65391,"2","2007","19",5451,961,0,0,,,,,,0,0,0,0,0,0,,0,18709,0,-14220,"NA","2","NA","2","1","2","1","1","1","1","1","5","1022.59","3","2","2","2","2","2","4","1","3","2","1","NA","NA","95.87","1","1","2","1","2","1","1","2","1","2","3","3","3","NA","2","2","2","NA","2",1.5,,,,,,,,,,
"2007","EE",65394,"2","2007","23",18719,18629,0,0,,,,,,0,233,0,0,0,0,,0,9,0,80,"NA","2","2","1","1","1","1","1","1","1","1","4","1278.23","2","NA","2","2","1","2","1","1","5","2","1","NA","NA","70.3","1","1","2","1","1","1","2","2","1","3","3","3","3","3","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","EE",65415,"2","2007","13",11054,10834,0,0,,,,,,0,0,0,0,0,0,,0,76,0,144,"NA","2","2","2","1","1","1","1","1","1","1","5","1406.06","3","2","2","2","1","2","1","4","3","2","1","NA","NA","95.87","1","1","2","1","1","1","1","2","2","4","4","3","3","3","2","NA","2","NA","2",1.5,,,,,,,,,,
"2007","EE",65424,"2","2007","19",13408,11703,0,0,,,,,,0,0,0,0,0,0,,0,18,0,1687,"NA","2","NA","1","1","1","1","1","1","1","1","4","383.47","2","NA","2","2","2","1","4","4","2","1","1","NA","NA","95.87","2","1","1","1","NA","1","1","2","2","2","3","3","3","4","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","EE",65431,"2","2007","13",5177,5173,0,0,,,,,,0,0,0,0,0,10,,0,0,0,4,"NA","2","2","1","1","1","1","1","1","1","1","4","958.67","3","NA","2","2","2","2","4","1","3","2","1","NA","NA","70.3","1","1","2","1","1","1","1","1","1","3","3","3","3","NA","2","NA","1","NA","2",1.5,,,,,,,,,,
"2007","EE",65467,"2","2007","11",12470,9938,0,0,,,,,,0,180,0,0,0,7,,909,2532,0,0,"2","2","2","2","1","1","1","1","1","1","1","5","1022.59","2","2","2","2","1","1","4","1","2","1","1","NA","NA","31.96","2","1","1","1","1","1","1","2","2","3","4","3","3","3","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","EE",65497,"2","2007","32",12464,10734,0,0,,,,,,0,0,0,0,0,16,,0,1730,0,0,"2","2","NA","1","1","1","1","1","1","1","3","5","1406.06","2","2","2","2","2","2","4","1","3","2","1","NA","NA","95.87","2","2","2","1","1","1","1","2","1","3","3","3","3","3","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","EE",65535,"2","2007","6",1779,201,0,0,,,,,,0,0,0,0,0,0,,0,352,0,1226,"NA","2","NA","2","1","2","1","1","1","1","3","3","1278.23","1","NA","2","2","2","2","4","1","2","2","1","NA","NA","198.13","1","1","1","1","1","1","2","2","1","4","2","3","3","3","2","NA","2","NA","2",1.3,,,,,,,,,,
"2007","EE",65591,"2","2007","8",582,-1077,0,0,,,,,,0,0,0,0,0,0,,0,7,0,1651,"NA","2","NA","1","1","1","1","1","1","1","1","3","319.56","2","NA","2","2","2","2","NA","1","3","2","1","NA","NA","51.13","1","1","2","1","1","2","2","2","1","3","3","3","3","3","4","NA","2","2","2",1.5,,,,,,,,,,
"2007","EE",65617,"2","2007","13",15096,15091,0,0,,,,,,0,0,0,0,0,3,,0,5,0,0,"NA","2","NA","1","1","1","1","1","1","1","1","5","1278.23","2","NA","2","2","1","2","4","1","4","2","1","NA","NA","127.82","2","1","2","1","1","2","1","2","1","3","3","4","3","3","2","NA","2","NA","2",1.5,,,,,,,,,,
"2007","EE",65631,"2","2007","5",15068,14294,0,0,,,,,,0,0,0,0,0,0,,0,129,0,645,"NA","2","NA","2","1","1","1","1","3","1","3","5","1278.23","2","2","2","2","2","2","3","1","5","2","1","NA","NA","63.91","1","2","1","1","1","1","1","2","1","3","3","3","2","1","2","3","2","NA","2",1.5,,,,,,,,,,
"2007","EE",65637,"2","2007","43",11834,11770,0,0,,,,,,0,0,0,0,0,5,,0,1,0,64,"NA","2","2","2","1","1","1","1","2","1","1","4","1278.23","2","2","2","1","2","2","4","4","2","2","1","NA","NA","447.38","1","1","1","1","1","1","2","2","2","4","3","2","3","3","2","NA","2","NA","2",1.5,,,,,,,,,,
"2007","EE",65673,"2","2007","8",3746,2895,0,0,,,,,,0,0,0,0,0,0,,0,174,0,677,"2","2","1","2","1","1","1","1","1","1","1","4","1597.79","2","2","2","2","1","2","1","1","2","2","1","NA","NA","86.28","1","1","1","1","1","2","1","2","1","3","3","3","3","3","1","NA","2","NA","2",1.5,,,,,,,,,,
"2007","EE",65699,"1","2007","18",15040,13416,0,0,,,,,,0,0,0,0,0,0,,0,41,0,1582,"NA","2","2","1","1","1","1","1","2","1","1","5","958.67","1","2","2","2","2","2","4","1","3","2","1","NA","NA","63.91","1","1","1","1","1","1","2","2","1","3","3","4","3","1","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","EE",65724,"1","2007","26",8604,8604,0,0,,,,,,0,0,0,0,0,0,,0,0,0,0,"2","2","2","2","1","1","1","1","1","1","1","6","1917.35","2","2","2","2","2","2","3","1","2","2","1","NA","NA","1086.5","1","1","1","1","1","1","2","2","1","3","3","3","2","3","3","NA","2","1","2",1.5,,,,,,,,,,
"2007","EE",65763,"2","2007","28",14943,10417,0,0,,,,,,0,0,0,0,0,0,,0,6,0,4520,"NA","2","2","1","1","1","1","1","1","1","1","5","1917.35","3","NA","2","1","2","2","1","1","4","2","1","NA","NA","127.82","1","1","2","1","1","1","1","2","1","4","3","4","3","NA","3","3","2","3","2",1.5,,,,,,,,,,
"2007","EE",65786,"2","2007","12",3626,3453,0,0,,,,,,0,0,0,0,0,0,,0,173,0,0,"2","2","NA","2","1","1","1","1","1","1","1","5","958.67","3","NA","2","2","1","2","4","1","1","2","1","NA","NA","95.87","1","1","1","1","1","1","1","2","1","2","3","4","3","2","3","3","2","NA","2",1.5,,,,,,,,,,
"2007","EE",65823,"1","2007","16",8973,8710,0,0,,,,,,0,0,0,0,0,1,,0,263,0,0,"NA","2","NA","2","1","1","1","1","3","1","1","4","1278.23","3","NA","2","2","2","2","4","1","4","1","1","NA","NA","159.78","1","1","2","1","1","1","1","1","1","3","2","3","NA","3","2","NA","2","NA","2",1.5,,,,,,,,,,
"2007","EE",65886,"1","2007","19",2,-1779,0,0,,,,,,0,0,0,0,0,2,,0,0,0,1780,"NA","2","NA","2","1","1","1","1","2","1","1","2","1597.79","1","2","2","1","1","2","1","1","2","1","1","NA","NA","447.38","1","1","2","1","2","1","1","2","1","3","3","2","3","NA","4","NA","2","NA","2",1.5,,,,,,,,,,
"2007","EE",65894,"2","2007","27",5974,5967,0,0,,,,,,0,0,0,0,0,0,,0,0,0,7,"NA","2","2","2","1","2","1","1","1","1","1","4","1278.23","2","1","2","1","1","2","4","1","4","2","1","NA","NA","76.69","1","1","1","1","1","1","1","2","2","3","3","3","4","3","3","3","2","NA","2",1.5,,,,,,,,,,
"2007","EE",65919,"1","2007","9",11784,3984,0,0,,,,,,0,0,0,0,0,0,,0,215,0,7586,"2","2","2","2","1","1","1","1","1","1","1","6","1597.79","2","3","2","2","1","1","3","1","6","2","1","NA","NA","1086.5","1","1","2","1","1","1","2","2","1","2","3","4","2","3","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","EE",65937,"2","2007","21",12261,11446,0,0,,,,,,0,0,0,0,0,2,,0,0,0,815,"2","2","NA","1","1","1","1","1","1","1","1","2","1278.23","2","2","2","2","2","2","1","1","5","2","1","NA","NA","198.13","1","1","1","1","1","2","1","2","2","4","3","3","2","3","1","4","1","NA","2",1.5,,,,,,,,,,
"2007","EE",65993,"1","2007","27",10515,6350,0,0,,,,,,0,373,0,0,0,0,,0,0,0,4165,"2","2","2","1","1","1","1","1","1","1","1","3","1597.79","2","NA","2","2","1","2","2","1","3","2","1","NA","NA","127.82","1","1","1","1","1","2","1","2","2","2","3","3","4","3","3","2","2","NA","2",1.5,,,,,,,,,,
"2007","EE",65995,"2","2007","19",4026,4025,0,0,,,,,,0,0,0,0,0,1,,0,0,0,2,"2","2","2","1","1","1","1","1","2","1","1","5","1278.23","3","2","2","2","1","1","4","1","3","2","1","NA","NA","70.37","1","1","1","1","1","1","1","2","1","2","3","3","2","3","3","4","2","NA","2",1.5,,,,,,,,,,
"2007","EE",66043,"2","2007","10",6132,4306,0,0,,,,,,0,0,0,0,0,0,,0,11,0,1815,"2","2","NA","1","1","1","1","1","1","1","1","4","1597.79","3","2","2","2","2","1","4","1","2","2","1","NA","NA","44.74","1","1","2","1","2","1","1","2","1","2","3","3","3","3","3","NA","2","NA","2",1.3,,,,,,,,,,
"2007","EE",66044,"2","2007","16",9505,9476,0,0,,,,,,0,0,0,0,0,5,,0,1,0,28,"2","2","2","1","1","1","1","1","1","1","1","4","1150.41","2","NA","1","2","1","2","1","1","3","2","1","NA","NA","192.37","1","1","2","1","1","1","1","2","1","2","3","3","3","3","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","EE",66119,"2","2007","7",4753,4752,0,0,,,,,,0,0,0,0,0,0,,0,0,0,2,"NA","2","NA","1","1","1","1","1","1","1","1","5","958.67","2","NA","2","2","1","2","4","1","3","2","1","NA","NA","351.51","1","1","1","1","1","1","1","2","1","3","3","3","3","3","2","NA","2","NA","2",1.5,,,,,,,,,,
"2007","EE",66142,"3","2007","10",7812,7502,0,0,,,,,,0,213,0,0,1052,0,,0,309,0,0,"NA","2","NA","1","1","1","1","1","1","1","3","5","1597.79","2","2","2","2","2","1","1","1","3","1","1","NA","NA","178.95","1","1","2","1","1","1","1","2","1","3","3","4","3","NA","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","EE",66148,"2","2007","45",5571,5570,0,0,,,,,,0,0,0,0,0,5,,0,0,0,1,"NA","2","2","2","2","1","1","1","1","1","1","4","766.94","2","NA","2","2","1","2","1","1","4","2","1","NA","NA","52.98","1","1","2","1","1","1","1","2","2","3","3","3","3","4","2","2","2","1","2",1.5,,,,,,,,,,
"2007","EE",66151,"3","2007","13",9850,8626,0,0,,,,,,0,0,0,0,0,8,,0,0,0,1225,"2","2","2","2","1","1","1","1","1","1","1","6","5112.93","2","2","2","2","2","2","2","1","2","2","1","NA","NA","341.93","1","1","2","1","1","1","1","2","1","1","3","4","3","2","3","NA","2","1","2",1.5,,,,,,,,,,
"2007","EE",66168,"2","2007","46",6910,6868,0,0,,,,,,0,0,0,0,0,30,,0,0,0,42,"2","2","1","1","1","2","1","1","2","1","3","4","575.2","2","1","2","2","2","2","1","1","4","2","1","NA","NA","63.91","1","1","2","1","1","1","1","2","1","2","3","3","3","3","2","3","2","NA","2",1.5,,,,,,,,,,
"2007","EE",66172,"2","2007","16",6020,6019,0,0,,,,,,0,0,0,0,0,0,,0,0,0,1,"2","2","1","2","1","1","1","1","1","1","1","4","958.67","2","2","2","2","1","2","4","1","3","2","1","NA","NA","89.48","1","1","2","1","1","1","1","2","1","4","2","3","3","3","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","EE",66190,"2","2007","7",3190,3182,0,0,,,,,,0,0,0,0,0,0,,0,0,0,9,"NA","2","NA","1","1","1","1","1","1","1","1","5","1597.79","3","NA","2","2","2","1","4","4","3","1","1","NA","NA","63.91","1","2","1","1","1","1","1","2","1","3","4","3","3","2","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","EE",66201,"1","2007","26",4359,1439,0,0,,,,,,0,0,0,0,0,5,,0,0,0,2920,"2","2","2","1","1","1","1","1","1","1","1","5","1597.79","3","NA","2","2","2","2","4","1","4","1","1","NA","NA","191.73","1","1","2","1","2","1","1","2","1","4","3","3","3","3","3","3","2","NA","2",1.5,,,,,,,,,,
"2007","EE",66212,"2","2007","32",6819,4080,0,0,,,,,,0,82,0,0,366,0,,0,140,0,2599,"2","1","2","1","1","1","1","1","1","1","2","4","1597.79","1","3","2","2","2","2","4","1","2","2","1","NA","NA","108.65","1","1","2","1","1","2","2","2","1","2","3","4","4","3","3","NA","1","3","2",1.5,,,,,,,,,,
"2007","EE",66223,"2","2007","17",8098,7623,0,0,,,,,,0,0,0,0,0,0,,0,111,0,364,"2","2","NA","2","1","1","1","1","1","1","1","3","958.67","3","NA","2","1","2","1","4","3","6","1","1","NA","NA","63.91","1","1","2","1","1","2","1","2","1","4","1","2","3","4","4","NA","2","NA","2",1.5,,,,,,,,,,
"2007","EE",66227,"2","2007","18",8069,6520,0,0,,,,,,0,0,0,0,0,0,,0,1548,0,0,"2","2","2","1","1","1","1","1","1","1","1","5","1406.06","2","2","2","2","2","1","4","1","4","2","1","NA","NA","121.43","1","1","2","1","1","2","1","2","1","2","3","3","3","3","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","EE",66248,"2","2007","16",14586,13777,0,0,,,,,,0,0,0,0,0,0,,0,0,0,809,"2","2","2","1","1","1","1","1","1","1","1","3","1597.79","2","NA","2","2","1","2","1","4","4","1","1","NA","NA","63.91","1","1","1","1","1","1","1","2","1","3","3","3","3","3","4","2","2","NA","2",1.5,,,,,,,,,,
"2007","EE",66273,"2","2007","32",32626,31504,0,0,,,,,,0,0,0,0,0,0,,0,1122,0,0,"NA","2","NA","2","1","1","1","1","1","1","1","3","1406.06","2","NA","2","2","1","2","1","1","3","2","1","NA","NA","192.37","1","1","2","1","1","1","1","2","1","2","3","3","3","4","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","EE",66350,"1","2007","17",2362,2310,0,0,,,,,,0,0,0,0,0,1,,0,4,0,48,"NA","2","NA","1","1","1","1","1","1","1","1","4","958.67","3","NA","2","2","2","2","1","1","2","2","1","NA","NA","91.39","1","1","2","1","1","1","2","2","1","3","3","2","4","4","4","NA","2","NA","2",1.5,,,,,,,,,,
"2007","EE",66374,"2","2007","16",5900,5892,0,0,,,,,,0,0,0,0,0,33,,0,0,9,0,"NA","2","NA","1","1","1","1","1","1","1","1","5","1597.79","2","NA","2","2","1","2","3","1","4","2","1","NA","NA","127.82","1","1","2","1","2","1","1","2","1","4","3","3","3","3","3","3","2","3","2",1.5,,,,,,,,,,
"2007","EE",66379,"1","2007","11",3039,552,0,0,,,,,,0,0,0,0,0,1,,0,15,297,2174,"2","2","2","1","1","1","1","1","1","1","1","4","958.67","3","2","2","2","2","2","4","1","3","2","1","NA","NA","83.09","1","1","2","1","2","1","2","2","1","3","3","4","3","NA","2","NA","2","NA","2",1.5,,,,,,,,,,
"2007","EE",66396,"2","2007","12",6312,6312,0,0,,,,,,0,0,0,0,0,4,,0,0,0,0,"NA","2","2","1","1","1","1","1","1","1","1","5","958.67","3","NA","2","2","2","2","4","1","3","2","1","NA","NA","44.74","1","1","2","1","2","1","1","2","1","2","3","3","3","3","3","2","2","NA","2",1.5,,,,,,,,,,
"2007","EE",66397,"2","2007","15",14194,13051,0,0,,,,,,0,0,0,0,0,39,,0,103,0,1040,"NA","2","NA","1","1","1","1","1","1","1","1","4","639.12","3","NA","1","2","2","2","1","1","2","1","1","NA","NA","178.95","1","2","2","1","1","1","2","2","2","3","3","4","3","4","2","3","2","NA","2",1.5,,,,,,,,,,
"2007","EE",66421,"2","2007","6",4832,3771,0,0,,,,,,0,0,0,0,0,26,,0,1061,0,0,"2","2","2","1","1","2","1","1","1","1","1","4","1917.35","2","NA","2","1","1","2","4","2","2","2","1","NA","NA","285.05","1","1","1","1","1","1","1","2","1","3","3","3","3","1","3","4","1","NA","2",1.5,,,,,,,,,,
"2007","EE",66440,"2","2007","13",13976,10193,0,0,,,,,,0,0,0,0,0,0,,0,114,0,3669,"1","2","2","1","1","1","1","1","1","1","1","4","958.67","2","NA","2","2","1","2","4","1","2","2","1","NA","NA","63.91","1","1","2","1","1","1","1","2","1","3","3","3","3","3","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","EE",66534,"2","2007","11",23928,22504,0,0,,,,,,0,0,0,0,0,0,,0,121,0,1303,"NA","2","2","1","1","1","1","1","1","1","1","6","1278.23","2","NA","2","2","2","2","2","1","2","2","1","NA","NA","128.59","1","1","2","1","1","1","1","2","1","3","3","4","3","3","3","NA","1","NA","2",1.5,,,,,,,,,,
"2007","EE",66597,"2","2007","15",11452,11421,0,0,,,,,,0,0,0,0,0,0,,0,1,0,30,"2","2","2","1","1","1","1","1","1","1","2","3","1917.35","2","3","2","2","1","2","3","1","2","2","1","NA","NA","127.82","1","1","2","1","1","1","1","2","1","2","2","4","2","3","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","EE",66608,"2","2007","14",7325,6904,0,0,,,,,,0,0,0,0,0,1,,0,421,0,0,"NA","2","2","1","1","1","1","1","1","1","1","5","1278.23","3","3","2","2","2","2","1","1","3","1","1","NA","NA","95.87","1","1","2","1","1","1","1","2","2","3","3","2","4","3","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","EE",66612,"2","2007","7",17253,16724,0,0,,,,,,0,0,0,0,0,18,,0,529,0,0,"2","2","2","1","1","1","1","1","1","1","1","3","2876.02","2","2","2","2","2","1","3","1","2","2","1","NA","NA","127.82","1","1","1","1","1","1","2","2","2","2","3","3","3","3","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","EE",66613,"1","2007","23",4408,4402,0,0,,,,,,0,0,0,0,0,5,,0,0,0,7,"2","2","2","1","1","1","1","1","2","1","1","5","1278.23","2","NA","1","2","2","2","4","2","3","2","1","NA","NA","108.65","1","1","2","1","1","1","1","2","1","3","3","3","3","3","3","NA","2","3","2",1.5,,,,,,,,,,
"2007","EE",66629,"1","2007","13",7035,6487,0,0,,,,,,0,56,0,0,166,1,,0,10,0,539,"NA","2","2","1","1","1","1","1","1","1","2","4","1278.23","3","3","2","2","1","2","2","1","2","2","1","NA","NA","57.52","1","1","2","1","1","1","2","2","1","3","3","3","3","3","2","3","1","NA","2",1.5,,,,,,,,,,
"2007","EE",66683,"1","2007","7",6520,6079,0,0,,,,,,0,0,0,0,0,0,,0,54,0,387,"2","2","2","2","1","1","1","1","1","1","1","3","1278.23","2","2","2","2","2","1","2","1","2","1","1","NA","NA","127.82","1","1","2","1","1","1","1","2","1","3","3","4","3","3","3","NA","1","1","2",1.5,,,,,,,,,,
"2007","EE",66719,"2","2007","19",13718,18121,0,0,,,,,,0,269,0,0,0,0,,0,0,0,-4402,"2","2","NA","1","1","1","1","1","1","1","3","5","639.12","2","2","2","1","2","2","4","1","3","2","1","31.96","NA","192.37","1","1","1","1","1","1","1","2","1","3","3","4","4","4","4","NA","2","NA","2",1.5,,,,,,,,,,
"2007","EE",66759,"2","2007","25",8691,7816,0,0,,,,,,0,0,0,0,0,0,,0,16,858,0,"NA","2","2","1","1","1","1","1","1","1","1","5","1597.79","2","NA","2","1","1","2","1","1","5","2","1","NA","NA","168.98","1","1","2","1","1","1","2","2","1","4","4","3","3","NA","3","4","2","NA","2",1.5,,,,,,,,,,
"2007","EE",66782,"2","2007","33",3041,3034,0,0,,,,,,0,0,0,0,0,8,,0,0,0,7,"NA","2","NA","1","1","1","1","1","1","1","1","4","1917.35","3","3","2","1","2","2","1","1","4","2","1","NA","NA","193.01","1","1","2","1","2","1","2","2","1","3","3","4","3","3","4","NA","2","NA","2",1.5,,,,,,,,,,
"2007","EE",66790,"2","2007","27",4271,4045,0,0,,,,,,0,0,0,0,0,0,,0,3,0,223,"NA","2","NA","1","1","1","1","1","1","2","3","5","511.29","3","NA","2","2","1","2","4","1","2","2","1","NA","NA","57.52","1","1","2","1","NA","1","1","2","1","3","3","2","2","4","3","NA","2","NA","2",1.3,,,,,,,,,,
"2007","EE",66799,"1","2007","11",8862,-332,0,0,,,,,,0,0,0,0,0,0,,0,89,0,9105,"NA","2","2","1","1","1","1","1","3","1","1","3","1725.61","1","2","2","2","2","2","4","1","5","2","1","NA","NA","127.82","1","1","1","1","1","1","1","2","2","3","3","3","3","3","3","NA","2","NA","2",1.3,,,,,,,,,,
"2007","EE",66819,"2","2007","17",4970,4934,0,0,,,,,,0,0,0,0,0,9,,0,36,0,0,"2","2","2","1","1","2","1","1","1","1","1","4","1278.23","2","3","2","2","2","1","1","1","2","2","1","NA","NA","44.74","1","1","2","1","1","2","1","2","1","2","2","4","3","3","2","3","2","2","2",1.5,,,,,,,,,,
"2007","EE",66823,"2","2007","14",7304,4101,0,0,,,,,,0,0,0,0,0,0,,0,34,0,3169,"NA","2","NA","1","1","1","1","1","1","1","3","3","351.51","3","3","2","2","2","1","4","4","6","2","1","31.96","NA","95.87","2","1","1","1","1","1","1","2","1","3","4","3","4","3","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","EE",66900,"3","2007","10",14260,13621,0,0,,,,,,0,0,0,0,0,0,,0,639,0,0,"2","2","2","1","1","1","1","1","1","1","1","3","1278.23","2","3","2","2","2","1","3","1","6","2","1","NA","NA","127.82","1","1","2","1","1","1","2","2","1","2","3","4","3","3","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","EE",66923,"2","2007","18",10236,9735,0,0,,,,,,0,0,0,0,0,7,,0,0,0,500,"NA","2","NA","1","1","1","1","1","1","1","1","5","1917.35","3","NA","2","2","2","1","1","1","5","1","1","NA","NA","193.01","1","1","2","1","1","1","1","2","1","4","2","4","3","NA","4","NA","2","NA","2",1.5,,,,,,,,,,
"2007","EE",66936,"2","2007","12",36439,36432,0,0,,,,,,0,0,0,0,0,0,,0,0,0,7,"2","2","2","1","1","1","1","1","1","1","3","4","1406.06","3","NA","2","2","1","2","4","1","3","2","1","NA","NA","351.51","1","1","1","1","1","1","1","2","1","2","3","4","3","NA","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","EE",66938,"2","2007","19",20856,11214,0,0,,,,,,0,0,0,0,0,1,,0,31,1415,8196,"NA","2","NA","1","1","1","1","1","1","1","3","4","319.56","1","NA","2","2","2","2","1","1","2","2","1","NA","NA","98.04","1","1","1","1","1","2","1","2","1","3","3","4","1","2","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","EE",66954,"1","2007","16",6778,6613,0,0,,,,,,0,0,0,0,0,0,,0,1,0,163,"2","2","2","1","1","1","1","1","1","1","1","3","383.47","3","NA","2","2","1","2","2","1","4","1","1","NA","NA","89.48","1","1","2","1","1","1","1","2","1","2","3","3","3","2","2","2","2","NA","2",1.5,,,,,,,,,,
"2007","EE",66955,"2","2007","18",51910,50029,0,0,,,,,,0,0,0,0,0,3,,0,29,0,1852,"2","2","2","2","1","1","1","1","1","1","2","4","1278.23","2","2","2","2","1","1","3","1","2","2","1","NA","NA","1086.5","1","1","1","1","1","1","1","2","1","3","3","4","3","3","3","NA","1","NA","2",1.5,,,,,,,,,,
"2007","EE",66961,"1","2007","16",11235,10681,0,0,,,,,,0,0,0,0,0,4,,0,0,0,554,"NA","2","NA","1","1","1","1","1","1","1","3","4","NA","2","NA","2","1","2","2","4","1","3","2","1","NA","NA","57.52","1","1","2","1","1","1","1","2","1","3","3","3","2","3","2","NA","2","NA","2",1.5,,,,,,,,,,
"2007","EE",66966,"1","2007","26",6929,6924,0,0,,,,,,0,0,0,0,0,0,,0,4,0,0,"NA","2","NA","2","1","1","1","2","1","1","2","5","639.12","1","NA","2","2","2","2","4","4","4","2","1","NA","NA","16.62","2","1","2","1","1","1","1","2","1","3","3","3","3","NA","3","3","2","NA","2",1.5,,,,,,,,,,
"2007","EE",66989,"2","2007","15",3459,649,0,0,,,,,,0,0,0,0,0,0,,0,2810,0,0,"2","2","2","1","1","1","1","1","3","1","1","4","575.2","3","3","2","2","2","2","4","1","3","2","1","NA","NA","83.09","1","1","2","2","2","1","1","2","2","3","3","3","3","4","3","NA","2","NA","2",1.5,,,,,,,,,,
"2007","EE",66995,"2","2007","11",2622,2998,0,0,,,,,,0,0,0,0,0,0,,0,685,0,-1061,"NA","2","NA","1","1","2","1","1","2","1","1","3","958.67","3","2","2","2","2","1","4","1","2","2","1","NA","NA","63.91","1","2","1","1","1","1","1","2","1","2","3","4","1","3","2","NA","2","NA","2",1.5,,,,,,,,,,
