"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120","HC010","HC020","HC030","HC040","HC050","HC060","HC070","HC080","HC090","HC100","HC110","HC120","HC130","HC140","HC150","HC160"
"2012","EE",78687,"2","2012","40",11034,8752,0,0,,,,,,,,,0,0,0,0,0,,0,,0,55,68,,2159,,"3","3","3","1","1","1","1","1","1","1","1","5","3000","2","NA","2","2","2","2","1","1","2","2","1","NA","NA","493.8","791","1","1",,"3",1.8,,,,,,"2","120","1","1","1","1","1","3","4","2","4","3","3","NA","2","NA"
"2012","EE",78699,"1","2012","21",4865,-712,0,0,,,,,,,,,0,4,0,0,0,,0,,0,0,0,,5577,,"NA","3","NA","2","1","2","1","1","1","1","3","4","1200","2","2","2","1","2","1","4","1","4","2","1","NA","NA","69.78","NA","1","1",,"3",1.8,,,,,,"2","80","1","1","2","1","1","3","1","2","4","2","3","NA","2","NA"
"2012","EE",78726,"2","2012","27",14541,13822,0,0,,,,,,,,,0,0,0,0,0,,1,,0,0,147,,573,,"3","3","3","1","1","1","1","1","1","1","1","3","900","2","NA","2","2","1","1","4","5","4","2","1","NA","NA","253.25","265","1","1",,"3",1.8,,,,,,"2","126","1","1","1","1","1","2","4","2","3","3","3","3","3","NA"
"2012","EE",78727,"2","2012","14",17281,14737,0,0,,,,,,,,,0,0,0,0,0,,6,,0,0,0,,2545,,"3","3","NA","1","1","2","1","1","1","1","1","6","1650","2","3","2","2","2","2","4","2","5","2","1","NA","NA","424","159","1","1",,"3",1.8,,,,,,"2","170","1","1","1","1","2","3","2","3","3","3","3","NA","3","NA"
"2012","EE",78751,"1","2012","16",23068,23064,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4,,"NA","NA","3","1","1","1","1","1","1","1","1","3","1500","2","2","2","2","2","2","1","1","1","2","1","NA","NA","273","647","1","1",,"3",2,,,,,,"2","51","1","1","1","1","1","3","3","2","3","4","NA","NA","3","NA"
"2012","EE",78773,"2","2012","24",0,-1337,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1337,,"3","3","NA","1","1","2","1","1","1","1","1","5","2200","2","1","2","2","2","2","4","2","5","2","1","NA","NA","253.25","265","1","1",,"3",1.8,,,,,,"2","58","1","1","1","1","2","3","4","2","3","3","3","NA","3","NA"
"2012","EE",78780,"1","2012","33",4950,2960,0,0,,,,,,,,,0,0,0,0,0,,0,,0,129,0,,1861,,"3","3","NA","2","1","2","1","1","2","1","2","4","1100","1","3","2","2","2","2","4","1","3","2","1","130","NA","66","NA","3","1",,"3",1.8,,,,,,"2","100","1","1","1","2","1","3","2","3","4","NA","3","NA","3","NA"
"2012","EE",78801,"1","2012","53",11579,4864,5062,5062,,,,,,,,,5062,0,0,0,0,,62,,0,38,0,,6676,,"3","3","3","2","1","1","1","1","1","1","1","4","2000","2","3","2","2","2","2","4","2","5","2","1","NA","NA","394","791","1","1",,"3",1.8,,,,,,"2","220","1","1","1","1","1","3","4","3","3","3","2","NA","3","NA"
"2012","EE",78828,"2","2012","24",36373,31250,0,0,,,,,,,,,0,477,0,0,0,,0,,0,0,0,,5123,,"3","3","NA","1","1","1","1","1","1","1","1","5","3000","3","2","2","2","2","2","4","3","3","2","1","NA","NA","272.76","256","1","1",,"3",1.8,,,,,,"2","49","1","1","1","1","1","3","2","3","3","3","3","NA","2","NA"
"2012","EE",78866,"1","2012","19",18314,18051,0,0,,,,,,,,,0,3545,0,0,0,,0,,0,0,0,,263,,"3","3","NA","1","1","1","1","1","1","1","1","5","1650","3","NA","2","2","2","2","4","2","6","2","1","350","NA","272.76","420","1","1",,"3",1.8,,,,,,"2","49","1","1","1","1","1","4","4","3","3","3","3","NA","3","NA"
"2012","EE",78875,"1","2012","11",19670,19660,0,0,,,,,,,,,0,876,0,0,0,,4,,343,0,0,,10,,"3","3","NA","1","1","1","1","1","1","1","3","4","2000","1","2","2","2","2","1","4","2","4","2","1","NA","NA","69","124","1","1",,"3",2,,,,,,"2","75","1","1","1","1","1","3","3","3","3","3","3","3","3","NA"
"2012","EE",78903,"1","2012","11",21214,19922,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1293,,"3","3","NA","1","1","1","1","1","1","1","1","5","1000","2","2","2","2","2","1","3","2","3","2","1","NA","NA","253.25","80","1","1",,"3",1.8,,,,,,"2","63","1","1","2","1","1","2","2","3","3","4","3","4","3","NA"
"2012","EE",78914,"2","2012","44",19840,19580,0,0,,,,,,,,,0,127,0,0,0,,0,,0,2,0,,258,,"NA","3","NA","1","1","1","1","1","1","1","1","3","800","2","NA","2","1","2","2","4","1","3","2","1","200","NA","100","NA","1","1",,"3",2,,,,,,"2","47","1","1","1","1","2","4","3","4","3","3","3","NA","2","NA"
"2012","EE",78915,"1","2012","20",10064,6773,0,0,,,,,,,,,0,0,0,0,0,,0,,0,91,0,,3200,,"NA","3","NA","2","1","1","3","1","2","1","3","4","2000","2","NA","2","2","2","2","4","5","2","2","1","NA","NA","152.6","NA","1","3",,"3",1.8,,,,,,"2","63","1","1","2","2","1","1","3","1","3","1","3","NA","3","NA"
"2012","EE",78921,"1","2012","39",8602,7310,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,378,,913,,"NA","3","NA","1","1","1","1","1","1","1","1","3","1400","3","2","2","2","2","1","4","2","3","2","1","NA","NA","268","113","1","1",,"3",2,,,,,,"2","72","1","1","1","1","1","4","3","4","3","3","NA","NA","3","NA"
"2012","EE",78941,"2","2012","13",38453,33384,0,0,,,,,,,,,0,575,0,0,0,,0,,0,0,0,,5069,,"NA","3","3","1","1","1","1","1","1","1","1","4","900","2","3","2","2","2","1","4","2","2","2","1","700","NA","162.59","265","1","1",,"3",1.8,,,,,,"2","75","1","1","1","1","1","3","3","4","3","3","3","NA","2","NA"
"2012","EE",78973,"2","2012","19",34004,27630,0,0,,,,,,,,,0,266,0,0,0,,0,,0,356,0,,6017,,"3","3","NA","1","1","1","1","1","1","1","1","6","1650","3","2","2","2","2","2","1","3","6","1","1","350","NA","516","420","1","1",,"3",2,,,,,,"2","72","1","1","1","1","1","3","3","4","3","3","3","NA","3","NA"
"2012","EE",79012,"1","2012","16",21783,20277,0,0,,,,,,,,,0,404,0,0,0,,0,,0,11,0,,1496,,"3","3","3","1","1","1","1","1","1","1","1","3","3000","2","1","2","1","2","2","3","2","6","2","1","NA","NA","339.38","NA","1","1",,"3",2,,,,,,"1","54","1","1","1","1","2","4","3","3","4","3","3","NA","3","NA"
"2012","EE",79027,"1","2012","7",30635,27055,0,0,,,,,,,,,0,0,0,0,0,,0,,0,16,0,,3563,,"3","3","NA","2","1","1","1","1","1","1","1","2","1500","1","NA","2","2","2","2","3","1","4","2","1","NA","NA","170","NA","1","1",,"3",1.8,,,,,,"2","50","1","NA","1","1","1","3","4","3","3","4","3","NA","3","NA"
"2012","EE",79032,"2","2012","10",13642,9696,0,0,,,,,,,,,0,301,0,0,0,,2,,0,16,0,,3930,,"3","3","NA","1","1","1","1","1","1","1","3","1","1500","1","2","2","2","2","2","4","2","3","2","1","NA","NA","278.2","NA","1","1",,"3",2,,,,,,"2","74","1","1","1","1","1","3","3","4","3","3","3","NA","3","NA"
"2012","EE",79035,"2","2012","17",29443,26062,0,0,,,,,,,,,0,136,0,0,0,,0,,0,358,0,,3023,,"3","1","3","2","1","2","1","1","1","1","1","4","1000","2","NA","2","2","2","2","3","1","4","2","1","NA","NA","205.43","200","1","1",,"3",2,,,,,,"1","72","1","1","1","1","2","3","3","3","2","3","3","NA","3","NA"
"2012","EE",79037,"2","2012","25",59472,58839,0,0,,,,,,,,,0,0,0,0,0,,351,,0,25,0,,608,,"3","3","NA","1","1","1","1","3","1","1","1","6","1650","2","1","2","2","2","2","4","3","6","2","1","NA","NA","394","159","1","1",,"3",2,,,,,,"2","72","1","1","1","2","1","3","3","4","3","3","3","NA","3","NA"
"2012","EE",79056,"1","2012","14",29667,27916,0,0,,,,,,,,,0,922,0,0,0,,0,,0,0,0,,1751,,"NA","3","3","1","1","1","1","1","1","1","1","3","2200","1","2","2","2","2","2","4","2","5","2","1","NA","NA","233.4","709","1","1",,"3",1.8,,,,,,"1","109","1","1","1","2","1","3","3","2","2","3","2","NA","3","NA"
"2012","EE",79063,"2","2012","19",35551,35214,0,0,,,,,,,,,0,0,0,0,0,,0,,0,8,0,,329,,"3","3","3","1","1","1","1","1","1","1","1","3","1500","3","2","2","2","2","2","2","2","4","2","1","NA","NA","345.3","80","1","1",,"3",1.8,,,,,,"1","63","1","1","1","1","1","3","4","3","3","NA","3","NA","3","NA"
"2012","EE",79091,"2","2012","13",21451,17425,0,0,,,,,,,,,0,13941,0,0,0,,0,,0,44,0,,3982,,"3","3","NA","2","2","1","1","1","1","1","1","5","3000","2","3","2","2","2","2","4","3","2","2","1","NA","NA","516","NA","1","1",,"3",1.8,,,,,,"2","72","1","1","1","1","1","3","3","3","2","3","3","2","3","NA"
"2012","EE",79108,"2","2012","11",37446,31943,0,0,,,,,,,,,0,0,0,0,0,,0,,0,13,0,,5490,,"3","3","3","1","1","1","1","1","1","1","1","5","1700","2","2","2","2","1","2","4","5","5","2","1","NA","NA","118.7","165","1","1",,"3",1.8,,,,,,"1","54","1","1","1","1","2","3","3","3","2","2","3","NA","3","NA"
"2012","EE",79174,"1","2012","20",19536,11612,0,0,,,,,,,,,0,0,0,0,0,,0,,0,219,0,,7705,,"3","3","3","1","1","1","1","1","1","1","1","5","1000","3","3","2","2","2","2","4","5","6","2","1","NA","NA","272.76","256","1","1",,"3",1.8,,,,,,"2","72","1","1","1","1","1","4","3","4","3","3","3","2","3","NA"
"2012","EE",79175,"2","2012","32",12716,10158,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2558,,"NA","3","NA","1","1","1","1","3","1","1","1","4","2000","1","NA","2","1","2","2","3","1","3","2","1","NA","NA","51.8","200","1","1",,"3",2,,,,,,"2","48","1","1","1","1","1","2","2","4","2","2","3","NA","3","NA"
"2012","EE",79180,"2","2012","90",11747,-960,0,0,,,,,,,,,0,0,0,0,0,,2,,0,0,0,,12707,,"3","3","3","1","1","1","1","1","1","1","1","5","2200","3","2","2","2","2","2","1","2","3","2","1","NA","NA","233.4","NA","1","1",,"3",1.8,,,,,,"2","75","1","1","1","1","1","4","3","4","2","4","3","NA","3","NA"
"2012","EE",79197,"1","2012","21",2214,-469,0,0,,,,,,,,,0,0,0,0,0,,13,,0,15,0,,2668,,"NA","3","3","2","1","1","1","1","1","1","1","3","2000","3","NA","2","2","2","2","4","2","3","2","1","NA","NA","499.3","709","1","1",,"3",1.8,,,,,,"2","53","2","2","1","1","1","3","3","3","NA","NA","2","NA","3","NA"
"2012","EE",79205,"1","2012","17",14633,12345,0,0,,,,,,,,,0,6053,0,0,0,,7,,0,0,0,,2288,,"3","3","3","1","1","1","1","1","1","1","1","4","3000","3","3","2","2","2","2","4","3","3","2","1","NA","NA","272.76","NA","1","1",,"3",1.8,,,,,,"1","170","1","1","1","1","1","3","2","3","3","3","3","2","3","NA"
"2012","EE",79245,"1","2012","18",27615,25838,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1777,0,,0,,"3","3","3","1","1","1","1","1","1","1","1","2","1000","2","2","2","2","2","2","1","1","5","2","1","NA","NA","83.37","266","1","1",,"3",1.8,,,,,,"1","200","1","1","1","1","2","3","3","3","3","2","3","NA","3","NA"
"2012","EE",79247,"2","2012","19",14504,11450,0,0,,,,,,,,,0,222,0,0,0,,4,,0,186,0,,2868,,"3","3","3","1","1","1","1","1","1","1","1","3","1500","2","3","2","2","2","2","4","2","3","2","1","NA","NA","233.4","NA","1","1",,"3",2,,,,,,"2","139","1","2","1","1","2","3","3","3","3","2","3","4","3","NA"
"2012","EE",79262,"2","2012","5",24404,19821,0,0,,,,,,,,,0,0,0,0,0,,0,,0,23,0,,4560,,"NA","3","NA","2","1","2","1","3","1","1","2","3","500","3","2","2","2","2","2","1","1","4","2","1","NA","NA","58.73","NA","1","1",,"3",2,,,,,,"2","87","1","1","1","1","1","3","3","3","4","3","2","2","3","NA"
"2012","EE",79272,"2","2012","17",15287,11060,0,0,,,,,,,,,0,0,0,0,0,,1,,0,12,0,,4215,,"2","3","3","1","1","1","1","1","1","1","1","6","800","1","NA","2","2","2","2","1","2","4","2","1","NA","NA","123.8","109","1","1",,"3",2,,,,,,"1","150","1","1","1","1","1","3","3","3","3","4","3","NA","3","NA"
"2012","EE",79328,"1","2012","25",6049,6043,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,7,,"NA","3","3","2","1","2","1","1","1","3","1","3","1000","2","NA","1","2","2","2","4","5","6","2","1","NA","NA","166.7","NA","1","1",,"3",2,,,,,,"2","64","1","1","1","2","1","3","2","3","2","3","3","NA","2","NA"
"2012","EE",79345,"1","2012","17",5075,2832,0,0,,,,,,,,,0,37,0,0,96,,1,,0,0,0,,2243,,"NA","3","NA","2","1","2","1","1","1","2","1","2","500","2","NA","2","2","2","2","4","1","3","2","1","NA","NA","109.2","NA","1","1",,"3",2,,,,,,"2","50","1","1","1","1","2","3","3","2","4","3","NA","NA","3","NA"
"2012","EE",79406,"1","2012","25",21721,21213,0,0,,,,,,,,,0,540,0,0,0,,0,,0,1,0,,508,,"3","3","NA","2","1","1","1","1","2","1","1","6","1000","2","1","2","2","2","2","1","3","6","2","1","350","NA","493.8","291","1","1",,"3",2,,,,,,"2","72","1","1","1","1","1","4","3","3","3","3","3","NA","3","NA"
"2012","EE",79447,"2","2012","11",5525,-2620,0,0,,,,,,,,,0,0,0,0,0,,105,,0,0,0,,8145,,"3","3","3","1","1","1","1","1","1","1","1","5","1400","2","NA","2","2","2","2","4","5","6","2","1","NA","NA","272.76","291","1","1",,"3",1.6,,,,,,"1","220","1","1","1","1","2","4","3","3","3","3","3","NA","3","NA"
"2012","EE",79458,"2","2012","19",9296,8680,0,0,,,,,,,,,0,0,0,0,0,,15,,0,4,0,,611,,"3","3","NA","1","1","1","1","1","1","1","1","5","1000","2","NA","1","2","2","2","1","2","6","2","1","NA","NA","394","256","1","1",,"3",1.8,,,,,,"2","72","1","1","1","1","1","3","2","3","3","3","3","NA","3","NA"
"2012","EE",79474,"1","2012","30",28072,26105,0,0,,,,,,,,,0,0,0,0,0,,15,,0,10,0,,1957,,"NA","3","NA","1","1","2","1","3","1","1","1","3","800","2","NA","2","1","1","2","4","5","4","2","1","NA","NA","101","42","1","1",,"3",2,,,,,,"1","46","1","1","1","2","1","3","2","4","3","3","3","NA","2","NA"
"2012","EE",79480,"2","2012","23",8810,6879,0,0,,,,,,,,,0,93,0,0,0,,2,,0,4,0,,1927,,"NA","2","NA","1","1","1","1","1","1","1","1","4","800","1","NA","2","2","2","2","4","1","4","2","1","NA","NA","150","111","1","1",,"3",2,,,,,,"1","42","1","1","1","1","2","4","3","4","3","3","4","NA","3","NA"
"2012","EE",79501,"1","2012","18",14525,12084,0,0,,,,,,,,,0,1082,0,0,0,,550,,0,7,0,,2434,,"3","3","NA","2","2","1","1","1","1","1","1","4","1000","2","NA","2","2","2","2","4","2","6","2","1","NA","NA","493.8","256","1","1",,"3",2,,,,,,"2","160","1","1","1","1","1","4","3","2","3","3","3","2","3","NA"
"2012","EE",79502,"2","2012","15",10550,9030,0,0,,,,,,,,,0,0,0,0,0,,0,,0,31,0,,1488,,"NA","3","3","2","1","1","1","1","1","1","1","4","1700","3","NA","2","2","2","2","4","1","3","2","1","NA","NA","109","607","1","1",,"3",2,,,,,,"1","45","1","1","1","2","1","3","3","4","3","3","3","NA","3","NA"
"2012","EE",79511,"1","2012","28",20442,16828,0,0,,,,,,,,,0,305,0,0,0,,0,,0,30,0,,3584,,"3","3","3","1","1","1","1","1","1","1","1","4","3000","1","NA","2","2","2","2","4","2","6","1","1","NA","NA","394","291","1","1",,"3",2,,,,,,"1","170","2","1","1","1","2","4","2","4","1","3","3","2","3","NA"
"2012","EE",79579,"1","2012","23",18441,16769,0,0,,,,,,,,,0,94,0,0,0,,1,,0,8,0,,1665,,"3","3","3","1","1","1","1","1","1","1","1","3","1500","2","NA","2","2","2","2","4","2","4","2","1","NA","NA","162.59","NA","1","1",,"3",2,,,,,,"2","117","1","1","1","1","2","4","3","3","3","3","2","NA","3","NA"
"2012","EE",79652,"2","2012","12",10076,4110,0,0,,,,,,,,,0,0,0,0,0,,0,,0,13,0,,5953,,"NA","3","NA","1","1","2","1","1","1","1","2","3","1500","2","NA","2","2","2","2","1","2","3","1","1","200","NA","150","NA","1","1",,"3",1.8,,,,,,"2","52","1","1","1","1","2","3","4","3","4","4","3","NA","3","NA"
"2012","EE",79783,"2","2012","35",33325,16204,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,17121,,"3","3","3","1","1","1","1","1","1","1","1","4","3000","2","3","2","2","2","2","1","3","2","2","1","NA","NA","394","NA","1","1",,"3",2,,,,,,"2","72","1","1","1","1","1","4","3","2","3","3","3","3","3","NA"
"2012","EE",79880,"2","2012","27",9198,1925,0,0,,,,,,,,,0,493,0,0,0,,1,,0,8,0,,7265,,"3","3","3","2","1","1","1","1","1","1","1","5","1000","2","3","2","2","2","2","1","2","3","2","1","NA","NA","272.76","NA","1","1",,"3",2,,,,,,"2","49","1","1","2","1","1","4","3","3","3","3","3","4","3","NA"
"2012","EE",79886,"2","2012","18",10877,7016,0,0,,,,,,,,,0,5022,0,0,0,,0,,0,104,0,,3757,,"3","3","NA","2","1","1","1","1","1","1","1","4","2000","2","3","2","2","2","2","1","2","6","2","1","NA","NA","516","NA","1","1",,"3",1.8,,,,,,"2","49","1","1","1","1","1","4","3","3","3","3","3","NA","3","NA"
"2012","EE",79912,"1","2012","11",14698,13753,0,0,,,,,,,,,0,5880,0,0,0,,7,,0,0,0,,944,,"3","3","3","1","2","1","1","1","1","1","3","4","2000","2","3","1","2","2","2","1","2","6","2","1","350","NA","493.8","NA","1","1",,"3",1.8,,,,,,"2","160","1","1","1","1","1","4","3","2","3","3","3","4","3","NA"
"2012","EE",79940,"1","2012","15",15858,9985,0,0,,,,,,,,,0,445,0,0,0,,1,,0,53,0,,5821,,"NA","3","3","2","1","2","1","1","1","1","1","5","1500","2","2","2","2","2","2","4","2","4","2","1","NA","NA","802","214","1","3",,"3",2,,,,,,"2","37","1","1","1","1","1","3","3","4","NA","3","3","NA","3","NA"
"2012","EE",79951,"1","2012","36",26152,23472,0,0,,,,,,,,,0,0,0,0,0,,0,,0,15,0,,2665,,"NA","2","NA","2","1","2","1","1","1","1","2","1","2100","1","NA","2","2","2","2","1","2","3","2","1","NA","NA","106","NA","1","1",,"3",2,,,,,,"2","17","1","1","1","1","1","4","3","NA","3","3","3","NA","3","NA"
"2012","EE",79963,"2","2012","25",34581,33869,0,0,,,,,,,,,0,3654,0,0,0,,1,,0,0,0,,712,,"3","3","NA","1","1","1","1","1","1","1","1","3","1000","2","NA","2","2","2","2","4","2","4","2","1","NA","NA","161","NA","1","1",,"3",2,,,,,,"2","43","1","1","1","1","2","4","3","1","2","3","4","NA","3","NA"
"2012","EE",79990,"2","2012","44",13362,11456,0,0,,,,,,,,,0,205,0,97,0,,0,,0,6,0,,1901,,"3","3","NA","1","1","2","1","1","1","1","1","5","2000","2","2","2","2","2","2","1","1","3","2","1","160","NA","275.4","72","1","1",,"3",1.8,,,,,,"1","50","1","2","1","2","2","2","3","2","3","4","3","3","3","NA"
"2012","EE",80008,"1","2012","12",12619,6496,0,0,,,,,,,,,0,0,0,0,0,,0,,0,202,0,,5921,,"3","3","3","1","1","1","1","1","1","1","1","5","1000","2","NA","2","2","2","2","1","2","3","2","1","NA","NA","493.8","159","1","1",,"3",2,,,,,,"2","65","1","1","1","1","1","4","2","4","3","3","3","NA","3","NA"
"2012","EE",80020,"2","2012","22",27426,25538,0,0,,,,,,,,,0,0,0,794,0,,0,,0,0,0,,1887,,"NA","3","3","1","1","2","1","1","1","1","2","5","1000","1","NA","2","2","2","1","3","3","3","1","1","NA","NA","254","NA","1","1",,"3",2,,,,,,"1","78","2","1","1","1","1","3","3","4","4","3","4","NA","3","NA"
"2012","EE",80022,"2","2012","20",19737,18115,0,0,,,,,,,,,0,501,0,0,0,,0,,0,0,0,,1622,,"3","3","3","1","1","1","1","1","1","1","1","5","1700","3","2","2","1","2","1","4","1","6","2","1","NA","NA","506.6","NA","1","1",,"3",2,,,,,,"1","220","2","1","1","1","1","3","3","3","2","3","3","NA","3","NA"
"2012","EE",80054,"1","2012","19",17302,-3869,0,0,,,,,,,,,0,259,0,0,0,,0,,0,0,0,,21172,,"2","3","3","1","1","1","1","1","1","1","1","4","2500","2","2","2","2","2","2","4","5","4","2","1","NA","NA","741","214","1","1",,"3",1.8,,,,,,"1","61","1","1","1","1","1","3","4","3","NA","3","3","NA","2","NA"
"2012","EE",80119,"1","2012","23",9732,9471,0,0,,,,,,,,,0,0,0,0,0,,0,,0,8,65,,188,,"3","3","3","2","1","1","1","3","1","1","1","6","2000","3","NA","2","2","2","2","1","3","2","2","1","NA","NA","43","NA","1","1",,"3",1.8,,,,,,"1","72","1","1","1","1","1","3","3","2","4","3","2","4","3","NA"
"2012","EE",80152,"1","2012","15",22671,20705,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1965,,"NA","2","3","2","1","1","1","1","1","1","1","5","1200","2","1","2","2","2","2","1","4","3","1","1","NA","NA","37.9","267","1","1",,"3",2,,,,,,"1","70","1","1","1","1","1","4","3","3","3","3","2","NA","3","NA"
"2012","EE",80172,"2","2012","8",20052,15372,0,0,,,,,,,,,0,387,0,1160,0,,0,,0,0,0,,4680,,"NA","3","3","1","1","1","1","1","1","1","1","4","800","3","2","2","2","2","2","1","2","5","2","1","NA","NA","605.7","208","1","1",,"3",1.8,,,,,,"2","170","1","1","1","1","1","4","3","3","NA","3","2","NA","3","NA"
"2012","EE",80186,"1","2012","33",16077,11783,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4293,,"3","3","3","1","1","1","1","1","1","1","1","2","1000","2","NA","2","2","2","2","4","2","4","2","1","NA","NA","1125.3","257","1","1",,"3",1.8,,,,,,"2","63","1","1","1","1","1","4","3","3","3","2","3","3","3","NA"
"2012","EE",80207,"2","2012","6",23392,18233,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5160,,"NA","3","3","1","1","1","1","1","1","1","1","3","3000","2","1","2","2","2","2","4","1","5","2","1","NA","NA","83.37","53","1","1",,"3",1.8,,,,,,"2","45","1","1","1","1","2","4","3","2","2","3","3","NA","3","NA"
"2012","EE",80223,"2","2012","24",12127,8705,0,0,,,,,,,,,0,466,0,0,0,,0,,0,13,0,,3410,,"3","3","NA","1","2","1","1","1","1","1","1","5","1000","3","NA","2","2","2","2","4","3","2","2","1","NA","NA","516","291","1","1",,"3",1.8,,,,,,"1","220","1","1","1","1","1","4","3","3","3","3","3","4","2","NA"
"2012","EE",80237,"2","2012","23",7259,3666,0,0,,,,,,,,,0,0,0,0,0,,0,,0,240,0,,3353,,"3","3","3","1","1","1","1","1","1","1","1","4","900","2","NA","2","2","2","2","4","2","2","2","1","NA","NA","253.25","80","1","3",,"3",1.8,,,,,,"2","37","1","1","1","1","1","4","3","3","3","3","3","NA","3","NA"
"2012","EE",80239,"2","2012","10",18554,17632,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,922,,"3","3","NA","1","1","1","1","1","1","1","1","6","2000","3","NA","2","2","2","2","1","2","2","2","1","NA","NA","493.8","256","1","1",,"3",1.8,,,,,,"2","49","1","1","2","1","1","3","3","2","3","3","3","2","3","NA"
"2012","EE",80259,"2","2012","17",23961,18319,0,0,,,,,,,,,0,0,0,0,0,,0,,0,10,0,,5632,,"3","3","3","1","2","1","1","1","1","1","1","5","1000","2","NA","2","2","2","2","1","1","6","2","1","NA","NA","493.8","108","1","1",,"3",1.8,,,,,,"2","160","1","1","1","1","1","4","2","3","4","3","3","4","3","NA"
"2012","EE",80264,"1","2012","19",20580,14102,0,0,,,,,,,,,0,392,0,0,0,,7,,0,0,0,,6478,,"NA","3","3","1","1","1","1","1","1","1","1","3","2000","1","NA","2","1","2","1","4","2","3","2","1","NA","NA","195.7","NA","1","1",,"3",2,,,,,,"2","68","1","1","1","1","1","4","3","3","3","2","4","NA","3","NA"
"2012","EE",80289,"1","2012","19",14642,13901,0,0,,,,,,,,,0,72,0,0,0,,151,,0,261,0,,480,,"3","3","3","2","1","1","1","1","1","1","2","3","500","2","2","2","2","2","2","3","1","3","1","1","NA","NA","172","NA","1","1",,"3",2,,,,,,"2","125","1","1","1","1","1","2","3","3","3","3","3","NA","3","NA"
"2012","EE",80316,"1","2012","6",18179,18175,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4,,"3","3","3","1","1","2","1","1","1","1","1","4","2000","3","1","2","2","2","2","1","2","3","2","1","NA","NA","233.4","266","1","1",,"3",2,,,,,,"2","220","1","1","1","1","2","3","3","4","3","3","3","3","2","NA"
"2012","EE",80325,"1","2012","24",5663,5652,0,0,,,,,,,,,0,250,0,0,0,,2,,0,0,8,,3,,"NA","3","3","1","1","2","1","1","1","1","1","3","1200","1","NA","2","2","2","2","4","2","3","2","1","NA","NA","70","93","1","1",,"3",2,,,,,,"2","50","1","1","1","1","2","4","3","3","4","4","2","NA","3","NA"
"2012","EE",80363,"1","2012","35",14684,5298,0,0,,,,,,,,,0,203,0,0,0,,23,,0,0,0,,9386,,"NA","3","3","1","1","1","1","1","1","1","1","4","2500","2","NA","2","2","1","1","1","2","2","2","1","NA","NA","499.3","427","1","1",,"3",2,,,,,,"2","126","1","1","1","1","1","4","3","3","3","2","3","NA","3","NA"
"2012","EE",80426,"1","2012","14",34042,29239,0,0,,,,,,,,,0,0,0,0,0,,4,,0,159,0,,4644,,"3","3","NA","1","1","1","1","1","1","1","1","3","2000","3","3","2","2","2","1","1","2","2","2","1","NA","NA","301","NA","1","1",,"3",1.8,,,,,,"1","102","2","1","1","1","2","3","4","4","4","3","3","NA","3","NA"
"2012","EE",80450,"2","2012","19",6909,6622,0,0,,,,,,,,,0,307,0,0,0,,0,,0,2,0,,284,,"NA","3","3","1","1","1","1","1","1","1","1","4","1500","3","2","2","2","2","2","1","2","5","2","1","NA","NA","69","257","1","1",,"3",2,,,,,,"1","143","1","1","1","1","1","3","3","3","3","3","3","3","3","NA"
