an_sondaj,tara,id_gospodarie,venit_total,venit_munca,numar_membri,marime_echivalenta,numar_camere,grad_urbanizare
2013,EE,70429,5579,4667.0,2.0,1.5,1,1.0
2013,EE,70451,12732,7606.0,6.0,1.5,1,1.0
2013,EE,70472,7153,3694.0,4.0,1.5,2,1.0
2013,EE,70490,14687,14213.0,2.0,1.5,1,4.0
2013,EE,70493,8799,8753.0,4.0,1.5,2,2.0
2013,EE,70523,25241,24346.0,3.0,1.3,1,4.0
2013,EE,70527,5367,2785.0,4.0,1.5,2,3.0
2013,EE,70549,15836,13597.0,6.0,1.5,1,4.0
2013,EE,70563,29,13.0,5.0,1.3,1,1.0
2013,EE,70594,30744,24212.0,3.0,1.5,1,3.0
2013,EE,70602,11105,11048.0,2.0,1.5,2,1.0
2013,EE,70606,19201,19189.0,4.0,1.3,2,1.0
2013,EE,70631,3228,2274.0,3.0,1.5,2,4.0
2013,EE,70642,8628,7149.0,2.0,1.5,2,3.0
2013,EE,70658,19946,16899.0,5.0,1.5,2,1.0
2013,EE,70673,0,-1169.0,4.0,1.3,1,3.0
2013,EE,70685,18322,16336.0,5.0,1.5,1,1.0
2013,EE,70709,34662,31302.0,4.0,1.5,1,2.0
2013,EE,70728,6270,6276.0,4.0,1.5,1,4.0
2013,EE,70729,33027,26925.0,2.0,1.5,1,2.0
2013,EE,70741,14104,11192.0,6.0,1.5,1,4.0
2013,EE,70791,24935,16623.0,4.0,1.5,2,4.0
2013,EE,70808,7055,6128.0,4.0,1.5,2,1.0
2013,EE,70818,18270,13292.0,4.0,1.5,2,1.0
2013,EE,70856,13195,12326.0,3.0,1.5,1,1.0
2013,EE,70879,1007,1029.0,4.0,1.5,1,4.0
2013,EE,70891,23882,21229.0,5.0,1.5,1,4.0
2013,EE,70919,9491,-8361.0,5.0,1.5,1,4.0
2013,EE,70947,22029,21982.0,3.0,1.5,1,1.0
2013,EE,70953,10553,7030.0,5.0,1.5,1,1.0
2013,EE,70987,27565,23327.0,4.0,1.5,1,1.0
2013,EE,71033,19738,14771.0,4.0,1.5,1,4.0
2013,EE,71045,8433,8432.0,3.0,1.5,1,4.0
2013,EE,71058,25464,24117.0,2.0,1.5,1,1.0
2013,EE,71071,6488,4919.0,2.0,1.5,1,3.0
2013,EE,71116,4884,4095.0,2.0,1.5,1,4.0
2013,EE,71119,13491,13401.0,6.0,1.5,1,1.0
2013,EE,71136,39869,38782.0,6.0,1.5,1,4.0
2013,EE,71149,19591,19250.0,4.0,1.5,1,4.0
2013,EE,71174,16781,10093.0,3.0,1.5,1,3.0
2013,EE,71179,10571,4903.0,4.0,1.5,1,4.0
2013,EE,71194,23595,23589.0,6.0,1.5,1,4.0
2013,EE,71207,10682,4583.0,5.0,1.5,1,1.0
2013,EE,71228,244,-4762.0,2.0,1.5,1,1.0
2013,EE,71241,27721,27687.0,5.0,1.5,1,4.0
2013,EE,71267,20409,17628.0,5.0,1.5,1,1.0
2013,EE,71305,3862,3857.0,2.0,1.5,2,4.0
2013,EE,71313,35224,30498.0,3.0,1.5,1,4.0
2013,EE,71361,17452,16668.0,4.0,1.5,1,4.0
2013,EE,71373,42700,40139.0,3.0,1.5,1,2.0
2013,EE,71377,7525,7492.0,2.0,1.5,2,4.0
2013,EE,71422,7675,7654.0,4.0,1.5,1,4.0
2013,EE,71534,7087,7086.0,4.0,1.5,2,4.0
2013,EE,71563,8020,7981.0,3.0,1.5,2,4.0
2013,EE,71578,23602,20600.0,5.0,1.5,1,4.0
2013,EE,71587,11978,9303.0,4.0,1.5,1,4.0
2013,EE,71622,26642,26633.0,5.0,1.5,1,4.0
2013,EE,71640,3940,6542.0,3.0,1.5,1,4.0
2013,EE,71643,6416,4003.0,5.0,1.5,2,4.0
2013,EE,71660,9331,9316.0,6.0,1.5,1,4.0
2013,EE,71661,8501,8500.0,4.0,1.5,1,1.0
2013,EE,71691,13915,12242.0,4.0,1.5,1,2.0
2013,EE,71733,5803,4899.0,4.0,1.5,1,4.0
2013,EE,71737,26913,20873.0,3.0,1.5,1,1.0
2013,EE,71769,11657,4786.0,3.0,1.5,1,4.0
2013,EE,71775,7413,7407.0,3.0,1.5,1,4.0
2013,EE,71780,17542,20332.0,4.0,1.5,1,4.0
2013,EE,71791,7000,6972.0,4.0,1.5,1,1.0
2013,EE,71795,13750,13670.0,5.0,1.5,1,4.0
2013,EE,71808,20100,13125.0,3.0,1.5,1,3.0
2013,EE,71821,8054,8025.0,4.0,1.5,1,4.0
2013,EE,71829,6402,6400.0,4.0,1.5,1,4.0
2013,EE,71854,7695,6380.0,5.0,1.5,1,1.0
2013,EE,71855,12233,11161.0,5.0,1.5,2,1.0
2013,EE,71862,23238,27039.0,3.0,1.5,1,3.0
2013,EE,71876,17534,14891.0,5.0,1.5,1,1.0
2013,EE,71877,7674,7690.0,4.0,1.5,1,2.0
2013,EE,71881,13546,12249.0,4.0,1.5,2,1.0
2013,EE,71896,13721,12362.0,4.0,1.5,1,4.0
2013,EE,71929,37259,33787.0,5.0,1.5,1,4.0
2013,EE,71951,1599,1595.0,4.0,1.5,1,4.0
2013,EE,71987,9801,5241.0,5.0,1.5,1,4.0
2013,EE,71988,6007,5997.0,6.0,1.5,1,1.0
2013,EE,71990,14222,7801.0,2.0,1.5,1,1.0
2013,EE,72013,10106,10112.0,3.0,1.5,1,4.0
2013,EE,72021,22034,17509.0,2.0,1.5,1,2.0
2013,EE,72034,24185,20848.0,3.0,1.5,2,1.0
2013,EE,72043,13809,11865.0,6.0,1.5,1,1.0
2013,EE,72108,1017,838.0,5.0,1.5,1,1.0
2013,EE,72160,9163,5098.0,3.0,1.5,1,1.0
2013,EE,72161,6591,6576.0,2.0,1.5,1,4.0
2013,EE,72185,10439,5931.0,3.0,1.5,1,4.0
2013,EE,72219,27975,26927.0,3.0,1.5,2,4.0
2013,EE,72241,7489,6653.0,4.0,1.5,1,1.0
2013,EE,72244,23603,21678.0,2.0,1.5,1,2.0
2013,EE,72305,39040,37604.0,5.0,1.5,1,4.0
2013,EE,72312,18636,12328.0,5.0,1.5,1,2.0
2013,EE,72345,12548,11278.0,4.0,1.5,1,4.0
2013,EE,72398,24496,21159.0,4.0,1.5,2,2.0
2013,EE,72404,12598,7667.0,4.0,1.5,1,2.0
2013,EE,72439,10352,10346.0,4.0,1.5,1,4.0
2013,EE,72441,14451,14047.0,4.0,1.5,1,2.0
2013,EE,72504,15744,14535.0,6.0,1.5,1,4.0
2013,EE,72516,29575,28202.0,4.0,1.3,1,4.0
2013,EE,72533,15401,13435.0,2.0,1.5,1,4.0
2013,EE,72562,13769,10308.0,3.0,1.5,1,4.0
2013,EE,72592,19364,19211.0,3.0,1.5,2,4.0
2013,EE,72595,7775,7137.0,2.0,1.5,1,4.0
2013,EE,72602,7518,6766.0,6.0,1.5,1,1.0
2013,EE,72606,10693,9653.0,6.0,1.5,1,1.0
2013,EE,72609,15033,14998.0,2.0,1.5,1,1.0
2013,EE,72617,250,-1212.0,2.0,1.3,2,1.0
2013,EE,72637,9708,5999.0,4.0,1.5,1,4.0
2013,EE,72654,10519,10117.0,4.0,1.5,2,4.0
2013,EE,72656,9298,9419.0,5.0,1.5,1,4.0
2013,EE,72666,23981,23768.0,3.0,1.5,1,4.0
2013,EE,72676,21190,19116.0,6.0,1.5,1,4.0
2013,EE,72690,5505,5350.0,4.0,1.5,1,4.0
2013,EE,72720,4963,392.0,6.0,1.5,1,4.0
2013,EE,72768,10432,10424.0,2.0,1.5,1,4.0
2013,EE,72813,17760,17754.0,4.0,1.5,1,1.0
2013,EE,72836,12993,12859.0,2.0,1.5,1,1.0
2013,EE,72850,5431,4074.0,2.0,1.5,1,1.0
2013,EE,72855,17920,16766.0,3.0,1.5,2,4.0
2013,EE,72902,8716,7839.0,2.0,1.5,2,2.0
2013,EE,72912,16920,16892.0,2.0,1.5,1,1.0
2013,EE,72954,2134,-488.0,3.0,1.3,1,2.0
2013,EE,72969,11839,13018.0,4.0,1.5,1,1.0
2013,EE,72972,8195,6504.0,3.0,1.5,1,2.0
2013,EE,73000,3581,3540.0,4.0,1.5,2,1.0
2013,EE,73004,16938,14502.0,4.0,1.5,1,4.0
2013,EE,73038,1850,1810.0,3.0,1.5,2,4.0
2013,EE,73081,3400,3203.0,3.0,1.5,1,4.0
2013,EE,73084,12437,5704.0,2.0,1.5,1,4.0
2013,EE,73095,5069,5078.0,3.0,1.5,2,4.0
2013,EE,73179,14649,5459.0,5.0,1.5,1,2.0
2013,EE,73199,7704,7587.0,4.0,1.5,1,4.0
2013,EE,73207,7267,7234.0,6.0,1.5,2,4.0
2013,EE,73210,8421,8382.0,4.0,1.5,2,3.0
2013,EE,73212,6878,6813.0,6.0,1.5,1,3.0
2013,EE,73218,27754,23995.0,4.0,1.5,1,4.0
2013,EE,73223,14651,10785.0,5.0,1.5,1,1.0
2013,EE,73233,13653,12350.0,6.0,1.5,2,4.0
2013,EE,73240,9077,9074.0,4.0,1.5,2,4.0
2013,EE,73248,5669,5667.0,5.0,1.5,1,4.0
2013,EE,73304,30440,30421.0,4.0,1.5,1,4.0
2013,EE,73367,5486,3380.0,4.0,1.5,1,4.0
2013,EE,73376,10026,9198.0,4.0,1.5,1,4.0
2013,EE,73413,11268,7628.0,3.0,1.5,1,3.0
2013,EE,73416,9156,7914.0,4.0,1.5,1,1.0
2013,EE,73433,14241,14231.0,3.0,1.5,1,4.0
2013,EE,73449,14535,9433.0,2.0,1.5,1,4.0
2013,EE,73459,16435,14700.0,3.0,1.5,1,1.0
2013,EE,73480,7357,7344.0,6.0,1.5,2,4.0
2013,EE,73492,9660,8548.0,4.0,1.3,1,4.0
2013,EE,73499,12600,8598.0,5.0,1.5,2,1.0
2013,EE,73507,6444,6426.0,4.0,1.5,1,4.0
2013,EE,73535,8380,8367.0,4.0,1.5,1,4.0
2013,EE,73551,6874,6836.0,3.0,1.5,1,1.0
2013,EE,73571,9988,6693.0,4.0,1.5,1,4.0
2013,EE,73601,19868,19398.0,5.0,1.5,1,4.0
2013,EE,73611,25179,25112.0,2.0,1.5,1,1.0
2013,EE,73612,10508,10497.0,3.0,1.5,1,4.0
2013,EE,73648,3909,3900.0,6.0,1.5,1,4.0
2013,EE,73669,27906,22678.0,3.0,1.5,1,4.0
2013,EE,73697,7155,6924.0,3.0,1.5,2,1.0
2013,EE,73731,49961,41704.0,4.0,1.5,1,1.0
2013,EE,73735,7569,1472.0,3.0,1.5,1,4.0
2013,EE,73759,9555,9552.0,4.0,1.5,1,4.0
2013,EE,73788,10034,6664.0,3.0,1.5,2,3.0
2013,EE,73809,11519,7545.0,6.0,1.5,1,4.0
2013,EE,73813,7406,7379.0,5.0,1.5,2,4.0
2013,EE,73839,5165,4197.0,2.0,1.5,1,4.0
2013,EE,73855,11856,11738.0,2.0,1.5,2,4.0
2013,EE,73856,7232,7204.0,2.0,1.5,1,4.0
2013,EE,73878,40715,40023.0,4.0,1.5,1,4.0
2013,EE,73924,52494,56418.0,4.0,1.5,1,1.0
2013,EE,73957,10142,8778.0,5.0,1.5,1,4.0
2013,EE,74029,6536,3537.0,2.0,1.3,1,4.0
2013,EE,74041,18707,18794.0,4.0,1.5,1,2.0
2013,EE,74053,7640,1153.0,3.0,1.5,1,1.0
2013,EE,74076,13918,13592.0,6.0,1.5,1,4.0
2013,EE,74091,20662,18283.0,6.0,1.5,1,3.0
2013,EE,74118,12768,8666.0,3.0,1.5,1,4.0
2013,EE,74148,15025,14993.0,6.0,1.5,1,2.0
2013,EE,74171,11323,9744.0,5.0,1.5,2,4.0
2013,EE,74203,39350,39234.0,4.0,1.5,2,3.0
2013,EE,74221,12098,10618.0,6.0,1.5,1,1.0
2013,EE,74222,4702,-1767.0,2.0,1.5,1,4.0
2013,EE,74256,12571,11821.0,4.0,1.5,1,1.0
2013,EE,74282,6137,2841.0,4.0,1.5,1,4.0
2013,EE,74312,4837,3365.0,3.0,1.5,1,4.0
2013,EE,74321,2282,1753.0,5.0,1.3,1,4.0
2013,EE,74335,14487,13221.0,4.0,1.5,1,4.0
2013,EE,74350,9858,4838.0,4.0,1.5,1,1.0
2013,EE,74393,15156,16092.0,4.0,1.5,1,2.0
2013,EE,74411,42223,39491.0,4.0,1.5,1,4.0
2013,EE,74422,15279,11501.0,3.0,1.5,1,1.0
2013,EE,74436,18709,18562.0,1.0,1.5,1,4.0
2013,EE,74448,18333,18315.0,4.0,1.5,2,1.0
2013,EE,74449,10901,10887.0,5.0,1.5,1,4.0
2013,EE,74458,8323,5560.0,5.0,1.5,1,1.0
2013,EE,74469,19769,15999.0,5.0,1.5,1,2.0
2013,EE,74495,8288,-4439.0,2.0,1.5,2,4.0
2013,EE,74504,10191,10133.0,5.0,1.5,2,4.0
2013,EE,74509,11756,11722.0,6.0,1.5,1,4.0
2013,EE,74524,10091,8476.0,5.0,1.5,1,4.0
2013,EE,74533,19948,5288.0,4.0,1.5,1,1.0
2013,EE,74557,12573,11263.0,2.0,1.3,1,4.0
2013,EE,74589,15254,10646.0,4.0,1.5,1,4.0
2013,EE,74590,6173,6137.0,2.0,1.5,1,4.0
2013,EE,74613,16581,18693.0,4.0,1.5,1,1.0
2013,EE,74629,4841,514.0,2.0,1.5,2,4.0
2013,EE,74657,6750,6487.0,2.0,1.5,1,4.0
2013,EE,74677,10519,10494.0,2.0,1.5,1,4.0
2013,EE,74726,15183,18367.0,5.0,1.5,2,4.0
2013,EE,74737,7596,3104.0,3.0,1.3,2,3.0
2013,EE,74743,7876,7576.0,3.0,1.3,1,4.0
2013,EE,74783,2524,2472.0,3.0,1.5,2,4.0
2013,EE,74793,14581,12653.0,6.0,1.5,1,2.0
2013,EE,74844,27285,26193.0,2.0,1.5,1,4.0
2013,EE,74866,12543,12538.0,5.0,1.5,1,4.0
2013,EE,74868,9929,10078.0,6.0,1.5,1,4.0
2013,EE,74875,7028,6409.0,3.0,1.5,2,4.0
2013,EE,74890,2396,-2349.0,6.0,1.3,1,4.0
2013,EE,74895,16893,12296.0,4.0,1.5,1,1.0
2013,EE,74929,7394,7380.0,4.0,1.5,2,1.0
2013,EE,75017,25314,22427.0,4.0,1.5,1,1.0
2013,EE,75066,10145,-5131.0,5.0,1.5,2,1.0
2013,EE,75086,8662,4455.0,5.0,1.5,1,4.0
2013,EE,75119,10240,8802.0,4.0,1.5,1,4.0
2013,EE,75132,23724,22210.0,2.0,1.5,1,4.0
2013,EE,75140,10113,10051.0,5.0,1.5,2,4.0
2013,EE,75167,28532,26940.0,3.0,1.5,2,1.0
2013,EE,75169,12013,11781.0,4.0,1.5,1,2.0
2013,EE,75202,7186,6930.0,3.0,1.5,1,4.0
2013,EE,75211,7887,7863.0,6.0,1.5,1,1.0
2013,EE,75222,7266,9055.0,4.0,1.5,1,4.0
2013,EE,75257,54303,49806.0,2.0,1.5,2,4.0
2013,EE,75261,4080,1561.0,5.0,1.5,2,4.0
2013,EE,75323,7560,2271.0,5.0,1.5,1,1.0
2013,EE,75325,1511,1056.0,6.0,1.5,1,1.0
2013,EE,75336,8655,8513.0,4.0,1.5,1,4.0
2013,EE,75340,10320,4883.0,5.0,1.5,2,4.0
2013,EE,75367,6779,1480.0,3.0,1.5,2,4.0
2013,EE,75411,9048,9040.0,4.0,1.5,2,4.0
2013,EE,75415,5002,4987.0,5.0,1.5,1,4.0
2013,EE,75416,17087,11099.0,5.0,1.5,2,4.0
2013,EE,75427,25808,24917.0,4.0,1.5,1,4.0
2013,EE,75444,16132,9226.0,4.0,1.5,1,4.0
2013,EE,75452,20794,18263.0,4.0,1.5,1,4.0
2013,EE,75455,21172,19361.0,3.0,1.5,1,4.0
2013,EE,75458,8459,8462.0,3.0,1.5,1,4.0
2013,EE,75476,5189,4099.0,3.0,1.5,2,1.0
2013,EE,75478,14812,10774.0,2.0,1.5,1,4.0
2013,EE,75526,28369,25526.0,6.0,1.5,2,4.0
2013,EE,75546,19156,5436.0,2.0,1.5,1,4.0
2013,EE,75555,17865,16169.0,4.0,1.3,1,4.0
2013,EE,75566,8383,7194.0,2.0,1.5,1,4.0
2013,EE,75586,16892,15560.0,4.0,1.5,1,1.0
2013,EE,75594,34403,34381.0,6.0,1.3,1,2.0
2013,EE,75617,19682,15692.0,3.0,1.5,1,4.0
2013,EE,75623,22096,17655.0,2.0,1.5,1,1.0
2013,EE,75661,13064,13059.0,6.0,1.5,1,4.0
2013,EE,75685,18474,18428.0,2.0,1.5,1,3.0
2013,EE,75689,13023,10273.0,4.0,1.5,1,2.0
2013,EE,75702,21050,19899.0,3.0,1.5,1,4.0
2013,EE,75711,3719,3187.0,2.0,1.5,2,4.0
2013,EE,75720,7633,7629.0,5.0,1.5,2,4.0
2013,EE,75735,14493,14067.0,6.0,1.5,1,4.0
2013,EE,75750,16223,15905.0,2.0,1.5,1,2.0
2013,EE,75780,9243,9240.0,4.0,1.3,2,4.0
2013,EE,75838,11213,8826.0,2.0,1.5,1,4.0
2013,EE,75841,9631,3290.0,3.0,1.5,1,1.0
2013,EE,75861,13148,10905.0,6.0,1.5,2,2.0
2013,EE,75875,14931,13171.0,5.0,1.5,1,1.0
2013,EE,75896,20733,20354.0,2.0,1.5,1,4.0
2013,EE,75918,3874,3522.0,5.0,1.5,1,1.0
2013,EE,75932,7891,7493.0,2.0,1.5,2,4.0
2013,EE,75946,31597,28551.0,5.0,1.5,1,2.0
2013,EE,75970,7267,2766.0,6.0,1.3,2,1.0
2013,EE,75991,51332,48810.0,4.0,1.5,1,4.0
2013,EE,76078,14135,13588.0,6.0,1.5,2,4.0
2013,EE,76142,13509,10848.0,3.0,1.5,1,4.0
2013,EE,76150,24671,24263.0,4.0,1.5,1,4.0
2013,EE,76168,18690,23395.0,2.0,1.5,1,4.0
2013,EE,76220,15441,14054.0,5.0,1.5,1,4.0
2013,EE,76236,7575,3198.0,4.0,1.5,1,3.0
2013,EE,76252,8174,7501.0,2.0,1.5,2,1.0
2013,EE,76287,16987,10153.0,5.0,1.5,2,4.0
2013,EE,76304,10237,8325.0,4.0,1.5,1,3.0
2013,EE,76341,10536,8221.0,2.0,1.5,1,4.0
2013,EE,76356,16165,14407.0,2.0,1.5,1,4.0
2013,EE,76357,0,-3540.0,4.0,1.5,2,1.0
2013,EE,76404,8032,8025.0,2.0,1.5,1,4.0
2013,EE,76455,1931,1573.0,4.0,1.5,2,1.0
2013,EE,76457,214,-1162.0,5.0,1.5,1,4.0
2013,EE,76473,11417,2901.0,3.0,1.5,1,4.0
2013,EE,76494,19744,18221.0,3.0,1.5,1,1.0
2013,EE,76515,10680,10564.0,4.0,1.5,1,4.0
2013,EE,76516,8466,8018.0,3.0,1.3,1,4.0
2013,EE,76550,50606,49308.0,5.0,1.5,2,1.0
2013,EE,76611,5811,2713.0,4.0,1.5,1,4.0
2013,EE,76652,553,1154.0,4.0,1.5,1,4.0
2013,EE,76656,11321,9892.0,4.0,1.5,2,4.0
2013,EE,76669,14489,10291.0,3.0,1.5,1,1.0
2013,EE,76676,18552,13572.0,4.0,1.5,1,2.0
2013,EE,76697,7777,7751.0,2.0,1.5,1,4.0
2013,EE,76736,8675,8661.0,6.0,1.5,1,4.0
2013,EE,76779,12850,7838.0,4.0,1.5,1,1.0
2013,EE,76788,11385,9994.0,4.0,1.5,1,4.0
2013,EE,76872,11428,6436.0,4.0,1.5,2,1.0
2013,EE,76886,11478,8688.0,4.0,1.5,1,4.0
2013,EE,76917,9775,9639.0,6.0,1.5,1,1.0
2013,EE,76926,7864,7847.0,5.0,1.5,1,3.0
2013,EE,76939,13994,12426.0,3.0,1.5,1,4.0
2013,EE,76942,11421,8366.0,3.0,1.5,1,3.0
2013,EE,76956,19029,12517.0,6.0,1.5,1,4.0
2013,EE,76964,13191,13187.0,4.0,1.3,2,4.0
2013,EE,77010,15338,15226.0,5.0,1.5,1,1.0
2013,EE,77041,5866,5856.0,6.0,1.5,1,1.0
2013,EE,77049,21592,16700.0,3.0,1.5,1,4.0
2013,EE,77077,6231,6218.0,4.0,1.5,2,3.0
2013,EE,77100,7202,3806.0,2.0,1.5,2,4.0
2013,EE,77153,19385,18243.0,3.0,1.5,1,4.0
2013,EE,77182,12445,12387.0,6.0,1.5,2,4.0
2013,EE,77184,8791,8396.0,2.0,1.5,1,4.0
2013,EE,77187,43036,42985.0,2.0,1.5,1,1.0
2013,EE,77194,8401,6621.0,4.0,1.5,1,4.0
2013,EE,77196,9858,9039.0,4.0,1.5,1,4.0
2013,EE,77201,11548,11543.0,5.0,1.5,1,1.0
2013,EE,77257,6991,-609.0,4.0,1.5,1,4.0
2013,EE,77259,34287,34287.0,3.0,1.5,1,4.0
2013,EE,77276,11633,11632.0,5.0,1.5,1,1.0
2013,EE,77323,21672,17255.0,4.0,1.5,2,4.0
2013,EE,77369,27802,23903.0,6.0,2.0,1,2.0
2013,EE,77379,11329,11096.0,5.0,1.8,2,4.0
2013,EE,77385,12864,9338.0,6.0,1.8,1,4.0
2013,EE,77402,17542,12414.0,6.0,1.8,1,4.0
2013,EE,77403,17278,15909.0,3.0,1.8,1,2.0
2013,EE,77408,17169,9723.0,3.0,2.0,1,4.0
2013,EE,77413,34038,18572.0,5.0,2.0,1,4.0
2013,EE,77439,21664,12492.0,3.0,2.0,1,1.0
2013,EE,77452,34925,30384.0,3.0,1.8,1,4.0
2013,EE,77466,21013,20358.0,3.0,2.0,1,4.0
2013,EE,77516,18313,16481.0,4.0,2.0,1,4.0
2013,EE,77545,35236,34341.0,6.0,2.0,1,4.0
2013,EE,77552,10886,6666.0,2.0,2.0,1,2.0
2013,EE,77576,10450,4303.0,4.0,2.0,1,3.0
2013,EE,77613,29225,26796.0,3.0,1.8,1,4.0
2013,EE,77631,26090,22239.0,4.0,1.8,1,4.0
2013,EE,77690,13119,8755.0,5.0,2.0,1,1.0
2013,EE,77691,54908,49495.0,5.0,2.0,1,4.0
2013,EE,77718,31585,26662.0,5.0,2.0,1,1.0
2013,EE,77720,20755,16169.0,5.0,2.0,2,1.0
2013,EE,77727,22491,22355.0,4.0,2.0,1,1.0
2013,EE,77733,12263,11547.0,3.0,1.8,1,1.0
2013,EE,77739,32617,25530.0,2.0,2.0,1,4.0
2013,EE,77751,52343,45978.0,5.0,1.8,2,1.0
2013,EE,77756,34751,31735.0,5.0,2.0,1,2.0
2013,EE,77763,37209,36987.0,4.0,2.0,1,4.0
2013,EE,77767,29394,34495.0,5.0,1.8,1,4.0
2013,EE,77802,24503,21829.0,2.0,2.0,2,3.0
2013,EE,77807,6556,677.0,4.0,2.0,2,4.0
2013,EE,77808,28542,27578.0,3.0,2.0,1,4.0
2013,EE,77852,32583,32392.0,3.0,2.0,1,1.0
2013,EE,77855,13037,10644.0,2.0,2.0,1,1.0
2013,EE,77856,11810,9659.0,2.0,2.0,2,4.0
2013,EE,77897,11548,5521.0,4.0,1.8,2,1.0
2013,EE,77952,29826,24091.0,5.0,2.0,2,1.0
2013,EE,77956,57035,52588.0,6.0,2.0,1,4.0
2013,EE,77962,15296,2003.0,4.0,1.8,1,1.0
2013,EE,77977,14036,23595.0,5.0,2.0,1,4.0
2013,EE,77983,7228,7228.0,4.0,2.0,1,4.0
2013,EE,78004,28012,26107.0,4.0,2.0,1,1.0
2013,EE,78032,27779,25436.0,4.0,2.0,1,4.0
2013,EE,78066,14925,10161.0,6.0,1.8,1,4.0
2013,EE,78067,35671,35516.0,6.0,2.0,2,1.0
2013,EE,78097,848,-1455.0,4.0,1.8,1,1.0
2013,EE,78112,9779,7348.0,3.0,2.0,1,4.0
2013,EE,78115,814,795.0,2.0,1.8,2,4.0
2013,EE,78119,4832,4829.0,5.0,1.8,1,4.0
2013,EE,78145,8766,4188.0,4.0,1.8,1,1.0
2013,EE,78147,15654,12732.0,6.0,1.8,1,1.0
2013,EE,78177,10929,10862.0,4.0,2.0,1,4.0
2013,EE,78178,20759,20076.0,4.0,1.8,1,1.0
2013,EE,78245,30633,25961.0,4.0,2.0,1,1.0
2013,EE,78246,63012,48316.0,3.0,1.8,1,1.0
2013,EE,78263,11238,2149.0,5.0,2.0,2,1.0
2013,EE,78271,27893,26941.0,3.0,2.0,1,1.0
2013,EE,78285,16710,12885.0,2.0,1.8,1,1.0
2013,EE,78306,9129,9125.0,4.0,2.0,1,1.0
2013,EE,78326,34540,31418.0,3.0,1.8,2,3.0
2013,EE,78334,6735,-9293.0,3.0,1.8,1,2.0
2013,EE,78348,52021,49352.0,5.0,2.0,1,1.0
2013,EE,78371,25975,19950.0,4.0,1.8,1,4.0
2013,EE,78383,3641,2221.0,6.0,1.8,2,4.0
2013,EE,78413,10649,10476.0,3.0,2.0,2,2.0
2013,EE,78496,20545,20001.0,4.0,2.0,1,4.0
2013,EE,78530,15411,13397.0,6.0,1.8,1,4.0
2013,EE,78531,24536,20310.0,2.0,1.8,1,1.0
2013,EE,78546,9475,9449.0,4.0,1.8,2,2.0
2013,EE,78565,33914,29021.0,5.0,2.0,1,4.0
2013,EE,78572,7559,3182.0,5.0,2.0,2,3.0
2013,EE,78574,31917,27704.0,6.0,1.8,1,1.0
2013,EE,78589,25064,22797.0,4.0,2.0,1,4.0
2013,EE,78603,8397,4672.0,4.0,1.8,1,1.0
2013,EE,78652,14542,7301.0,5.0,2.0,2,4.0
2013,EE,78711,17739,16623.0,3.0,2.0,1,4.0
2013,EE,78862,9005,4233.0,2.0,2.0,1,4.0
2013,EE,78939,5959,4301.0,4.0,1.8,2,2.0
2013,EE,78960,12627,15098.0,2.0,2.0,1,4.0
2013,EE,78966,26670,24313.0,4.0,1.8,1,4.0
2013,EE,78994,14954,9990.0,5.0,1.8,2,3.0
2013,EE,79007,17227,16074.0,6.0,2.0,1,4.0
2013,EE,79014,29510,26842.0,4.0,1.8,1,4.0
2013,EE,79025,24420,21925.0,4.0,1.8,1,1.0
2013,EE,79027,16454,10364.0,5.0,1.8,1,1.0
2013,EE,79048,14412,13177.0,3.0,2.0,1,4.0
2013,EE,79061,4582,-4109.0,2.0,2.0,1,4.0
2013,EE,79066,7983,6955.0,5.0,2.0,2,4.0
2013,EE,79074,14017,3743.0,3.0,1.8,1,1.0
2013,EE,79099,38785,36674.0,6.0,2.0,1,4.0
2013,EE,79159,22711,19761.0,3.0,2.0,2,1.0
2013,EE,79175,16158,15643.0,5.0,2.0,1,4.0
2013,EE,79215,12039,8989.0,4.0,1.8,2,4.0
2013,EE,79219,15309,7962.0,3.0,2.0,1,4.0
2013,EE,79226,37387,32433.0,2.0,2.0,1,1.0
2013,EE,79248,8518,6110.0,4.0,1.8,1,1.0
2013,EE,79277,29720,24855.0,5.0,1.8,1,4.0
2013,EE,79298,15973,13921.0,6.0,2.0,1,2.0
2013,EE,79301,7011,6893.0,5.0,2.0,1,4.0
2013,EE,79316,27229,24949.0,5.0,2.0,2,2.0
2013,EE,79318,71555,67936.0,6.0,2.0,1,4.0
2013,EE,79356,58182,56162.0,4.0,2.0,1,4.0
2013,EE,79361,12186,3310.0,4.0,2.0,1,2.0
2013,EE,79372,129,-8163.0,5.0,1.6,1,1.0
2013,EE,79422,22145,20444.0,2.0,1.8,1,4.0
2013,EE,79482,23875,17459.0,2.0,1.8,1,4.0
2013,EE,79502,11447,11066.0,5.0,2.0,1,3.0
2013,EE,79509,29373,28732.0,4.0,2.0,1,1.0
2013,EE,79511,77335,76384.0,3.0,2.0,1,4.0
2013,EE,79514,19681,18475.0,3.0,1.8,1,4.0
2013,EE,79535,30598,29422.0,2.0,1.8,1,4.0
2013,EE,79539,18830,16839.0,4.0,2.0,2,4.0
2013,EE,79547,32459,26337.0,3.0,2.0,1,4.0
2013,EE,79562,19690,13859.0,5.0,2.0,1,1.0
2013,EE,79616,4252,-868.0,4.0,1.8,1,2.0
2013,EE,79637,29689,29047.0,3.0,2.0,1,2.0
