"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL030","PL035","PL015","PL020","PL025","PL040","PL050","PL060","PL070","PL072","PL100","PL110","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PL210A","PL210B","PL210C","PL210D","PL210E","PL210F","PL210G","PL210H","PL210I","PL210J","PL210K","PL210L","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY070N","PY010G","PY020G","PY035G","PY050G","PY070G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PM005","PM010","PM020","PM030","PM035","PM040","PM050","PM060","PM070","PM080","PM090","PM100","PX030","PX040","PX020","PX050","PX010"
"2005","EE",718071,133.558407291917,"NA","2","2005","28","1",1971,"1","1","2","EE","2","NA","5","1","NA","1","2","NA","3","0 - 1","NA","12","9","NA","k","NA","NA","1","2","NA","NA","NA","16","6","7","6","8","8","6","6","6","1","6","2","6","4","1","2","1","NA","NA","NA",0,0,1,0,0,0,1213,1,0,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",71807,"1",33,"3","15.6466"
"2005","EE",718072,133.558407291917,"NA","2","2005","42","1",1974,"2","1","1","EE","2","NA","3","1","NA","NA","NA","NA","3","4","NA","12","0","NA","i","NA","13","1","2","2","NA","NA","18","1","1","6","1","6","1","6","1","1","6","1","6","2","1","3","2","NA","1","NA",0,0,1,2660,0,0,0,1,0,0,0,0,0,0,0,1,"173.3803","NA","NA","1925","NA","NA","NA","1","NA","NA","34","2",71807,"1",30,"1","15.6466"
"2005","EE",718151,133.558407291917,"NA","2","2005","6","3",1946,"1","2","1","EE","2","NA","3","1","NA","NA","NA","NA","3","7","40","12","0","NA","g","NA","13","1","2","2","NA","NA","17","1","1","3","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","1","NA",0,0,1,5023,0,0,0,1,0,0,0,0,99,0,0,1,"77.66143","NA","1925","1925","2","NA","2","NA","31","6","34","4",71815,"1",58,"1","15.6466"
"2005","EE",718152,133.558407291917,"NA","2","2005","24","2",1952,"2","1","3","EE","2","NA","5","1","NA","NA","NA","NA","3","0 - 1","40","12","0","NA","l-n","NA","13","1","NA","2","NA","NA","24","1","1","5","1","1","1","1","1","2","1","1","1","2","2","3","2","NA","2","7",0,0,1,4111,0,0,0,1,0,0,0,0,0,0,0,1,"118.9693","1","NA","1925","3","3","3","1","71","NA","61","5",71815,"1",52,"1","15.6466"
"2005","EE",718841,133.558407291917,"NA","2","2005","13","4",1975,"1","2","1","Other","2","NA","5","1","NA","NA","2","NA","3","7","40","12","0","NA","b-e","NA","4","1","2","2","NA","NA","18","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","NA","2","NA",0,0,1,5457,0,0,0,1,0,0,0,0,0,0,0,1,"481.716","1","1954","1939","2","NA","NA","1","NA","1","51","2",71884,"1",29,"4","15.6466"
"2005","EE",718842,133.558407291917,"NA","3","2005","22","4",1975,"2","1","1","EE","2","NA","5","1","NA","NA","NA","NA","3","9","40","12","0","NA","l-n","NA","13","1","NA","1","NA","NA","20","3","1","1","1","1","1","1","1","6","1","1","5","1","2","3","2","NA","2","NA",0,0,1,5131,0,0,0,1,0,0,0,0,105,0,0,1,"230.5322","1","1948","1942","1","NA","3","1","83","1","91","3",71884,"1",29,"1","15.6466"
"2005","EE",718901,133.558407291917,"NA","2","2005","9","1",1978,"2","1","2","EE","1","5","3","4","NA","2","2","NA","NA","3","NA","0","0","NA",,"NA","NA","1","NA","NA","NA","11","NA","5","3","7","7","7","5","5","3","8","5","8","7","2","2","3","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"99.02185","NA","NA","NA","0","3","NA","NA","92","NA","31","5",71890,"1",26,"3","15.6466"
"2005","EE",718902,133.558407291917,"NA","3","2005","16","1",1975,"1","2","1","Other","2","NA","3","8","NA","1","NA","NA","4",,"NA","0","0","NA",,"NA","2","1","2","NA","NA","NA","15","6","6","7","6","6","8","6","2","8","6","8","3","5","1","1","1","1","2","NA",0,0,1,930,0,0,0,1,0,0,0,0,0,0,0,1,"175.4787","1","NA","1935","NA","NA","2","NA","NA","1","51","NA",71890,"1",29,"2","15.6466"
"2005","EE",718921,133.558407291917,"NA","2","2005","10","3",1964,"1","2","1","EE","2","NA","3","1","NA","NA","NA","NA","3","3","40","10","0","NA","g","NA","11","1","2","2","NA","NA","18","1","1","1","1","1","1","1","1","8","1","1","1","2","1","3","2","NA","2","NA",0,0,1,6075,0,0,0,1,0,0,0,0,0,0,0,1,"106.5911","1","1933","1930","0","5","3","1","21","1","61","3",71892,"1",40,"1","15.6466"
"2005","EE",718922,133.558407291917,"NA","2","2005","11","3",1962,"2","2","1","EE","2","3","3","8","NA","1","2","1","NA","8","NA","0","0","NA",,"NA","NA","1","2","NA","NA","NA","NA","3","7","7","8","7","8","7","5","5","8","7","5","1","2","3","2","NA","2","1",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"242.3918","NA","NA","1940","2","NA","NA","1","NA","NA","93","5",71892,"1",42,"4","15.6466"
"2005","EE",718923,133.558407291917,"NA","2","2005","59","3",1988,"2",,"3",,"2","NA",,,"NA","NA","2","NA","NA",,"NA","0","0","NA",,"NA","NA","1","NA","NA","NA","6","NA","8","8","5","7","7","7","7","7","7","5","8","7","2","2","2","1","NA","2","NA",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"NA","NA","NA","NA","1","3","NA","NA","NA","NA","NA","NA",71892,"1",16,"3","15.6466"
"2005","EE",719331,133.558407291917,"NA","2","2005","15","1",1964,"2","1","3","EE","2","3","2","6","NA","1","NA","NA","3","8","NA","0","0","NA",,"NA","NA","1","NA","NA","NA","NA","18","6","6","5","6","5","6","6","6","2","6","8","8","3","1","3","2","NA","2","NA",0,0,1,0,0,0,150,1,0,0,0,0,0,1299,0,1,"136.9702","NA","NA","NA","2","1","3","NA","NA","1","NA","NA",71933,"1",40,"4","15.6466"
"2005","EE",719332,133.558407291917,"NA","2","2005","19","4",1938,"2","2","3","EE","2","NA","3","5","NA","1","NA","NA","3","9","60","0","12","NA",,"NA","5","1","NA","NA","NA","NA","18","1","5","1","1","1","6","6","1","6","1","6","1","5","2","2","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,2710,0,0,0,0,1,"NA","5","NA","NA","8","NA","NA","NA","NA","NA","NA","NA",71933,"1",66,"1","15.6466"
"2005","EE",719333,133.558407291917,"NA","2","2005","11","2",1986,"1","1","1","EE","1","5","2","4","NA","2","2","NA","3",,"NA","0","3","NA",,"NA","NA","NA","NA","NA","NA","NA","21","7","8","7","8","5","7","5","5","7","7","8","8","1","2","2","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"NA","1","NA","1928","NA","NA","NA","1","83","NA","NA","NA",71933,"1",18,"3","15.6466"
"2005","EE",720051,133.558407291917,"NA","3","2005","15","3",1944,"2","4","3","EE","2","NA","3","6","NA","1","1","NA","3","9","35","12","0","NA",,"NA","13","1","2","2","NA","NA","18","5","1","6","6","1","6","1","8","6","6","1","6","3","1","3","2","3","2","NA",0,0,1,0,0,0,0,1,0,0,0,0,0,1857,0,1,"113.8878","NA","1926","NA","1","5","NA","NA","NA","1","NA","3",72005,"1",60,"4","15.6466"
"2005","EE",720052,133.558407291917,"NA","2","2005","22","3",1941,"1","5","1","EE","2","NA","2","6","NA","1","2","NA","3","7","40","0","0","NA",,"NA","4","1","2","NA","NA","NA","24","6","8","6","3","8","6","7","5","1","6","6","6","3","1","3","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,1298,0,0,0,0,1,"NA","1","1939","NA","2","NA","2","NA","83","1","NA","3",72005,"1",63,"1","15.6466"
"2005","EE",720053,133.558407291917,"NA","2","2005","21","1",1978,"1","1","3","EE","2","NA","5","1","NA","1","2","NA","3","2","NA","0","0","NA","l-n","NA","NA","1","2","NA","NA","NA","16","6","1","6","1","6","1","6","6","6","6","6","6","2","2","3","2","NA","1","NA",1534,0,1,2831,0,0,0,1,0,0,0,0,0,0,0,1,"NA","NA","NA","1939","NA","3","2","NA","NA","NA","92","NA",72005,"1",26,"1","15.6466"
"2005","EE",720231,133.558407291917,"NA","2","2005","11","1",1969,"2","5","1","Other","2","NA","2","1","NA","NA","NA","NA","3","9","40","12","0","NA","l-n","NA","1","1","2","2","NA","NA","21","1","1","1","1","1","1","1","1","1","1","5","1","1","2","3","2","2","2","NA",0,0,1,3203,0,0,0,1,0,0,0,0,0,0,0,1,"NA","1","1947","1925","1","1","5","NA","71","NA","NA","NA",72023,"1",35,"1","15.6466"
"2005","EE",720232,133.558407291917,"NA","3","2005","14","1",1988,"1",,"3",,"1","NA",,,"NA","NA","NA","NA","3",,"NA","0","0","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","5","5","8","5","7","5","7","1","2","3","8","7","3","2","2","2","NA","2","NA",0,0,1,0,0,230,0,1,0,0,0,0,0,0,0,1,"NA","1","1928","NA","0","NA","3","1","NA","NA","NA","2",72023,"1",16,"1","15.6466"
"2005","EE",720751,133.558407291917,"NA","2","2005","5","3",1978,"1","1","1","Other","2","NA","5","1","NA","1","NA","NA","3","3","40","0","0","NA","g","NA","NA","1","2","NA","NA","NA","15","6","6","1","6","6","6","1","6","6","1","6","1","3","2","2","2","NA","1","NA",0,0,1,2232,0,0,0,1,0,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","3","NA","NA","NA","24","4",72075,"1",26,"1","15.6466"
"2005","EE",720752,133.558407291917,"NA","2","2005","20","3",1978,"2","1","3","EE","2","NA","5","1","NA","NA","2","NA","3","2","NA","12","0","NA","b-e","NA","NA","1","2","2","NA","NA","22","6","6","6","6","1","1","1","6","6","6","6","1","2","2","1","1","NA","2","NA",0,0,1,2356,0,0,0,1,0,0,0,0,0,0,0,1,"NA","1","NA","NA","NA","3","NA","NA","NA","NA","51","NA",72075,"1",26,"1","15.6466"
"2005","EE",720841,133.558407291917,"NA","2","2005","60","1",1938,"1","2","3","EE","2","NA","6","1","NA","NA","NA","NA","3","2","40","7","8","NA","l-n","4","13","1","1","2","NA","NA","16","1","1","3","1","1","1","1","1","1","1","1","1","3","2","3","2","NA","2","NA",0,0,1,3123,0,0,0,1,0,0,2786,0,0,0,0,1,"196.564","1","1941","1939","1","NA","2","NA","NA","NA","92","5",72084,"1",66,"4","15.6466"
"2005","EE",720842,133.558407291917,"NA","2","2005","10","2",1969,"2","2","1","EE","1","2","3","8","NA","2","1","NA","3","3","NA","0","0","NA",,"NA","NA","1","2","NA","NA","NA","17","8","8","7","4","7","7","5","7","7","5","7","7","2","1","3","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"361.3507","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA",72084,"1",35,"1","15.6466"
"2005","EE",720921,133.558407291917,"NA","3","2005","24","3",1968,"1","2","1","EE","2","NA","3","1","NA","1","NA","NA","3","6","40","12","9","NA","a","NA","12","1","2","2","NA","NA","24","1","1","1","1","1","1","1","1","1","1","1","3","2","2","3","2","NA","2","NA",0,0,1,12053,5044,0,0,1,0,0,0,0,0,0,0,1,"143.7004","1","1930","NA","1","1","NA","1","34","1","42","3",72092,"1",36,"4","15.6466"
"2005","EE",720922,133.558407291917,"NA","2","2005","21","1",1940,"1","2","3","Other","2","NA","3","1","NA","NA","NA","NA","3","7","50","12","0","NA","b-e","NA","NA","1","NA","2","NA","NA","19","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","NA","2","1",0,0,1,5158,0,0,0,1,0,0,0,0,0,0,0,1,"83.23745","1","1927","1946","1","2","3","1","71","1","42","4",72092,"1",64,"1","15.6466"
"2005","EE",720923,133.558407291917,"NA","2","2005","45","2",1945,"2","4","3","EE","2","NA","5","1","NA","NA","2","NA","3","2","40","12","0","NA","o","NA","12","1","2","2","7","NA","17","1","1","1","1","1","1","1","1","5","1","1","1","2","2","3","2","NA","2","NA",0,0,1,4740,0,0,0,1,0,0,0,0,0,0,0,1,"100.0078","1","1935","1925","1","2","3","NA","NA","1","82","2",72092,"1",59,"1","15.6466"
"2005","EE",721901,133.558407291917,"NA","2","2005","12","4",1945,"1","2","1","EE","2","NA","6","1","NA","NA","NA","NA","3","0 - 1","NA","12","0","NA","k","NA","13","1","2","2","NA","NA","19","3","1","1","1","1","1","1","1","4","1","1","1","3","1","2","2","NA","2","NA",0,0,1,8907,0,70,0,1,0,0,0,0,0,0,0,1,"297.3371","2","1932","NA","1","3","4","NA","13","1","NA","4",72190,"1",59,"1","15.6466"
"2005","EE",721902,133.558407291917,"NA","3","2005","16","2",1947,"2","4","1","Other","2","NA","3","1","NA","NA","NA","NA","2","3","40","12","0","NA","b-e","NA","NA","1","2","2","NA","NA","26","1","2","1","2","1","1","1","3","1","1","1","1","3","2","3","2","NA","2","NA",0,0,1,4810,0,0,0,1,0,0,0,0,0,0,0,1,"380.4964","NA","1925","NA","NA","NA","3","NA","12","1","34","NA",72190,"1",57,"1","15.6466"
"2005","EE",721903,133.558407291917,"NA","2","2005","10","1",1982,"1","2","1","EE","2","NA","3","1","NA","NA","NA","NA","3","7","60","12","0","NA","b-e","NA","11","1","2","2","NA","NA","19","1","1","1","1","1","3","1","1","1","2","3","1","3","2","3","2","NA","2","NA",0,0,1,4834,0,0,0,1,0,0,0,0,0,0,0,1,"218.9293","2","NA","1925","1","NA","2","1","61","1","93","3",72190,"1",22,"1","15.6466"
"2005","EE",722011,133.558407291917,"NA","2","2005","51","1",1973,"2","1","2","EE","2","NA","4","2","NA","NA","NA","NA","3","3","40","12","0","NA","b-e","NA","13","1","2","2","NA","NA","22","1","1","1","6","1","1","1","1","1","1","1","1","4","2","2","2","NA","2","1",0,0,1,2462,0,0,0,1,0,0,0,0,0,1558,0,1,"155.4596","1","NA","1936","1","NA","1","1","92","1","NA","4",72201,"1",31,"3","15.6466"
"2005","EE",722012,133.558407291917,"NA","2","2005","12","3",1950,"1","2","1","Other","2","NA","3","1","NA","NA","NA","NA","3","8","40","12","0","NA","b-e","NA","12","1","2","2","NA","NA","21","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","NA","2","NA",0,0,1,6747,0,0,0,1,0,0,0,0,0,0,0,1,"61.91067","NA","1941","1928","1","NA","5","NA","NA","1","NA","2",72201,"1",54,"4","15.6466"
"2005","EE",722013,133.558407291917,"NA","2","2005","32","2",1950,"2","2","1","EE","2","NA","4","1","NA","NA","NA","NA","3","4","35","12","0","NA","b-e","NA","9","1","2","2","NA","NA","16","1","1","1","1","1","1","1","8","1","1","1","1","2","2","3","2","NA","2","NA",0,0,1,7067,0,102,0,1,0,0,0,0,0,0,0,1,"127.6289","1","1930","1932","1","NA","NA","NA","NA","NA","82","5",72201,"1",54,"4","15.6466"
"2005","EE",722221,133.558407291917,"NA","3","2005","9","4",1975,"1","1","3","EE","2","3","3","3","NA","NA","NA","1","NA","8","NA","0","0","NA",,"NA","13","2","NA","NA","NA","NA","NA","7","5","7","8","7","8","5","8","7","8","7","7","1","2","3","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"NA","6","NA","NA","2","NA","3","NA","NA","NA","NA","4",72222,"1",29,"1","15.6466"
"2005","EE",722222,133.558407291917,"NA","2","2005","11","2",1977,"2","5","1","EE","1","3","2","1","NA","1","2","NA","NA","8","NA","0","1","NA","a","NA","NA","1","2","NA","NA","NA","17","8","6","1","6","6","7","5","5","6","6","6","6","5","2","3","2","NA","1","NA",0,0,1,812,0,0,0,1,0,0,0,0,0,0,0,1,"191.4568","2","NA","NA","0","NA","3","NA","72","NA","NA","3",72222,"1",27,"1","15.6466"
"2005","EE",722361,133.558407291917,"NA","3","2005","11","3",1973,"1","2","3","EE","2","NA","3","1","NA","2","NA","NA","3","0 - 1","NA","12","0","NA","b-e","NA","11","1","2","2","NA","3","16","5","3","1","1","1","1","1","1","1","1","1","1","3","2","2","2","NA","2","NA",0,0,1,3251,0,0,0,1,0,0,0,0,0,0,0,1,"300.1048","NA","1941","1948","0","3","1","NA","92","1","NA","5",72236,"1",31,"4","15.6466"
"2005","EE",722362,133.558407291917,"NA","2","2005","22","1",1970,"2","2","1","EE","2","NA","5","3","NA","1","2","NA","1","5","40","2","0","NA",,"NA","NA","1","NA","NA","NA","NA","18","7","7","8","6","6","2","6","6","6","6","8","5","2","1","2","2","NA","1","NA",0,0,1,1088,0,0,0,1,0,0,0,0,0,0,0,1,"243.9355","NA","NA","NA","0","NA","0","1","NA","NA","NA","3",72236,"1",34,"1","15.6466"
"2005","EE",723871,133.558407291917,"NA","2","2005","17","2",1985,"1","1","1","EE","2","NA","3","4","NA","1","2","NA","3",,"NA","0","0","NA",,"NA","NA","NA","2","NA","NA","NA","18","7","7","8","5","7","5","8","8","8","7","8","7","3","2","3","2","NA","2","NA",1534,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"NA","1","NA","NA","NA","NA","5","1","NA","1","41","NA",72387,"1",19,"3","15.6466"
"2005","EE",723872,133.558407291917,"NA","2","2005","22","2",1983,"2","1","3","Other","2","5","2","8","NA","NA","NA","NA","NA",,"NA","0","0","NA",,"NA","1","1","NA","NA","NA","NA","24","5","5","7","8","5","7","5","5","7","7","8","7","2","2","3","1","NA","1","NA",0,0,1,129,0,46,0,1,0,0,0,0,3,0,0,1,"308.5947","NA","NA","1925","NA","3","NA","NA","NA","1","NA","NA",72387,"1",21,"1","15.6466"
"2005","EE",724681,133.558407291917,"NA","2","2005","15","1",1949,"2","5","1","EE","2","NA","5","1","NA","NA","NA","NA","3","4","40","12","0","NA","k","NA","2","1","2","2","NA","NA","19","1","1","1","1","1","1","1","1","1","1","3","1","2","2","3","2","NA","1","NA",0,0,1,3487,0,0,0,1,0,0,0,0,0,0,0,1,"152.3798","1","1925","1925","2","NA","2","1","71","NA","NA","1",72468,"1",55,"1","15.6466"
"2005","EE",724682,133.558407291917,"NA","2","2005","20","1",1982,"1","1","1","EE","2","NA","3","4","NA","1","2","NA","3",,"NA","2","0","NA",,"NA","11","NA","2","NA","NA","NA","NA","7","8","5","7","7","7","3","8","4","7","7","5","1","2","3","2","NA","1","NA",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"252.4974","NA","NA","1944","NA","NA","NA","1","NA","1","61","5",72468,"1",22,"1","15.6466"
"2005","EE",724683,133.558407291917,"NA","2","2005","21","4",1984,"1","1","1","EE","2","NA","3","4","NA","1","1","NA","3",,"NA","0","0","NA",,"NA","NA","NA","2","NA","NA","NA","23","7","5","8","7","7","5","8","7","8","7","5","7","3","2","3","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"NA","7","NA","NA","2","2","NA","NA","NA","NA","NA","5",72468,"1",20,"3","15.6466"
"2005","EE",725021,133.558407291917,"NA","3","2005","13","2",1951,"1","2","3","Other","2","NA","3","1","NA","1","NA","NA","3","2","50","12","0","NA","k","NA","13","1","2","2","NA","NA","21","1","2","1","1","1","1","1","1","1","1","2","1","2","1","3","2","NA","2","NA",0,0,1,4879,0,0,0,1,0,0,0,0,0,0,0,1,"429.2642","1","NA","1933","1","0","NA","1","24","1","23","NA",72502,"1",53,"1","15.6466"
"2005","EE",725022,133.558407291917,"NA","2","2005","28","1",1952,"2","2","2","Other","2","NA","3","1","NA","NA","NA","NA","3","8","50","12","0","NA","b-e","NA","13","1","2","2","2","NA","20","1","1","1","1","1","1","1","1","1","1","1","1","3","2","3","2","NA","2","NA",0,0,1,4524,0,0,0,1,0,0,0,0,0,0,0,1,"NA","1","NA","1933","2","1","1","1","NA","1","74","4",72502,"1",52,"1","15.6466"
"2005","EE",725023,133.558407291917,"NA","2","2005","19","2",1978,"1","1","1","EE","2","NA","5","1","NA","NA","NA","NA","3","0 - 1","40","12","0","NA","g","NA","12","1","2","2","NA","2","23","1","7","1","2","1","1","1","1","1","1","1","1","3","2","3","2","NA","1","NA",0,0,1,5174,0,0,0,1,0,0,0,0,0,0,0,1,"611.6877","1","1925","1927","2","NA","NA","1","83","NA","91","5",72502,"1",26,"1","15.6466"
"2005","EE",725031,133.558407291917,"NA","3","2005","6","2",1926,"1","2","3","EE","2","NA","1","5","NA","NA","NA","NA","3","9","NA","12","0","NA",,"NA","12","1","2","NA","NA","NA","18","6","6","1","1","1","6","6","6","1","2","1","6","2","1","2","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,1835,0,0,0,0,1,"110.9701","NA","NA","NA","NA","NA","NA","1","72","1","52","NA",72503,"1",78,"3","15.6466"
"2005","EE",725032,133.558407291917,"NA","2","2005","27","1",1927,"2","4","3","EE","2","NA","1","5","NA","1","2","NA","3","5","NA","0","0","NA",,"NA","NA","1","2","NA","NA","NA","16","8","6","8","8","6","8","3","8","6","8","6","7","4","1","2","2","1","2","1",0,460,1,0,0,0,0,1,0,0,1538,0,0,0,0,1,"205.3807","1","1925","1925","NA","NA","NA","NA","NA","NA","NA","3",72503,"1",77,"4","15.6466"
"2005","EE",725033,133.558407291917,"NA","2","2005","8","2",1968,"1","1","1","EE","2","NA","3","1","NA","NA","NA","NA","3","5","50","12","0","NA","o","NA","13","1","NA","2","NA","NA","19","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","NA","2","NA",0,0,1,4374,1830,0,0,1,0,0,0,0,0,0,0,1,"227.2653","1","1925","1931","1","3","3","1","NA","1","92","4",72503,"1",36,"3","15.6466"
"2005","EE",725221,133.558407291917,"NA","2","2005","24","4",1972,"2","1","3","EE","2","NA","3","1","NA","NA","NA","NA","3","9","40","12","0","3","a","NA","13","1","2","2","3","NA","18","1","1","1","1","3","1","1","1","1","1","3","1","2","2","3","2","NA","1","NA",0,0,1,5097,0,0,0,1,0,0,0,0,188,0,0,1,"196.7258","NA","NA","1937","3","2","NA","1","21","1","92","2",72522,"1",32,"1","15.6466"
"2005","EE",725222,133.558407291917,"NA","2","2005","5","3",1970,"1","2","1","EE","2","NA","3","1","NA","NA","NA","NA","3","4","40","12","0","NA","i","NA","13","NA","2","2","NA","NA","19","2","3","1","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","2","1",0,268,1,3551,0,0,0,1,0,0,0,0,0,0,0,1,"14.35849","1","1925","1954","1","2","3","1","71","1","32","3",72522,"1",34,"4","15.6466"
"2005","EE",725381,133.558407291917,"NA","3","2005","6","3",1945,"2","5","3","EE","2","NA","3","1","NA","1","2","NA","3","5","NA","0","0","NA","l-n","NA","NA","NA","2","NA","NA","NA","18","6","6","8","6","6","6","6","8","6","1","1","5","2","1","2","2","NA","2","NA",0,0,1,696,0,0,0,1,0,0,0,0,0,0,0,1,"NA","NA","1925","1925","0","NA","NA","NA","NA","1","NA","NA",72538,"1",59,"2","15.6466"
"2005","EE",725382,133.558407291917,"NA","2","2005","16","1",1924,"2","2","3","EE","2","NA","1","5","NA","1","NA","NA","3","4","40","0","0","NA",,"NA","13","1","2","2","NA","NA","22","1","1","1","1","6","6","6","6","7","1","6","1","3","2","1","1","NA","2","1",0,0,1,0,0,0,0,1,0,0,2911,0,0,0,0,1,"NA","1","NA","1932","NA","NA","1","NA","NA","1","41","NA",72538,"1",80,"4","15.6466"
"2005","EE",725383,133.558407291917,"NA","2","2005","19","1",1975,"1","2","3","EE","2","NA","5","1","NA","NA","NA","NA","3","0 - 1","NA","12","0","NA","o","NA","13","1","2","2","NA","NA","21","1","1","1","1","1","1","1","1","1","1","1","1","4","2","2","2","NA","2","NA",0,0,1,3482,0,0,0,1,0,0,0,0,0,0,0,1,"67.87732","1","1958","1946","1","1","3","1","NA","1","NA","3",72538,"1",29,"1","15.6466"
"2005","EE",725391,133.558407291917,"NA","3","2005","17","2",1972,"2","1","1","EE","2","NA","3","1","NA","NA","NA","NA","3","4","40","12","0","NA","l-n","NA","11","1","1","2","NA","NA","14","1","1","1","3","1","1","1","1","1","3","1","1","2","2","2","2","NA","2","1",0,0,1,8020,0,0,0,1,0,0,0,0,0,0,0,1,"206.5755","1","1944","1925","2","1","3","NA","NA","1","61","3",72539,"1",32,"3","15.6466"
"2005","EE",725392,133.558407291917,"NA","2","2005","24","2",1975,"1","1","3","Other","2","NA","3","3","NA","1","NA","NA","3","7","12","12","0","NA",,"NA","NA","1","2","NA","NA","NA","22","6","3","7","6","6","7","6","6","7","6","7","7","3","1","3","2","NA","2","NA",0,0,1,963,0,0,0,1,0,0,0,0,0,0,0,1,"119.3288","NA","1930","NA","NA","NA","NA","NA","NA","NA","13","2",72539,"1",29,"1","15.6466"
"2005","EE",725451,133.558407291917,"NA","2","2005","19","4",1957,"1","5","1","EE","2","NA","3","1","NA","NA","NA","NA","3","3","30","12","0","NA","f","NA","12","1","2","2","NA","NA","18","1","1","1","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","1","NA",0,0,1,3486,0,0,0,1,0,0,0,0,0,0,0,1,"116.5469","2","NA","NA","2","NA","2","4","NA","1","NA","1",72545,"1",47,"3","15.6466"
