"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HS010","HS011","HS020","HS021","HS030","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH081","HH090","HH091","HD010","HD020","HD025","HD030","HD035","HD040","HD050","HD060","HD070","HD080","HD090","HD100","HD110","HD120","HD130","HD140","HD150","HD160","HD170","HD180","HD190","HD200","HD210","HD220","HD230","HD240","HD250","HD255","HD260","HD265","HX040","HX050","HX090","HX080","HX060","HX070","HX120","HX010"
"2009","EE",75692,"1","2009","18",24301,22857,0,0,,,,,,,,0,2782,0,0,0,,1,,0,2,0,,1442,"NA","3","NA","3","NA","3","2","1","2","1","1","1","1","1","3","958.67","2","2","2","2","2","2","1","1","6","2","1","159.78","NA","161.7","NA","1","NA","1","1","2","NA","2","60","2","4","3","3","2","1","NA","1","1","NA","NA","1","1","1","1","1","1","NA","NA","2","1","2","NA","NA","NA","3",2,,,,,,
"2009","EE",75704,"1","2009","12",25402,23580,0,0,,,,,,,,0,0,0,0,0,,0,,0,4,0,,1819,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1086.5","3","2","2","2","2","2","4","1","4","2","1","NA","NA","371.33","NA","1","NA","1","1","2","NA","2","91","4","4","NA","3","1","1","1","1","3","NA","NA","NA","1","1","NA","NA","1","3","NA","1","1","2","NA","2","NA","3",2,,,,,,
"2009","EE",75718,"2","2009","15",32204,28864,0,0,,,,,,,,0,0,0,0,0,,0,,0,3,1015,,2322,"NA","NA","NA","3","NA","3","2","1","1","1","1","1","1","1","4","958.67","2","NA","2","2","2","2","4","1","2","2","1","NA","NA","39.63","NA","1","NA","1","1","2","NA","2","64","4","4","4","3","2","1","1","1","1","NA","1","1","1","1","3","1","1","1","NA","1","NA","2","NA","2","NA","3",2,,,,,,
"2009","EE",75719,"2","2009","30",13254,11786,0,0,,,,,,,,0,7212,0,0,0,,0,,0,10,0,,1458,"NA","3","NA","2","NA","3","2","1","1","1","1","1","1","1","6","1917.35","2","NA","2","1","2","2","4","1","3","2","1","NA","NA","368.83","NA","1","NA","1","2","2","NA","2","NA","2","4","3","3","2","1","2","1","1","1","1","1","1","1","1","1","1","NA","1","1","2","2","NA","NA","NA","3",1.8,,,,,,
"2009","EE",75741,"1","2009","13",8542,8226,0,0,,,,,,,,0,550,0,0,0,,4,,407,0,0,,315,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1150.41","2","3","2","2","2","1","4","1","3","2","1","NA","NA","92.67","NA","1","NA","1","1","2","NA","1","73","4","4","3","2","1","1","1","NA","1","1","1","NA","NA","NA","NA","1","1","1","NA","1","1","2","NA","2","NA","3",1.8,,,,,,
"2009","EE",75752,"2","2009","23",972,-1357,0,0,,,,,,,,0,0,0,0,0,,0,,0,6,0,,2323,"NA","NA","NA","3","NA","3","2","1","1","1","1","1","1","1","1","1278.23","1","NA","2","2","2","1","1","1","2","2","1","NA","NA","288.69","NA","1","NA","1","1","2","5","1","80","4","4","NA","3","2","1","1","1","1","1","1","1","1","1","1","1","1","3","1","1","1","NA","NA","2","NA","3",1.8,,,,,,
"2009","EE",75802,"1","2009","13",23862,23282,0,0,,,,,,,,0,0,0,0,0,,28,,0,13,0,,567,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","4154.26","3","3","2","2","2","2","2","1","4","2","1","NA","NA","1140.82","NA","1","NA","1","1","2","NA","2","150","4","4","4","4","1","1","1","1","3","NA","1","NA","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","2","NA","3",2,,,,,,
"2009","EE",75833,"2","2009","18",15013,9614,0,0,,,,,,,,0,0,0,0,0,,0,,0,86,0,,5313,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1278.23","2","NA","2","2","2","2","4","1","3","2","1","NA","NA","96.44","NA","1","NA","1","1","2","NA","2","100","4","4","3","3","3","1","1","1","NA","1","1","1","NA","1","1","1","1","NA","NA","1","1","2","NA","2","NA","3",1.8,,,,,,
"2009","EE",75873,"2","2009","21",55599,48942,0,0,,,,,,,,0,159,0,0,1276,,22,,0,95,0,,6562,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1278.23","2","3","2","2","2","1","4","1","6","2","1","NA","NA","371.33","NA","1","NA","1","1","2","NA","2","160","4","4","4","4","1","1","1","1","1","1","1","1","1","NA","NA","1","1","1","NA","1","1","2","NA","2","NA","3",2,,,,,,
"2009","EE",75888,"1","2009","37",34000,33097,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,903,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","1","958.67","2","2","2","1","2","2","2","1","4","2","1","NA","NA","240.95","NA","1","NA","1","1","2","NA","1","47","4","4","3","3","3","1","1","1","NA","1","1","1","NA","1","3","NA","NA","NA","NA","NA","3","2","NA","2","NA","3",2,,,,,,
"2009","EE",75889,"2","2009","30",31734,30822,0,0,,,,,,,,0,0,0,0,0,,0,,0,65,0,,847,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","2876.02","3","NA","2","2","2","2","4","1","4","2","1","NA","NA","304.16","NA","1","NA","1","1","2","NA","2","124","4","4","NA","2","1","1","1","1","3","NA","NA","1","1","1","1","1","NA","NA","1","1","NA","NA","NA","NA","NA","3",1.8,,,,,,
"2009","EE",75906,"1","2009","16",10522,8437,0,0,,,,,,,,0,0,0,0,0,,0,,0,235,0,,1850,"NA","3","NA","3","NA","3","2","1","1","1","1","1","1","1","3","958.67","3","2","2","2","2","2","4","1","2","2","1","NA","NA","248.23","NA","1","NA","1","1","2","NA","2","38","4","3","4","3","1","1","1","1","1","1","NA","1","2","NA","1","1","1","NA","1","1","3","2","NA","2","NA","3",2,,,,,,
"2009","EE",75910,"2","2009","50",26010,23020,0,0,,,,,,,,0,1262,0,0,4206,,0,,0,0,0,,2991,"NA","3","NA","3","NA","3","1","1","2","1","1","1","1","1","5","1597.79","3","2","2","2","2","2","4","1","3","2","1","NA","NA","210.72","NA","3","NA","1","1","2","NA","2","46","3","4","4","3","1","1","NA","1","NA","1","1","1","NA","NA","NA","1","1","1","NA","1","1","2","2","NA","NA","3",2,,,,,,
"2009","EE",75957,"2","2009","14",11898,7125,0,0,,,,,,,,0,226,0,0,0,,0,,0,934,0,,3839,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1086.5","3","3","2","2","1","2","4","1","5","2","1","NA","NA","669.47","NA","1","NA","1","1","2","NA","2","91","4","3","NA","2","1","1","NA","NA","1","NA","1","NA","NA","1","3","1","NA","1","1","1","1","NA","NA","2","NA","3",2,,,,,,
"2009","EE",76000,"1","2009","8",10913,7597,0,0,,,,,,,,0,0,0,0,0,,0,,0,54,0,,3262,"NA","3","NA","3","NA","2","2","1","2","1","1","1","1","1","5","639.12","1","NA","2","2","2","2","4","4","3","2","1","NA","NA","101.17","NA","1","NA","1","1","2","NA","2","46","4","4","2","4","2","1","NA","1","1","1","1","2","3","1","NA","1","NA","NA","1","NA","1","1","NA","NA","NA","3",2,,,,,,
"2009","EE",76031,"1","2009","7",25543,23469,0,0,,,,,,,,0,950,0,0,0,,40,,0,54,0,,2020,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","6","4154.26","3","2","2","2","2","1","2","1","5","2","1","NA","NA","371.33","NA","1","NA","1","1","2","NA","2","160","3","4","3","4","1","1","1","1","NA","NA","NA","1","NA","1","1","1","NA","1","1","NA","NA","2","NA","NA","NA","3",2,,,,,,
"2009","EE",76132,"1","2009","20",8824,8069,0,0,,,,,,,,0,8272,0,0,0,,0,,0,3,0,,752,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","1278.23","3","2","2","2","2","2","1","1","4","2","1","NA","NA","371.33","NA","1","NA","1","1","2","NA","2","91","4","4","NA","4","1","1","1","1","NA","NA","NA","NA","1","1","3","1","NA","NA","NA","1","1","2","NA","2","NA","3",1.6,,,,,,
"2009","EE",76159,"1","2009","9",18134,13065,0,0,,,,,,,,0,1682,0,0,1869,,0,,0,22,0,,5048,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","1150.41","2","NA","2","2","2","2","4","1","3","2","1","NA","NA","135.3","NA","1","NA","1","1","2","NA","2","80","4","4","3","3","1","1","1","1","1","NA","NA","NA","NA","1","1","1","1","NA","1","1","NA","NA","NA","NA","NA","3",1.8,,,,,,
"2009","EE",76161,"2","2009","10",24573,22287,0,0,,,,,,,,0,223,0,0,5607,,7,,0,0,0,,2286,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","2236.91","2","2","2","2","2","2","1","1","3","2","1","NA","NA","102.9","NA","1","NA","1","1","2","NA","2","80","4","4","4","3","3","1","1","1","1","1","NA","1","NA","1","NA","1","1","1","NA","NA","1","NA","NA","2","NA","3",1.8,,,,,,
"2009","EE",76174,"1","2009","43",27794,24745,0,0,,,,,,,,0,681,0,0,0,,0,,0,45,0,,3004,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","1661.7","2","2","2","2","2","2","4","1","5","2","1","NA","NA","371.33","NA","1","NA","1","1","2","NA","2","440","3","4","NA","2","1","1","1","1","3","1","NA","NA","NA","1","1","1","1","NA","1","NA","1","2","NA","2","NA","3",1.8,,,,,,
"2009","EE",76185,"2","2009","8",9168,-4842,0,0,,,,,,,,0,0,943,0,0,,0,,0,0,0,,14010,"NA","3","NA","3","NA","3","2","1","1","1","3","1","1","1","1","1533.88","2","1","2","2","2","2","4","1","2","1","1","NA","NA","390.88","NA","1","NA","1","1","2","NA","2","75","4","4","3","3","2","1","NA","1","1","1","1","NA","NA","1","NA","NA","1","NA","NA","1","1","2","NA","2","NA","3",1.8,,,,,,
"2009","EE",76203,"2","2009","17",13637,12053,0,0,,,,,,,,0,72,0,0,0,,4,,0,0,0,,1584,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","3","2236.91","2","2","2","2","2","2","1","1","4","2","1","NA","NA","92.67","NA","1","NA","1","1","2","NA","2","75","4","4","4","3","1","1","1","1","1","1","NA","1","1","1","NA","1","NA","NA","NA","1","NA","2","NA","2","NA","3",1.8,,,,,,
"2009","EE",76251,"2","2009","18",17091,14787,0,0,,,,,,,,0,226,0,0,2643,,0,,0,2303,0,,0,"NA","3","NA","3","NA","3","2","1","1","1","1","1","1","3","3","1597.79","3","2","2","1","1","2","4","1","3","2","1","NA","NA","368.83","NA","1","NA","1","1","2","NA","2","200","1","4","3","3","3","1","1","1","1","1","1","1","1","1","1","1","1","NA","NA","1","1","1","NA","2","NA","3",1.8,,,,,,
"2009","EE",76266,"2","2009","29",6626,5573,0,0,,,,,,,,0,233,0,0,1006,,0,,0,7,0,,1047,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","1","1","4","319.56","1","1","2","2","1","2","3","2","4","1","1","NA","NA","67.75","NA","3","NA","1","1","1","7","1","44","2","4","NA","4","2","2","1","1","1","NA","3","NA","1","1","3","1","NA","NA","1","2","1","2","NA","2","NA","3",2,,,,,,
"2009","EE",76286,"1","2009","13",16423,14545,0,0,,,,,,,,0,256,0,0,0,,5,,0,1878,0,,0,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1917.35","3","2","2","2","1","2","1","1","5","2","1","NA","NA","135.3","NA","1","NA","1","1","2","NA","2","75","3","4","4","3","2","1","NA","1","1","1","NA","1","NA","1","1","1","NA","1","NA","NA","1","2","NA","NA","NA","3",2,,,,,,
"2009","EE",76316,"1","2009","9",24880,24154,0,0,,,,,,,,0,0,0,0,0,,19,,0,19,0,,707,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","2876.02","2","2","2","2","2","2","1","1","4","2","1","NA","NA","304.16","NA","1","NA","1","1","2","NA","2","124","3","4","4","4","1","1","NA","NA","1","NA","NA","NA","1","1","NA","NA","1","NA","1","1","NA","2","NA","NA","NA","3",2,,,,,,
"2009","EE",76319,"1","2009","17",13259,7806,0,0,,,,,,,,0,0,0,0,0,,112,,0,0,0,,5453,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","1278.23","3","NA","2","2","2","2","1","1","2","2","1","NA","NA","301.02","NA","1","NA","1","1","2","NA","1","28","4","4","4","3","3","1","NA","1","NA","1","1","1","1","NA","1","1","2","NA","1","2","NA","2","NA","NA","NA","3",1.8,,,,,,
"2009","EE",76377,"2","2009","17",25081,23160,0,0,,,,,,,,0,185,0,0,0,,4,,0,10,0,,1911,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","5","2236.91","2","3","2","2","2","2","4","1","2","1","1","NA","NA","92.67","NA","1","NA","1","1","2","NA","2","58","2","3","4","4","1","1","1","NA","1","NA","1","1","1","1","3","1","1","1","2","1","NA","2","NA","2","NA","3",2,,,,,,
"2009","EE",76407,"2","2009","10",31967,30482,0,0,,,,,,,,0,417,0,0,0,,3,,0,3,0,,1482,"NA","NA","NA","2","NA","3","1","1","1","1","1","1","1","1","4","1597.79","2","1","1","1","2","2","1","1","6","1","1","NA","NA","261.65","NA","1","NA","1","1","2","NA","1","63","4","4","3","3","3","1","1","1","1","1","1","NA","1","1","NA","1","NA","NA","NA","1","1","2","NA","2","NA","3",2,,,,,,
"2009","EE",76430,"1","2009","12",17138,15417,114,114,,,,,,,,114,0,0,0,0,,0,,0,0,0,,1722,"NA","3","NA","3","NA","3","2","1","1","1","1","1","1","1","5","3195.58","2","2","2","2","2","2","4","1","2","2","1","NA","NA","161.38","NA","1","NA","1","1","2","NA","2","100","4","4","3","3","1","1","1","1","1","1","NA","1","1","1","NA","NA","1","NA","1","1","NA","2","NA","2","NA","3",2,,,,,,
"2009","EE",76433,"2","2009","4",9436,8924,0,0,,,,,,,,0,0,0,0,0,,0,,0,34,0,,478,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1917.35","2","3","2","2","2","1","1","2","2","2","1","NA","NA","98.42","NA","1","NA","1","1","2","NA","2","116","3","4","NA","3","2","1","1","NA","1","1","1","1","3","1","NA","1","1","1","NA","1","2","NA","NA","2","NA","3",2,,,,,,
"2009","EE",76470,"2","2009","27",23114,19710,0,0,,,,,,,,0,1371,0,0,0,,0,,0,13,0,,3391,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","4154.26","2","3","2","2","1","2","1","1","6","2","1","NA","NA","371.33","NA","1","NA","1","1","2","NA","2","160","3","4","NA","4","1","1","NA","1","1","1","1","1","NA","1","NA","1","NA","NA","1","1","NA","NA","NA","2","NA","3",2,,,,,,
"2009","EE",76477,"1","2009","16",44094,41218,0,0,,,,,,,,0,0,0,0,2254,,0,,0,16,0,,2860,"NA","3","NA","3","NA","3","2","1","1","1","1","1","1","1","3","1597.79","2","NA","2","2","2","1","4","1","2","2","1","NA","NA","303.13","NA","1","NA","1","1","2","NA","2","58","4","4","3","3","1","1","NA","1","1","1","NA","NA","1","1","3","1","1","NA","1","1","1","2","NA","NA","NA","3",2,,,,,,
"2009","EE",76561,"1","2009","18",29531,27527,0,0,,,,,,,,0,0,0,0,2340,,1239,,0,1,0,,2004,"NA","3","NA","3","NA","3","2","1","1","1","1","1","1","1","6","1917.35","3","3","2","2","2","2","2","1","4","2","1","NA","NA","371.33","NA","1","NA","1","1","2","NA","2","280","4","4","NA","2","1","1","1","NA","NA","1","NA","1","1","1","NA","1","NA","NA","1","NA","NA","NA","NA","2","NA","3",1.8,,,,,,
"2009","EE",76595,"2","2009","25",14206,1839,0,0,,,,,,,,0,421,0,0,1040,,0,,0,43,0,,12324,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","6","1917.35","2","NA","2","2","2","2","1","1","3","1","1","NA","NA","396.76","NA","1","NA","1","1","2","NA","2","46","4","4","3","3","1","1","1","1","1","1","NA","1","1","1","3","1","1","NA","1","1","NA","NA","NA","NA","NA","3",1.8,,,,,,
"2009","EE",76601,"2","2009","18",12013,10661,0,0,,,,,,,,0,798,0,0,0,,1,,0,12,0,,1340,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","3","1278.23","2","2","2","2","2","2","1","1","4","1","1","NA","NA","161.38","NA","1","NA","1","1","2","NA","2","71","3","4","4","2","2","1","1","1","1","1","1","1","NA","1","3","NA","NA","NA","NA","1","1","2","NA","2","NA","3",1.8,,,,,,
"2009","EE",76613,"1","2009","25",17549,16463,0,0,,,,,,,,0,0,0,0,0,,0,,0,7,0,,1079,"NA","2","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","447.38","2","1","2","2","2","1","4","1","3","2","1","NA","NA","300.51","NA","1","NA","1","1","2","NA","2","69","4","4","NA","3","2","1","1","NA","1","1","1","1","NA","NA","3","1","NA","NA","1","1","NA","NA","NA","2","NA","3",2,,,,,,
"2009","EE",76628,"2","2009","15",22066,21314,0,0,,,,,,,,0,0,0,0,0,,0,,0,751,0,,0,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","6","1278.23","1","2","2","2","1","2","2","1","4","2","1","NA","NA","649.34","NA","1","NA","1","1","2","NA","2","124","3","4","NA","4","1","1","1","NA","NA","1","1","1","NA","NA","1","NA","NA","NA","1","1","NA","2","NA","NA","NA","3",2,,,,,,
"2009","EE",76630,"1","2009","23",22711,20006,0,0,,,,,,,,0,0,0,0,0,,1212,,0,105,0,,2600,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","1278.23","2","3","2","2","2","2","1","1","6","1","1","NA","NA","649.34","NA","1","NA","1","1","2","NA","2","280","3","4","2","4","1","1","NA","NA","NA","NA","NA","1","1","1","NA","1","1","1","1","1","1","NA","NA","2","NA","3",2,,,,,,
"2009","EE",76637,"2","2009","10",5225,2482,0,0,,,,,,,,0,0,0,0,0,,5,,0,15,0,,2728,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","3","1278.23","3","2","2","2","1","2","4","1","3","2","1","NA","NA","92.67","NA","1","NA","1","1","2","NA","2","60","3","4","NA","3","1","1","1","1","1","1","1","1","NA","1","3","NA","NA","NA","NA","1","1","2","NA","2","NA","3",2,,,,,,
"2009","EE",76651,"1","2009","17",3525,3130,0,0,,,,,,,,0,0,0,0,0,,5,,0,3,0,,392,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","958.67","1","NA","2","2","2","2","4","1","3","2","1","NA","NA","115.68","NA","1","NA","1","1","2","NA","1","60","4","4","2","3","2","1","1","NA","1","1","1","1","3","1","3","1","1","NA","NA","1","1","2","NA","2","NA","3",1.8,,,,,,
"2009","EE",76661,"2","2009","24",5967,5059,0,0,,,,,,,,0,146,0,0,0,,1,,0,14,0,,894,"NA","3","NA","3","NA","NA","1","2","1","1","1","1","1","1","3","1597.79","3","2","2","2","2","2","1","1","2","2","1","NA","NA","146.55","NA","1","NA","1","1","2","NA","1","70","4","4","4","3","1","1","1","1","1","1","1","NA","1","NA","NA","3","3","NA","NA","1","NA","NA","NA","2","NA","3",1.8,,,,,,
"2009","EE",76667,"2","2009","11",16927,3379,0,0,,,,,,,,0,2553,0,0,0,,1,,0,9,0,,13538,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","1","3","1","958.67","2","1","1","2","2","2","4","1","2","2","1","NA","NA","59.44","NA","1","NA","1","2","2","NA","1","80","3","4","3","4","2","1","1","1","NA","1","1","1","1","1","1","1","3","1","1","1","1","2","NA","2","NA","3",1.8,,,,,,
"2009","EE",76703,"1","2009","24",24309,19939,0,0,,,,,,,,0,474,0,0,0,,1,,0,38,0,,4331,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1278.23","2","2","2","2","2","2","1","1","6","2","1","NA","NA","1140.82","NA","1","NA","1","1","2","NA","2","150","4","4","4","4","1","1","NA","NA","NA","1","1","NA","NA","1","NA","NA","NA","NA","1","1","1","2","NA","NA","NA","3",1.8,,,,,,
"2009","EE",76735,"1","2009","18",27120,15242,0,0,,,,,,,,0,1397,0,0,0,,0,,0,0,0,,11878,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","4154.26","2","3","2","2","2","1","4","1","4","1","1","NA","NA","304.16","NA","1","NA","1","1","2","NA","2","124","4","4","NA","2","1","1","NA","1","1","1","1","1","1","NA","1","1","1","3","1","1","1","2","NA","2","NA","3",1.8,,,,,,
"2009","EE",76764,"1","2009","27",8383,6123,0,0,,,,,,,,0,195,0,0,0,,0,,0,3,0,,2257,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","6","2876.02","1","2","2","2","2","2","4","1","6","1","1","NA","NA","371.33","NA","1","NA","1","1","2","NA","2","150","4","4","3","4","1","1","NA","1","NA","NA","NA","1","1","1","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","3",2,,,,,,
"2009","EE",76779,"2","2009","14",14057,10806,0,0,,,,,,,,0,88,0,0,0,,0,,0,0,0,,3250,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","3","1917.35","2","2","2","2","2","2","4","1","3","2","1","NA","NA","112.48","NA","1","NA","1","1","2","NA","2","46","4","2","3","4","1","1","1","1","1","NA","1","1","1","NA","1","1","1","1","1","NA","1","2","NA","2","NA","3",2,,,,,,
"2009","EE",76815,"2","2009","23",38217,36792,0,0,,,,,,,,0,0,0,0,0,,0,,0,4,0,,1421,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","4154.26","1","3","2","2","2","2","1","1","5","2","1","NA","NA","1140.82","NA","1","NA","1","1","2","NA","2","280","3","4","4","3","1","1","1","NA","1","1","1","1","NA","1","NA","1","1","NA","1","NA","NA","NA","NA","2","NA","3",2,,,,,,
"2009","EE",76853,"1","2009","24",35818,33392,0,0,,,,,,,,0,17727,0,0,0,,0,,0,13,922,,1490,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","1661.7","2","3","2","2","2","2","1","1","4","2","1","NA","NA","109.93","NA","1","NA","1","1","2","NA","2","280","4","4","4","3","1","1","1","1","1","1","1","1","1","1","NA","NA","1","NA","1","1","NA","NA","NA","NA","NA","3",1.8,,,,,,
"2009","EE",76905,"2","2009","12",4053,1634,0,0,,,,,,,,0,1086,0,0,0,,2,,0,2419,0,,0,"NA","NA","NA","2","NA","3","2","1","1","1","1","1","1","1","6","1597.79","1","2","2","1","2","2","3","1","2","2","1","NA","NA","257.31","NA","1","NA","1","1","2","NA","1","65","4","4","3","4","3","1","NA","1","1","1","1","NA","1","1","3","1","1","NA","1","NA","NA","2","NA","2","NA","3",1.8,,,,,,
"2009","EE",76948,"2","2009","17",12778,10430,0,0,,,,,,,,0,0,0,0,0,,0,,0,2348,0,,0,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","1","958.67","2","3","2","2","2","1","2","1","5","2","1","NA","NA","198.13","NA","1","NA","1","1","2","NA","1","53","4","4","4","4","1","1","1","1","1","1","1","1","NA","NA","NA","1","3","1","1","1","1","NA","NA","2","NA","3",2,,,,,,
"2009","EE",76957,"2","2009","24",6532,8500,0,0,,,,,,,,0,0,0,0,0,,0,,0,439,0,,-2407,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","2","3","894.76","3","2","2","2","2","2","4","1","5","2","1","NA","NA","306.84","NA","1","NA","1","1","2","NA","2","400","4","4","2","3","1","1","1","1","1","1","NA","1","NA","NA","1","NA","1","1","NA","2","1","NA","NA","2","NA","3",2,,,,,,
"2009","EE",76964,"1","2009","19",43814,40167,63,63,,,,,,,,63,0,0,0,0,,2,,0,5,0,,3641,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1917.35","3","3","2","2","2","2","4","1","2","2","1","NA","NA","135.3","NA","1","NA","1","1","2","NA","2","78","3","4","3","4","1","1","1","1","1","NA","1","1","1","1","3","1","1","1","2","1","1","2","NA","2","NA","3",2,,,,,,
"2009","EE",76966,"2","2009","17",19479,13587,0,0,,,,,,,,0,146,0,0,0,,0,,0,46,0,,5846,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","639.12","1","NA","2","2","2","2","4","1","4","2","1","NA","NA","75.86","NA","1","NA","1","1","2","NA","2","59","4","3","2","4","1","1","1","1","1","1","NA","NA","NA","1","NA","3","3","NA","NA","NA","3","NA","NA","2","NA","3",2,,,,,,
"2009","EE",76970,"1","2009","8",14771,13982,0,0,,,,,,,,0,440,0,0,0,,0,,0,3,0,,786,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1597.79","3","2","2","2","2","2","3","1","3","1","1","NA","NA","515.7","NA","1","NA","1","1","2","NA","2","65","4","4","3","3","1","1","2","1","NA","NA","NA","1","NA","1","1","1","3","1","NA","NA","1","NA","NA","2","NA","3",2,,,,,,
"2009","EE",76972,"2","2009","13",13005,7187,0,0,,,,,,,,0,55,0,0,0,,0,,0,0,0,,5818,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","5","1278.23","2","1","2","2","2","1","4","1","2","2","1","NA","NA","257.31","NA","1","NA","1","1","2","NA","1","45","4","3","NA","3","2","1","1","1","1","1","1","1","1","NA","1","1","1","NA","1","1","1","2","NA","2","NA","3",1.8,,,,,,
"2009","EE",77001,"1","2009","48",4945,994,0,0,,,,,,,,0,152,0,0,0,,1,,0,0,0,,3951,"NA","NA","NA","2","NA","3","1","1","1","1","1","1","1","1","4","1917.35","1","2","2","2","2","2","2","1","2","2","1","NA","NA","274.76","NA","1","NA","1","1","2","NA","1","120","4","3","4","3","1","1","1","1","1","NA","1","1","3","1","3","1","1","1","1","NA","1","2","NA","NA","NA","3",1.6,,,,,,
