"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL050","PL051","PL060","PL100","PL111","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX010","PX020","PX030","PX040","PX050","PT005","PT010","PT020","PT030","PT040","PT050","PT060","PT070","PT080","PT090","PT100","PT110","PT120","PT130","PT140","PT150","PT160","PT170","PT180","PT190","PT200","PT210"
"2011","EE",793503,117.21209693571,"NA","2","2011","17","2",1988,"1","1","2","EE","2","NA","3","2","NA","NA","NA","NA","3","12","2","40","25","j","NA","13","1","1","2","NA","NA","20","3","2","3","2","2","2","NA",64,0,5859,0,0,1221,1,0,0,0,0,0,0,0,0,5020,1,"1",22,79350,"1","7","0","1","4","2","2","1950","2","1","1934","2","NA","1","3","1","1","NA","1","2","4","5","3","1"
"2011","EE",793531,117.21209693571,"NA","2","2011","28","2",1965,"1","2","1","Other","2","NA","3","2","NA","1","2","NA","3","34","8","NA","NA","b-e","NA","NA","1","NA","NA","NA","NA","NA","1","2","NA","2","NA","2","NA",0,0,383,3,0,3957,1,0,0,0,0,0,0,9,137,0,1,"1",45,79353,"1","2","0","NA","NA","3","NA","NA","NA","1","NA","NA","NA","2","NA","NA","2","8","NA","2","5","4","2","1"
"2011","EE",793532,117.21209693571,"NA","1","2011","7","3",1957,"2","1","1","EE","2","5","3","8","NA","1","NA","NA","3","71",,"40","NA","NA","NA","NA","1","1","NA","NA","NA","17","4","2","1","1","NA","2","NA",0,0,0,0,0,0,1,0,0,0,2168,0,0,0,1424,0,1,"1",53,79353,"1","2","113.7673","NA","NA","NA","NA","1937","NA","1","1942","NA","NA","NA","NA","NA","2","NA","NA","2","2","NA","NA","NA"
"2011","EE",793533,117.21209693571,"NA","2","2011","10","1",1977,"1","2","3","Other","2","NA","3","1","NA","NA","NA","NA","3","72","8","NA","NA","b-e","NA","11","1","2","2","NA","NA","NA","3","1","2","1","NA","2","NA",0,460,2608,0,0,226,1,0,0,0,0,0,0,0,0,0,1,"1",33,79353,"1","5","0","NA","2","3","2","NA","NA","NA","1927","2","2","2","NA","1","2","8","1","1","NA","NA","NA","NA"
"2011","EE",793771,117.21209693571,"NA","1","2011","4","3",1960,"2","2","1","EE","2","NA","5","1","NA","NA","1","NA","3","83","2","40","NA","o","3","1","1","2","2","NA","NA","20","2","2","3","1","NA","2","1",0,0,15250,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",50,79377,"1","2","0","NA","2","NA","1","NA","1","1","1956","1","1","2","3","1","2","NA","1","2","2","4","1","1"
"2011","EE",793772,117.21209693571,"NA","2","2011","3","3",1956,"1","2","3","Other","2","NA","3","8","NA","2","2","NA","3","92","8","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","16","3","1","2","2","1","1","NA",0,0,0,0,0,3342,1,0,0,0,0,0,0,0,1833,0,1,"1",54,79377,"1","5","339.3434","1","NA","1","NA","1931","1","NA","NA","2","-1","NA","NA","-1","NA","NA","NA","NA","NA","3","3","NA"
"2011","EE",793773,117.21209693571,"NA","2","2011","7","1",1988,"1","1","3","EE","2","NA","2","1","NA","NA","2","NA","3","32","8","NA","NA","b-e","NA","NA","1","2","NA","NA","NA","20","2","1","1","2","NA","2","NA",352,0,3724,0,0,113,1,0,0,0,0,0,0,0,0,0,1,"1",22,79377,"1","2","0","NA","3","NA","NA","NA","NA","NA","NA","1","2","NA","1","NA","NA","7","NA","NA","6","NA","4","NA"
"2011","EE",793831,117.21209693571,"NA","1","2011","3","2",1979,"2","2","3","EE","2","NA","5","1","NA","NA","NA","NA","3","82","2","NA","NA","p","NA","8","2","2","2","NA","NA","18","3","1","3","2","NA","2","NA",225,0,6657,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",31,79383,"1","6","0","1","3","3","NA","NA","NA","NA","1922","1","NA","NA","NA","NA","1","NA","1","NA","4","NA","NA","1"
"2011","EE",794341,117.21209693571,"NA","1","2011","11","4",1977,"2","2","1","EE","2","NA","NA","NA","NA","NA","2","NA","3","NA",,"NA","NA","NA","NA","10","1","2","NA","NA","NA","15","2","2","3","2","NA","2","NA",0,0,2456,0,0,5593,1,0,0,0,0,0,0,0,0,0,1,"1",33,79434,"1","6","33.86792","3","2","2","NA","1936","1","NA","1930","1","NA","1","2","NA","NA","2","NA","2","8","NA","4","NA"
"2011","EE",794342,117.21209693571,"NA","1","2011","9","4",1973,"1","1","3","EE","1","NA","5","1","NA","NA","NA","NA","3","83","0 - 1","40","NA","l-n","NA","1","1","1","2","NA","NA","19","2","1","3","2","NA","1","NA",0,0,12997,403,0,389,1,0,0,0,0,0,0,0,0,0,1,"1",37,79434,"1","2","417.1654","NA","2","1","2","1957","NA","NA","NA","1","2","NA","1","1","-1","8","1","2","7","NA","NA","1"
"2011","EE",794791,117.21209693571,"NA","1","2011","5","4",1989,"2","1","3","EE","1","NA","3","5","NA","2","2","1","3","81",,"42","NA","NA","NA","NA","1","2","NA","NA","4","NA","3","2","3","2","NA","2","NA",0,0,981,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",21,79479,"1","6","0","3","NA","NA","NA","NA","2","NA","NA","1","NA","1","1","NA","NA","-1","NA","NA","NA","4","3","1"
"2011","EE",794792,117.21209693571,"NA","2","2011","17","1",1965,"2","2","3","EE","1","NA","5","1","NA","NA","NA","NA","3","93","2","40","NA","p","NA","13","2","2","1","NA","NA","20","2","1","3","2","NA","2","NA",0,0,7237,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",45,79479,"1","3","128.7794","3","1","NA","2","NA","1","NA","1958","2","1","NA","3","1","NA","NA","1","1","8","2","2","1"
"2011","EE",794793,117.21209693571,"NA","1","2011","14","3",1966,"1","2","2","EE","2","NA","3","1","NA","NA","NA","NA","3","71","3","35","NA","g","NA","NA","1","1","2","NA","NA","21","3","2","3","2","NA","2","NA",0,0,8151,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",44,79479,"1","6","0","NA","NA","1","2","1941","1","NA","1942","NA","1","3","-1","NA","2","8","1","NA","2","NA","4","NA"
"2011","EE",795421,117.21209693571,"NA","1","2011","13","4",1968,"2","1","3","EE","1","NA","3","1","NA","1","2","NA","3","51","7","40","NA","b-e","NA","NA","NA","NA","NA","NA","NA","20","NA","1","3","2","NA","2","NA",767,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",42,79542,"1","6","0","1","2","NA","NA","1957","NA","NA","NA","NA","1","3","NA","1","NA","7","NA","2","NA","NA","NA","NA"
"2011","EE",795422,117.21209693571,"NA","2","2011","5","3",1988,"1","1","1","EE","2","NA","3","1","NA","1","2","1","3","83","5","NA","NA","g","4","13","1","2","NA","NA","NA","19","4","2","3","1","NA","2","NA",0,0,4594,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",22,79542,"1","2","0","1","NA","NA","NA","NA","NA","2","1960","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA"
"2011","EE",795423,117.21209693571,"NA","2","2011","13","1",1989,"2","1","1","EE","NA","NA","3","5","NA","NA","2","1","3","24",,"NA","NA","NA","3","NA","NA","NA","NA","NA","10","18","3","1","3","2","NA","2","NA",0,0,0,0,0,0,1,0,2202,0,0,0,0,0,0,0,1,"1",21,79542,"1","7","0","1","NA","1","NA","1958","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","2","-1","5","NA","1"
"2011","EE",795641,117.21209693571,"NA","2","2011","17","1",1953,"1","1","1","EE","2","NA","5","1","NA","1","NA","NA","3","12","2","30","NA","l-n","NA","NA","1","2","2","NA","NA","25","NA","1","3","2","NA","2","NA",0,0,3693,0,0,2290,1,0,0,0,0,0,0,60,0,0,1,"1",57,79564,"1","2","0","NA","NA","1","2","1929","NA","-1","1932","NA","2","NA","NA","1","NA","8","NA","NA","NA","NA","2","NA"
"2011","EE",795642,117.21209693571,"NA","2","2011","13","4",1954,"2","5","3","Other","2","NA","5","1","NA","1","2","NA","3","71","5","NA","NA","h","NA","NA","1","2","NA","NA","NA","26","4","1","3","2","NA","2","NA",0,0,4026,0,0,0,1,0,130,0,0,0,0,0,0,0,1,"1",56,79564,"1","2","0","1","1","NA","NA","NA","2","NA","1936","NA","1","NA","NA","NA","NA","8","1","2","NA","3","NA","1"
"2011","EE",795643,117.21209693571,"NA","2","2011","4","4",1930,"2","4","3","Other","2","NA","3","7","NA","1","NA","NA","3","72","9","40","NA","NA","NA","NA","1","2","2","NA","NA","17","3","2","3","2","NA","2","NA",0,0,2106,0,0,1384,1,0,0,0,0,4168,0,0,0,0,1,"1",80,79564,"1","2","0","NA","2","1","NA","1944","2","1","1957","1","1","NA","NA","NA","2","NA","NA","NA","2","NA","4","1"
"2011","EE",795741,117.21209693571,"NA","2","2011","15","2",1952,"2","3","3","EE","2","NA","5","3","NA","NA","2","NA","3","71","2","50","NA","p","NA","NA","1","NA","2","NA","1","20","NA","2","2","2","NA","1","NA",0,0,2793,0,0,2056,1,0,0,0,0,0,0,0,0,0,1,"1",58,79574,"1","5","0","1","NA","5","NA","NA","NA","1","NA","NA","NA","2","2","NA","NA","NA","NA","2","NA","3","3","1"
"2011","EE",795742,117.21209693571,"NA","2","2011","16","1",1982,"1","1","2","Other","2","NA","3","10","NA","1","2","NA","3","NA","9","21","NA","NA","NA","NA","1","2","NA","NA","10","19","1","1","3","2","NA","2","NA",0,0,0,0,0,4132,1,224,2535,0,0,0,0,0,0,0,1,"1",28,79574,"1","7","0","1","3","2","NA","NA","2","2","1926","1","NA","2","NA","1","1","8","NA","NA","NA","3","NA","NA"
"2011","EE",795743,117.21209693571,"NA","2","2011","14","1",1930,"2","4","3","EE","2","NA","5","7","NA","1","2","NA","3","31","2","NA","NA","NA","NA","NA","1","1","2","NA","NA","16","4","2","3","2","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,4283,0,0,0,0,1,"1",80,79574,"1","8","0","NA","2","3","2","1955","NA","NA","NA","1","2","1","NA","NA","2","9","1","2","NA","4","NA","1"
"2011","EE",795851,117.21209693571,"NA","1","2011","7","3",1958,"1","2","1","Other","2","NA","5","5","NA","1","2","NA","3","42","7","NA","NA","NA","NA","13","NA","NA","NA","NA","NA","18","2","1","3","2","NA","2","NA",0,0,0,0,0,4804,1,0,0,0,106,0,0,0,0,0,1,"1",52,79585,"1","5","63.00333","1","2","2","NA","NA","1","NA","NA","NA","-1","2","NA","NA","2","NA","1","2","NA","4","2","1"
"2011","EE",795852,117.21209693571,"NA","1","2011","23","2",1961,"2","5","2","EE","2","NA","5","1","NA","NA","NA","NA","3","93","2","40","NA","q","NA","2","1","2","NA","NA","NA","17","3","1","2","2","NA","2","NA",0,0,3794,0,0,2415,1,0,0,0,0,0,0,0,0,0,1,"1",49,79585,"1","7","231.5492","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","2","1"
"2011","EE",795853,117.21209693571,"NA","2","2011","21","2",1988,"1","1","1","EE","1","4","3","6","NA","2","2","1","3","31",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","18","2","1","1","2","NA","NA","NA",0,0,0,0,0,10145,1,0,0,0,0,0,0,0,1393,0,1,"1",22,79585,"1","2","0","NA","2","NA","2","1922","NA","1","NA","NA","2","NA","2","NA","NA","8","1","2","NA","NA","4","NA"
"2011","EE",795901,117.21209693571,"NA","2","2011","13","1",1948,"1","4","3","EE","2","NA","5","7","NA","1","2","NA","3","74","8","NA","NA","NA","NA","NA","1","1","NA","NA","NA","21","3","2","3","2","NA","2","NA",0,0,0,0,0,0,1,383,0,0,0,3579,0,0,0,0,1,"1",62,79590,"1","5","84.33178","NA","NA","NA","2","NA","NA","NA","1940","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA"
"2011","EE",795902,117.21209693571,"NA","1","2011","22","3",1952,"2","4","1","EE","2","NA","5","1","NA","1","2","NA","3","82","0 - 1","NA","NA","b-e","NA","NA","1","2","NA","NA","NA","18","2","1","2","2","NA","2","NA",0,0,3551,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",58,79590,"1","6","0","NA","NA","4","0","1928","1","1","1942","NA","1","NA","NA","1","2","NA","NA","NA","NA","3","NA","NA"
"2011","EE",795903,117.21209693571,"NA","1","2011","10","2",1983,"2","1","3","EE","2","NA","4","1","NA","NA","NA","NA","3","31","4","40","NA","h","NA","5","1","1","2","NA","NA","19","NA","2","3","2","NA","2","NA",0,0,8547,174,0,5421,1,0,0,0,0,0,0,0,0,0,1,"1",27,79590,"1","5","101.1888","1","1","2","NA","1929","2","2","1929","1","1","3","1","1","2","NA","NA","2","6","NA","3","NA"
"2011","EE",796051,117.21209693571,"NA","2","2011","22","4",1976,"2","5","1","EE","2","NA","5","5","NA","NA","NA","NA","3","23","4","35","NA","NA","NA","13","2","2","2","NA","NA","19","NA","1","3","2","NA","2","NA",0,0,0,0,0,0,1,0,5913,0,0,0,0,0,0,0,1,"1",34,79605,"1","2","49.79632","1","2","2","0","1925","1","NA","1945","1","2","NA","NA","1","2","1","NA","2","5","4","NA","1"
"2011","EE",796052,117.21209693571,"NA","2","2011","13","2",1951,"2","2","3","EE","2","NA","3","5","NA","NA","NA","NA","3","34","8","40","NA","NA","NA","9","1","1","2","NA","NA","20","2","1","3","2","2","2","NA",0,0,10973,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",59,79605,"1","3","92.92318","1","3","1","2","1941","1","NA","1951","1","1","NA","3","NA","2","8","1","2","5","5","NA","1"
"2011","EE",796091,117.21209693571,"NA","2","2011","18","2",1974,"1","1","1","Other","2","NA","3","1","NA","NA","2","NA","3","93","9","NA","NA","l-n","NA","NA","1","2","2","NA","NA","19","3","2","3","2","NA","1","NA",0,0,3780,0,0,0,1,0,0,0,581,0,0,112,0,0,1,"1",36,79609,"1","5","0","1","NA","NA","2","NA","NA","NA","1933","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","4","3","NA"
"2011","EE",796092,117.21209693571,"NA","1","2011","19","1",1979,"2","2","2","EE","2","NA","5","1","NA","NA","2","NA","3","24","4","40","20","g","NA","13","1","2","2","3","NA","20","2","2","3","2","NA","2","NA",0,0,7507,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",31,79609,"1","7","195.4049","1","2","2","NA","NA","NA","1","NA","1","1","NA","NA","1","2","8","1","NA","6","NA","5","NA"
"2011","EE",796151,117.21209693571,"NA","2","2011","12","3",1984,"1","1","3","EE","2","NA","2","5","NA","1","2","NA","3","NA","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","1","NA",0,184,439,0,0,0,1,230,124,0,0,0,0,0,0,0,1,"1",26,79615,"1","2","91.92357","NA","2","NA","NA","NA","NA","NA","NA","2","1","NA","NA","1","NA","NA","NA","NA","NA","3","NA","1"
"2011","EE",796152,117.21209693571,"NA","2","2011","4","4",1986,"2","1","1","EE","1","NA","1","10","NA","1","1","1","NA","32",,"40","NA","NA","NA","NA","NA","2","2","NA","NA","NA","3","2","3","2","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",24,79615,"1","2","128.9893","1","2","NA","NA","NA","NA","1","1938","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"2011","EE",796153,117.21209693571,"NA","2","2011","4","2",1988,"1","1","2","EE","2","NA","2","6","NA","2","2","NA","3","34","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","3","2","NA","1","NA",0,0,0,0,0,0,1,230,392,0,0,0,0,0,0,0,1,"1",22,79615,"1","6","0","NA","NA","2","NA","NA","2","NA","NA","NA","1","NA","NA","1","NA","NA","NA","NA","8","NA","NA","1"
"2011","EE",796221,117.21209693571,"NA","2","2011","11","3",1946,"1","4","3","Other","2","NA","3","1","NA","NA","NA","NA","3","72","9","40","NA","l-n","NA","5","1","2","2","NA","NA","17","2","1","3","2","NA","2","NA",0,0,1304,0,0,0,1,0,0,0,0,5072,0,0,0,0,1,"1",64,79622,"1","3","178.7138","1","1","NA","2","1931","1","NA","1956","1","NA","2","2","NA","1","7","1","2","9","2","3","1"
"2011","EE",796222,117.21209693571,"NA","1","2011","17","2",1944,"2","4","1","EE","2","NA","2","7","NA","1","2","NA","3","72","4","20","NA","NA","NA","NA","1","2","NA","NA","NA","NA","4","1","3","2","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,3239,0,0,0,0,1,"1",66,79622,"1","2","0","3","NA","NA","NA","NA","1","NA","NA","2","NA","1","2","NA","2","1","NA","NA","2","3","NA","NA"
"2011","EE",796223,117.21209693571,"NA","1","2011","6","4",1990,"1","1","3","EE","1","NA","2","6","NA","2","1","1","NA","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","18","2","1","3","2","NA","2","NA",0,0,0,0,0,1777,1,0,0,0,0,0,0,0,0,0,1,"1",20,79622,"1","6","231.5384","3","NA","1","1","NA","2","NA","NA","NA","NA","2","NA","NA","2","NA","1","NA","9","4","NA","1"
"2011","EE",796351,117.21209693571,"NA","2","2011","22","2",1960,"2","2","1","EE","2","NA","2","5","NA","1","NA","1","NA","NA","8","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",0,0,245,0,0,2228,1,0,0,0,0,0,0,0,0,0,1,"1",50,79635,"1","7","0","NA","NA","NA","2","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","5","NA","1","NA","5","NA"
"2011","EE",796352,117.21209693571,"NA","1","2011","17","1",1960,"1","2","2","EE","2","NA","5","1","NA","NA","NA","NA","3","24","2","40","NA","a","NA","13","1","2","2","NA","NA","18","3","2","3","2","NA","2","NA",0,0,5145,64,0,0,1,0,0,0,0,0,0,225,0,0,1,"1",50,79635,"1","7","208.2677","1","2","NA","1","1937","1","NA","1949","1","1","2","1","1","NA","NA","1","2","9","4","4","1"
"2011","EE",796641,117.21209693571,"NA","1","2011","11","1",1992,"1","1","3","EE","2","3","2","6","NA","1","1","NA","3","51",,"NA","NA","NA","NA","NA","1","NA","NA","NA","NA","17","2","1","3","2","NA","1","NA",0,0,0,0,0,1143,1,0,0,0,0,0,0,0,0,0,1,"1",18,79664,"1","2","0","NA","NA","7","NA","NA","2","NA","NA","1","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","3","NA"
"2011","EE",796642,117.21209693571,"NA","1","2011","10","2",1986,"2","1","1","EE","2","NA","5","2","NA","1","2","NA","3","74","3","NA","NA","q","NA","NA","1","2","NA","NA","NA","18","2","1","2","1","NA","2","NA",0,0,1844,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",24,79664,"1","2","0","NA","NA","2","2","1914","1","NA","1912","NA","NA","1","NA","1","NA","NA","NA","2","8","NA","NA","NA"
"2011","EE",796643,117.21209693571,"NA","2","2011","13","2",1960,"2","5","1","EE","2","NA","3","5","NA","NA","NA","NA","3","23","5","40","NA","NA","3","4","1","2","2","2","NA","20","2","2","3","2","NA","2","NA",0,0,0,0,0,2359,1,0,6560,0,0,0,0,0,0,0,1,"1",50,79664,"1","7","98.74033","1","4","4","2","1931","1","NA","NA","1","2","1","NA","NA","NA","1","1","NA","8","NA","NA","3"
"2011","EE",796671,117.21209693571,"NA","1","2011","20","1",1951,"2","2","1","EE","2","NA","3","2","NA","NA","2","NA","3","83","4","NA","NA","g","NA","12","1","2","2","1","NA","18","3","1","3","2","NA","2","1",0,0,5798,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",59,79667,"1","6","226.7986","NA","NA","NA","2","1938","1","2","1926","NA","1","1","1","1","NA","9","1","1","4","4","NA","1"
"2011","EE",796672,117.21209693571,"NA","1","2011","18","3",1950,"1","5","2","Other","2","NA","5","1","NA","NA","2","NA","3","83","8","40","NA","b-e","NA","11","1","2","2","NA","4","16","3","2","3","2","NA","2","NA",0,0,7432,216,0,1425,1,383,0,0,0,0,0,0,0,0,1,"1",60,79667,"1","2","233.4422","3","4","4","2","1960","1","1","NA","2","NA","NA","NA","NA","2","NA","NA","NA","NA","3","2","1"
"2011","EE",796673,117.21209693571,"NA","1","2011","8","1",1988,"2","1","1","EE","NA","3","3","6","NA","2","2","NA","3","NA","4","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","24","NA","2","3","2","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",22,79667,"1","6","159.7707","1","NA","NA","NA","1903","1","NA","1948","1","1","NA","NA","1","NA","6","1","2","2","NA","3","1"
"2011","EE",796851,117.21209693571,"NA","2","2011","27","1",1958,"2","5","1","EE","2","NA","3","5","NA","2","1","NA","3","NA","6","NA","NA","NA","NA","NA","1","2","2","NA","NA","15","2","2","3","2","2","2","NA",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",52,79685,"1","3","172.5517","NA","3","4","2","1935","NA","NA","-1","NA","1","2","NA","NA","NA","NA","1","NA","NA","NA","NA","1"
"2011","EE",796852,117.21209693571,"NA","1","2011","19","4",1987,"2","1","1","EE","2","NA","5","1","NA","NA","2","NA","3","23","4","40","NA","k","NA","12","1","2","2","NA","NA","19","2","1","1","2","NA","2","NA",0,0,8889,0,0,2827,1,0,0,0,0,0,0,0,0,0,1,"1",23,79685,"1","2","34.89211","1","2","2","NA","1929","NA","1","NA","1","1","2","2","1","NA","NA","1","NA","2","NA","NA","1"
"2011","EE",796853,117.21209693571,"NA","2","2011","17","1",1930,"2","4","1","EE","2","NA","2","7","NA","NA","1","NA","3","52","8","NA","NA","NA","NA","4","1","2","2","NA","NA","25","1","2","3","1","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,8966,0,0,0,0,1,"1",80,79685,"1","2","94.9694","1","2","3","2","1933","1","1","1929","2","1","1","3","NA","2","6","1","2","2","4","NA","NA"
"2011","EE",797411,117.21209693571,"NA","2","2011","14","1",1966,"1","5","1","EE","2","NA","3","3","NA","NA","NA","NA","3","83","7","40","NA","b-e","NA","11","1","2","NA","NA","NA","18","NA","2","3","2","NA","2","NA",192,0,3826,3285,3285,0,1,0,0,0,0,0,0,0,0,0,1,"1",44,79741,"1","2","451.015","NA","2","3","2","1944","1","NA","1935","1","1","1","2","1","1","1","1","2","2","4","4","1"
"2011","EE",797412,117.21209693571,"NA","1","2011","20","4",1963,"2","2","3","Other","2","5","3","1","NA","NA","NA","NA","3","51","5","35","NA","i","NA","13","1","NA","2","NA","NA","23","2","2","3","2","NA","2","NA",0,0,20904,0,0,0,1,0,2439,0,0,0,0,0,0,0,1,"1",47,79741,"1","6","129.2789","NA","2","4","2","1940","1","1","1931","1","1","1","2","1","2","1","1","2","8","NA","2","1"
"2011","EE",797471,117.21209693571,"NA","1","2011","14","4",1968,"2","1","3","EE","2","NA","5","2","NA","1","2","NA","3","52","3","40","NA","q","NA","NA","1","NA","NA","NA","NA","19","3","1","3","2","NA","2","NA",0,0,5336,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",42,79747,"1","2","0","NA","3","2","NA","NA","1","1","NA","NA","1","NA","NA","1","NA","NA","NA","NA","NA","4","NA","NA"
"2011","EE",797472,117.21209693571,"NA","1","2011","8","2",1987,"1","1","1","Other","2","NA","5","2","NA","NA","NA","NA","3","41","5","84","NA","i","NA","12","1","2","2","NA","NA","18","3","2","3","2","NA","2","NA",0,0,0,0,0,2290,1,0,0,0,0,0,0,0,5960,0,1,"1",23,79747,"1","6","565.3755","1","NA","NA","2","NA","2","NA","1956","NA","NA","1","NA","NA","2","7","NA","1","NA","NA","4","NA"
"2011","EE",797473,117.21209693571,"NA","2","2011","11","2",1991,"1","1","1","EE","2","NA","2","6","NA","1","NA","1","3","72",,"NA","NA","NA","NA","NA","NA","NA","2","NA","10","NA","3","2","1","2","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",19,79747,"1","2","0","NA","2","NA","NA","1936","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","2","-1","4","NA","1"
"2011","EE",797731,117.21209693571,"NA","1","2011","15","1",1966,"2","5","3","EE","2","NA","4","1","NA","NA","NA","NA","3","71","5","40","NA","q","NA","13","1","2","2","NA","NA","16","2","1","3","2","NA","2","NA",0,0,9190,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",44,79773,"1","5","0","NA","NA","NA","2","NA","1","1","NA","1","NA","NA","1","1","NA","NA","1","2","8","4","2","1"
"2011","EE",797732,117.21209693571,"NA","2","2011","13","3",1975,"1","2","1","EE","2","NA","3","1","NA","NA","NA","NA","3","22","3","40","NA","l-n","NA","13","1","NA","2","NA","NA","19","2","2","3","1","NA","2","NA",0,0,18969,0,0,0,1,0,0,0,0,0,0,2189,0,0,1,"1",35,79773,"1","2","454.5266","1","2","2","2","1940","NA","1","1931","1","1","2","1","NA","1","NA","1","2","2","NA","4","1"
"2011","EE",797733,117.21209693571,"NA","2","2011","29","3",1986,"2","1","2","EE","2","NA","5","1","NA","NA","2","NA","3","51","5","NA","NA","q","NA","NA","1","2","2","NA","1","15","5","2","3","1","NA","2","NA",96,0,1581,0,0,0,1,383,66,0,0,0,0,16,0,362,1,"1",24,79773,"1","6","43.86339","NA","NA","NA","NA","1958","NA","NA","NA","1","1","2","NA","NA","NA","-1","1","NA","NA","NA","NA","1"
