"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HD080","HD100","HD110","HD120","HD140","HD150","HD160","HD170","HD180","HD190","HD200","HD210","HD220","HD240","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120"
"2013","EE",62964,"1","2013","8",19218,19187,0,0,,,,,,,,0,0,0,0,0,,30,,0,1,0,,30,,"3","3","3","1","1","1","1","1","1","1","1","5","2500","2","NA","1","2","2","2","4","2","6","2","1","NA","NA","364.3","696","1","3","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",62972,"2","2013","13",7363,7358,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4,,"3","3","3","2","1","1","1","1","1","1","1","4","2000","1","2","2","2","1","2","4","2","4","2","1","NA","NA","294.13","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",62979,"1","2013","20",15466,10061,0,0,,,,,,,,0,0,0,0,0,,0,,0,5405,0,,0,,"3","3","NA","1","1","2","1","1","1","1","3","5","2000","2","NA","2","2","2","2","4","2","4","2","1","NA","NA","161","481","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",62991,"1","2013","12",6144,5861,922,922,,,,,,,,922,0,0,0,0,,9,,0,0,0,,283,,"3","3","NA","1","1","1","1","1","1","1","1","3","2000","1","2","2","2","2","2","2","1","4","2","2","NA","NA","145","72","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63004,"2","2013","17",3426,999,0,0,,,,,,,,0,0,0,0,0,,0,,0,378,0,,2049,,"NA","3","3","1","1","1","1","1","1","1","1","4","1000","3","2","2","2","2","2","2","2","2","1","1","NA","NA","389","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63022,"1","2013","14",3879,-4812,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,8691,,"3","3","3","1","1","1","1","1","1","1","1","3","2000","2","2","2","2","2","2","1","1","2","2","1","NA","NA","241","746","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.3,,,,,
"2013","EE",63100,"2","2013","26",17075,11137,0,0,,,,,,,,0,0,0,0,0,,0,,0,5939,0,,0,,"3","3","3","1","1","1","1","1","1","1","1","4","4000","2","NA","1","2","2","2","4","1","3","2","1","NA","NA","493","84","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.3,,,,,
"2013","EE",63109,"1","2013","15",10965,8726,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2238,,"3","2","3","1","1","1","1","1","1","1","1","4","1500","3","3","2","2","2","2","1","2","2","2","1","NA","NA","229.5","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63132,"2","2013","16",7040,7032,0,0,,,,,,,,0,0,0,0,0,,0,,0,11,0,,-3,,"NA","3","NA","1","1","1","1","1","1","1","1","5","2000","2","2","2","2","2","2","2","1","2","2","1","NA","NA","97.84","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63143,"1","2013","20",10910,2601,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,8310,,"3","3","3","2","1","1","1","1","1","1","1","3","1500","2","3","2","2","2","2","4","1","4","2","1","NA","NA","246","190","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63144,"2","2013","18",8076,8020,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,56,,"NA","3","NA","1","1","2","1","1","1","1","3","3","1600","3","2","2","2","2","2","NA","1","4","2","1","NA","NA","74","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63146,"1","2013","21",6073,5832,0,0,,,,,,,,0,0,0,0,0,,0,,0,11,0,,230,,"3","2","NA","1","1","1","1","1","1","1","1","3","2000","2","2","2","2","2","1","4","2","3","2","1","NA","NA","426","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63184,"1","2013","19",13281,13280,0,0,,,,,,,,0,0,0,0,0,,23,,0,0,0,,2,,"3","3","3","1","1","1","1","1","1","1","3","3","450","1","NA","2","2","2","2","4","1","3","2","1","NA","NA","330.5","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63196,"2","2013","26",10543,9826,0,0,,,,,,,,0,0,0,0,0,,2,,0,0,0,,717,,"3","3","3","1","1","2","1","1","1","1","1","4","1500","1","3","2","2","2","2","4","5","2","2","1","NA","NA","205.37","336","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63203,"1","2013","19",10988,6653,0,0,,,,,,,,0,386,0,0,1006,,0,,0,0,0,,4336,,"NA","3","3","1","1","1","1","1","1","1","1","4","2000","3","2","2","1","1","1","4","2","4","2","1","NA","NA","152.2","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63274,"1","2013","11",8693,8564,0,0,,,,,,,,0,146,0,0,1526,,0,,0,1,0,,128,,"NA","3","NA","1","1","2","1","1","1","1","1","3","1200","2","2","2","2","1","2","4","5","4","2","1","NA","NA","156","206","3","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63283,"1","2013","16",41511,38634,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2877,,"3","3","3","1","1","1","1","1","1","1","3","5","2500","2","NA","1","2","2","2","4","2","5","2","1","NA","NA","342","368","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63299,"1","2013","43",8503,7081,0,0,,,,,,,,0,0,0,0,0,,1,,0,68,0,,1354,,"3","3","3","2","1","1","1","1","1","1","1","4","600","3","2","2","2","1","2","4","2","2","2","1","NA","NA","95.51","202","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63320,"1","2013","22",15390,18133,0,0,,,,,,,,0,309,0,0,0,,0,,0,0,0,,-2743,,"3","3","3","1","1","2","1","1","1","1","3","3","2200","2","2","2","1","1","2","1","1","3","2","1","NA","NA","195","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63346,"2","2013","17",18954,4508,0,0,,,,,,,,0,0,0,0,0,,24,,0,717,0,,13730,,"3","3","3","1","1","1","1","1","1","1","1","5","2000","2","NA","1","2","2","1","4","1","6","1","1","NA","NA","187.15","147","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63371,"1","2013","9",6845,5287,0,0,,,,,,,,0,0,0,0,0,,1,,0,1558,0,,0,,"3","3","3","1","1","1","1","1","1","1","1","3","150","3","NA","2","1","2","2","1","1","4","2","1","NA","NA","142","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.3,,,,,
"2013","EE",63408,"1","2013","13",7129,6082,0,0,,,,,,,,0,0,0,0,0,,0,,0,1047,0,,0,,"2","3","NA","1","1","1","1","1","1","1","1","5","2000","2","2","2","2","2","2","4","2","4","2","1","NA","NA","184","132","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63447,"1","2013","29",16982,15828,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1154,,"3","3","NA","2","1","2","1","1","1","1","2","3","500","1","NA","2","2","2","1","4","1","4","2","1","NA","NA","210","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63457,"2","2013","27",8525,8394,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,131,,"3","3","NA","1","1","2","1","1","1","1","1","4","2500","3","3","2","2","1","2","4","2","3","2","1","NA","NA","276","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63467,"1","2013","14",21259,15628,0,0,,,,,,,,0,0,0,0,0,,0,,0,7458,0,,-1826,,"3","3","NA","2","1","1","1","1","1","1","1","3","2000","2","3","2","2","2","1","4","2","3","1","1","NA","NA","326.81","746","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63476,"1","2013","27",1978,1972,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,6,,"3","3","NA","1","1","1","1","1","1","1","3","3","2000","2","3","2","2","2","1","4","1","5","2","1","NA","NA","80","119","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63487,"1","2013","27",3957,3857,0,0,,,,,,,,0,453,0,0,0,,0,,0,2,0,,98,,"1","3","3","1","2","1","1","1","1","1","1","4","1500","1","NA","1","2","2","2","2","2","2","2","1","NA","NA","512.39","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63500,"1","2013","32",37111,33768,0,0,,,,,,,,0,0,0,0,0,,0,,0,229,0,,3114,,"3","3","NA","1","1","1","1","1","1","1","1","5","2500","2","2","2","2","2","2","1","2","6","2","1","NA","NA","285","696","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63533,"1","2013","9",5224,4516,0,0,,,,,,,,0,314,0,0,0,,0,,0,63,0,,645,,"NA","3","NA","1","1","1","1","3","1","1","3","3","2000","1","2","2","2","2","2","3","5","2","2","1","NA","NA","74","76","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63556,"2","2013","15",7921,7872,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,49,,"NA","3","3","1","1","1","1","1","1","1","1","4","700","2","NA","2","2","2","2","4","2","4","2","1","NA","NA","324.6","696","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63562,"1","2013","4",15519,15103,0,0,,,,,,,,0,0,0,0,0,,1,,0,12,0,,404,,"NA","3","3","1","1","2","1","1","1","1","1","4","1400","1","2","2","2","2","2","1","2","4","2","1","NA","NA","219","156","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63570,"2","2013","17",16674,16633,0,0,,,,,,,,0,273,0,0,0,,0,,0,0,0,,41,,"NA","3","3","1","1","2","1","1","1","1","3","3","2000","2","NA","2","2","2","2","2","2","3","2","1","NA","NA","332","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63621,"2","2013","21",19318,18651,0,0,,,,,,,,0,0,0,0,0,,0,,0,6,0,,661,,"3","3","3","1","1","1","1","1","1","1","1","5","700","2","2","2","2","2","2","4","2","4","2","1","NA","NA","707","215","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63631,"2","2013","10",8365,1648,0,0,,,,,,,,0,0,0,0,0,,0,,0,82,0,,6636,,"NA","3","NA","1","1","1","1","1","1","1","1","3","2500","1","1","2","2","2","2","4","1","4","2","1","NA","NA","305.64","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63641,"2","2013","23",10599,10452,0,0,,,,,,,,0,0,0,0,282,,0,,0,0,0,,147,,"NA","3","NA","1","2","2","1","1","1","1","1","3","1500","2","3","2","2","2","2","4","2","3","2","1","NA","NA","228","244","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63664,"2","2013","13",29373,27226,0,0,,,,,,,,0,0,0,0,0,,8,,0,0,0,,2148,,"3","3","3","1","1","1","1","1","1","1","1","4","2000","3","2","2","1","2","2","4","2","5","2","1","NA","NA","342","481","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63688,"2","2013","12",11683,11139,0,0,,,,,,,,0,0,0,0,0,,3,,0,0,0,,544,,"NA","3","NA","1","1","1","1","1","1","1","3","5","4000","1","NA","2","1","2","2","3","2","5","2","1","NA","NA","39","59","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63690,"1","2013","7",12902,12232,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,671,,"3","3","NA","1","1","1","1","1","1","1","1","3","1500","1","NA","2","2","2","2","4","2","3","2","1","NA","NA","105","183","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63693,"1","2013","21",23854,23783,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,71,,"3","3","NA","1","1","1","1","1","1","1","1","3","1000","3","2","2","2","2","2","1","1","4","1","1","NA","NA","248","249","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63704,"1","2013","14",10436,6896,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3540,,"NA","3","NA","1","1","2","1","1","1","1","2","6","1000","2","2","2","2","1","1","4","1","6","2","1","NA","NA","101.6","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63709,"2","2013","11",24092,22274,0,0,,,,,,,,0,0,0,0,0,,0,,0,3,0,,1816,,"3","3","NA","1","1","1","1","1","1","1","1","3","2000","2","NA","1","2","2","2","3","2","4","1","1","190","NA","402","96","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63729,"1","2013","16",8482,8481,0,0,,,,,,,,0,0,0,0,0,,0,,0,1,0,,0,,"3","3","NA","2","2","1","1","1","1","1","1","4","1000","2","2","2","2","2","2","1","1","4","1","1","NA","NA","60","477","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63739,"1","2013","19",18586,10684,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,7902,,"NA","3","NA","1","1","1","1","1","1","1","1","4","2000","2","NA","2","2","2","1","1","2","5","2","1","NA","NA","286.25","76","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63755,"1","2013","8",18730,16598,0,0,,,,,,,,0,0,0,0,0,,0,,0,4,0,,2128,,"NA","3","3","1","1","1","1","1","1","1","1","5","2000","1","1","2","2","2","2","2","2","3","1","1","150","NA","324.6","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63767,"2","2013","15",65425,60932,0,0,,,,,,,,0,0,0,0,0,,0,,0,23,0,,4470,,"3","3","2","1","1","1","1","1","1","1","1","5","2500","1","2","2","2","2","2","1","5","3","2","1","150","NA","364.3","215","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63770,"1","2013","18",21780,20876,997,997,,,,,,,,997,273,0,0,2848,,0,,0,18,0,,886,,"3","3","3","1","1","1","1","1","1","1","1","5","1200","1","2","2","2","2","2","1","2","5","2","1","NA","NA","330.5","141","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63815,"2","2013","14",1591,-1764,0,0,,,,,,,,0,0,0,0,0,,0,,0,25,0,,3330,,"NA","3","NA","1","1","1","1","1","1","1","1","4","538","2","1","2","2","2","2","4","1","2","2","1","NA","NA","229","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63833,"2","2013","32",28076,25410,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2666,,"NA","3","NA","2","1","1","1","1","1","1","1","3","1500","2","2","2","2","2","1","1","2","4","2","1","NA","NA","53.87","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63884,"2","2013","16",33178,28865,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4313,,"NA","3","3","1","1","1","1","1","1","1","1","3","2500","1","NA","2","2","2","2","4","2","2","2","1","NA","NA","285","215","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63892,"2","2013","16",9821,3658,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,6163,,"3","3","NA","1","1","1","1","1","1","1","3","3","800","3","2","2","2","2","2","4","2","2","1","1","NA","NA","236","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63898,"1","2013","11",4209,3318,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,890,,"3","3","NA","1","1","1","1","1","1","1","1","4","2000","2","NA","2","1","2","1","1","2","3","2","1","NA","NA","80","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63955,"1","2013","22",4711,4293,0,0,,,,,,,,0,0,0,0,0,,0,,0,3,0,,415,,"3","3","3","1","1","1","1","1","1","1","1","5","1500","2","2","2","2","2","2","4","2","3","2","1","NA","NA","90","233","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63981,"2","2013","21",7553,7498,0,0,,,,,,,,0,0,0,0,0,,0,,0,16,0,,39,,"NA","3","NA","1","1","1","1","1","1","1","1","3","1500","3","2","2","2","2","1","4","2","4","2","1","NA","NA","95.51","148","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",63994,"1","2013","28",19851,18543,0,0,,,,,,,,0,0,0,0,0,,0,,0,109,0,,1198,,"3","3","3","1","1","1","1","1","1","1","1","4","3000","3","2","2","2","2","2","2","2","3","1","1","NA","NA","508","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",64010,"2","2013","18",3305,3301,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4,,"NA","3","2","2","1","1","1","1","1","1","1","4","1000","1","NA","2","2","2","2","4","1","4","2","1","NA","NA","384.57","88","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",64012,"2","2013","23",12448,12145,234,234,,,,,,,,234,0,0,0,0,,0,,0,18,0,,284,,"NA","3","3","1","1","1","1","3","1","1","3","3","1500","2","2","2","2","2","2","1","2","4","2","1","NA","NA","493","400","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",64013,"2","2013","11",11401,7172,0,0,,,,,,,,0,0,0,0,0,,0,,0,4229,0,,0,,"NA","3","3","2","1","2","1","1","1","1","1","3","2000","3","3","2","1","2","2","4","1","2","1","1","NA","NA","229.5","NA","3","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",64070,"2","2013","6",3563,3554,0,0,,,,,,,,0,0,0,0,0,,0,,0,9,0,,0,,"NA","3","3","1","1","1","1","1","1","1","1","3","NA","2","NA","2","2","2","1","3","2","4","1","1","NA","NA","188","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",64078,"1","2013","25",13776,12949,0,0,,,,,,,,0,0,0,0,0,,0,,0,24,0,,804,,"NA","3","3","1","1","1","1","1","1","1","1","5","1500","1","NA","2","2","2","1","4","2","6","2","1","NA","NA","192","748","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",64102,"2","2013","18",15368,12621,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2747,,"3","2","3","2","2","1","1","1","1","1","1","2","2500","2","2","2","2","2","1","4","2","2","2","1","NA","NA","243.55","247","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",64138,"1","2013","5",6836,5292,0,0,,,,,,,,0,0,0,0,0,,0,,0,1055,0,,489,,"NA","3","NA","2","1","2","1","1","1","1","1","2","2000","2","NA","2","2","2","2","4","2","4","2","1","NA","NA","172","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",64152,"2","2013","44",20771,20769,0,0,,,,,,,,0,0,0,0,0,,7,,0,0,0,,2,,"NA","3","NA","1","1","1","1","1","1","1","3","5","1500","2","3","2","2","2","2","1","2","4","2","1","NA","NA","106.6","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",64190,"1","2013","23",8443,8344,0,0,,,,,,,,0,0,0,0,0,,0,,0,2,0,,97,,"NA","3","NA","2","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","4","2","5","2","1","NA","NA","152.8","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",64202,"1","2013","7",21495,21171,0,0,,,,,,,,0,0,0,0,0,,1,,0,2,0,,322,,"3","3","3","1","1","1","1","1","1","1","1","3","450","1","NA","2","2","2","2","4","1","5","2","1","NA","NA","326.81","316","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",64223,"1","2013","23",7591,-6425,0,0,,,,,,,,0,0,0,0,0,,0,,0,31,0,,13984,,"3","3","3","1","1","1","1","1","1","1","1","5","2500","2","3","2","2","2","2","1","2","4","1","1","NA","NA","707","147","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",64231,"2","2013","8",7446,6518,0,0,,,,,,,,0,0,0,0,0,,3,,0,0,0,,927,,"3","3","3","1","1","1","1","1","1","1","1","4","700","1","2","2","2","2","2","4","2","6","2","1","NA","NA","80","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",64233,"2","2013","12",8042,8034,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,9,,"NA","3","2","2","1","1","1","1","1","1","3","2","3000","1","2","2","2","2","2","1","2","4","2","1","NA","NA","402","119","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.3,,,,,
"2013","EE",64246,"1","2013","23",12231,9205,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3026,,"3","3","NA","1","1","1","1","1","1","1","1","4","2000","2","2","2","2","2","1","4","1","4","2","1","190","NA","130","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",64270,"2","2013","20",25905,17774,0,0,,,,,,,,0,0,0,0,0,,0,,0,82,0,,8049,,"3","3","NA","1","1","1","1","1","1","1","1","6","500","3","2","2","2","2","2","1","2","3","2","1","180","NA","0","76","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",64338,"2","2013","12",7247,5616,0,0,,,,,,,,0,0,184,0,0,,0,,0,121,0,,1510,,"NA","3","NA","1","1","2","1","1","1","1","2","3","2000","1","NA","2","2","2","1","4","2","4","1","1","NA","NA","20","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",64350,"2","2013","21",9615,9482,0,0,,,,,,,,0,0,0,0,0,,0,,0,2,0,,131,,"NA","3","3","1","1","1","1","1","1","1","1","3","1800","1","2","2","2","2","2","2","2","3","2","1","NA","NA","205.37","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",64353,"1","2013","29",7519,2965,0,0,,,,,,,,0,0,0,0,0,,1,,0,766,0,,3787,,"3","3","3","2","1","2","1","1","1","1","1","3","900","2","NA","2","2","2","1","4","2","5","2","2","NA","NA","131","235","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",64382,"1","2013","21",5063,4040,0,0,,,,,,,,0,0,0,0,0,,15,,0,68,0,,955,,"3","3","NA","1","1","1","1","1","1","1","1","3","NA","1","3","2","2","2","2","4","1","2","2","1","NA","NA","330.5","249","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",64436,"1","2013","16",4360,4354,0,0,,,,,,,,0,0,0,0,0,,619,,0,0,0,,6,,"3","3","3","1","2","1","1","3","1","1","1","4","1000","2","NA","2","2","2","2","4","1","4","2","1","NA","NA","162.18","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
"2013","EE",64449,"1","2013","17",13752,11955,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1797,,"3","3","NA","1","1","1","1","1","1","1","1","5","NA","2","NA","2","2","1","2","3","2","5","2","1","NA","NA","368","746","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"2",1.5,,,,,
