"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL030","PL035","PL015","PL020","PL025","PL040","PL050","PL060","PL070","PL072","PL100","PL110","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PL210A","PL210B","PL210C","PL210D","PL210E","PL210F","PL210G","PL210H","PL210I","PL210J","PL210K","PL210L","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY070N","PY010G","PY020G","PY035G","PY050G","PY070G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX030","PX040","PX020","PX050","PX010"
"2004","EE",827651,139.830954169797,"NA","2","2004","10","4",1946,"1","NA","3","EE","2","NA","3","1","NA","NA","NA","NA","3","5","50","12","0","NA","k","NA","10","NA","1","2","NA","NA","17","1","1","2","1","1","1","1","1","1","1","1","1","3","2","3","2","NA","2","NA",0,0,895,4689,0,0,0,0,0,0,0,0,0,0,0,1,82765,"1",57,"1","15.6466"
"2004","EE",827652,139.830954169797,"NA","2","2004","24","2",1950,"2","NA","3","EE","2","NA","1","1","NA","NA","2","NA","3","9","40","0","0","NA","b-e","NA","12","1","NA","NA","NA","NA","17","6","2","5","1","3","8","6","6","6","1","6","1","2","2","1","2","NA","1","NA",0,0,64,1096,0,0,0,0,0,0,0,0,0,0,0,1,82765,"1",53,"1","15.6466"
"2004","EE",827653,139.830954169797,"NA","2","2004","20","4",1972,"2","5","1","EE","2","NA","3","1","NA","NA","NA","NA","3","9","40","12","0","NA","b-e","NA","13","2","NA","NA","NA","NA","18","1","1","1","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","2","NA",0,0,0,2742,0,0,0,0,0,0,0,0,36,0,0,1,82765,"1",31,"4","15.6466"
"2004","EE",828051,139.830954169797,"NA","3","2004","10","3",1980,"2","NA","1","EE","2","NA","5","2","NA","NA","NA","NA","3","3","40","12","12","NA","g","NA","15","1","2","2","NA","NA","19","1","1","2","1","1","1","6","1","1","1","1","1","3","1","2","1","NA","2","NA",0,0,179,3531,0,0,0,0,0,0,0,0,0,0,0,1,82805,"1",23,"1","15.6466"
"2004","EE",828052,139.830954169797,"NA","2","2004","30","2",1978,"1",,"3",,"1","NA",,,"NA","2","1","NA","NA",,"NA","0","0","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","7","8","7","4","7","7","8","5","8","7","5","7","3","2","3","2","8","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82805,"1",25,"NA","15.6466"
"2004","EE",828171,139.830954169797,"NA","2","2004","20","1",1980,"1","2","1","Other","2","NA","3","1","NA","NA","NA","NA","3","7","40","12","0","NA","g","NA","6","1","1","2","NA","NA","22","1","3","3","1","1","1","1","1","3","1","6","1","2","2","3","2","NA","1","NA",0,0,0,8527,0,0,0,0,0,0,0,0,0,0,0,1,82817,"1",23,"1","15.6466"
"2004","EE",828172,139.830954169797,"NA","1","2004","20","4",1925,"2","4","2","EE","2","NA","1","5","NA","1","2","NA","3","6","40","12","0","NA","NA","NA","NA","NA","2","2","NA","NA","14","6","6","6","1","6","1","6","1","2","6","6","6","3","2","1","2","NA","2","1",0,0,0,1093,0,0,0,0,0,0,1157,0,0,0,0,1,82817,"1",78,"1","15.6466"
"2004","EE",828173,139.830954169797,"NA","2","2004","9","4",1947,"2","2","2","EE","2","NA","5","1","NA","1","2","NA","3","2","NA","12","0","NA","l-n","NA","NA","NA","NA","NA","NA","NA","17","1","6","6","1","8","5","1","6","6","6","1","6","4","2","3","2","NA","1","NA",0,0,0,1894,0,0,0,64,0,0,0,0,0,0,0,1,82817,"1",56,"1","15.6466"
"2004","EE",828441,139.830954169797,"NA","1","2004","10","1",1968,"1","2","1","EE","2","NA","5","1","NA","NA","NA","NA","3","2","48","12","0","NA","l-n","NA","13","1","1","2","NA","NA","22","1","1","1","1","1","1","1","1","1","1","5","1","3","2","3","2","NA","2","NA",0,0,0,7273,0,0,0,0,0,0,0,0,0,0,0,1,82844,"1",35,"1","15.6466"
"2004","EE",828442,139.830954169797,"NA","2","2004","10","2",1968,"2","NA","1","EE","2","NA","5","1","NA","NA","NA","NA","3","2","40","12","0","NA","l-n","NA","13","NA","2","2","NA","NA","18","1","1","1","2","1","1","1","1","1","1","3","1","2","1","3","2","2","2","1",0,0,0,4962,0,92,0,0,0,0,0,0,0,0,0,1,82844,"1",35,"1","15.6466"
"2004","EE",828531,139.830954169797,"NA","2","2004","10","2",1972,"2","1","1","EE","1","5","5","8","NA","1","2","NA","NA","4","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","24","7","7","5","7","7","5","7","8","7","3","7","4","2","1","3","2","NA","1","1",0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,1,82853,"1",31,"1","15.6466"
"2004","EE",829261,139.830954169797,"NA","2","2004","22","3",1979,"1","1","1","Other","1","5","3","4","NA","NA","2","NA","3",,"50","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","19","7","7","7","7","7","7","5","7","3","4","7","7","2","2","3","2","NA","2","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82926,"1",24,"NA","15.6466"
"2004","EE",829262,139.830954169797,"NA","3","2004","15","3",1978,"2",,"1",,"2","NA",,,"NA","2","2","NA","NA",,"NA","0","0","NA",,"NA","NA","NA","NA","NA","NA","NA","16","8","7","7","5","7","5","7","8","7","7","7","7","3","2","3","1","NA","2","NA",1534,0,0,0,0,0,0,64,0,0,0,0,0,0,0,1,82926,"1",25,"1","15.6466"
"2004","EE",829571,139.830954169797,"NA","2","2004","15","3",1951,"1","2","1","EE","2","NA","3","1","NA","NA","NA","NA","3","7","40","12","0","NA","f","NA","13","1","2","2","NA","NA","22","1","1","1","1","1","1","1","1","1","1","1","3","2","2","3","1","NA","2","NA",1534,0,0,4668,350,0,0,0,0,0,0,0,0,0,0,1,82957,"1",52,"NA","15.6466"
"2004","EE",829572,139.830954169797,"NA","2","2004","10","2",1947,"2","2","1","Other","1","5","5","3","NA","1","2","1","3","7","23","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","16","6","6","6","6","6","6","3","6","3","6","1","6","2","2","3","2","NA","2","NA",0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,1,82957,"1",56,"3","15.6466"
"2004","EE",829573,139.830954169797,"NA","2","2004","10","1",1979,"1",,"3",,"2","3",,,"NA","2","2","NA","3",,"NA","0","0","NA",,"NA","13","2","NA","NA","NA","NA","NA","7","7","7","8","5","7","7","8","8","4","7","8","2","2","2","2","3","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82957,"1",24,"1","15.6466"
"2004","EE",829601,139.830954169797,"NA","2","2004","20","1",1980,"2","NA","1","Other","2","3","3","1","NA","1","2","1","3","8","40","0","0","NA","l-n","NA","2","NA","NA","NA","NA","NA","20","7","7","8","7","7","1","5","3","7","7","7","7","2","2","3","2","NA","2","1",0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82960,"1",23,"1","15.6466"
"2004","EE",829602,139.830954169797,"NA","2","2004","35","4",1971,"1","NA","1","EE","2","NA","3","1","NA","NA","NA","NA","3","8","40","12","0","NA","b-e","NA","12","NA","1","2","NA","NA","18","1","1","1","3","1","1","1","1","1","1","1","1","3","2","3","2","NA","2","NA",0,0,0,20674,0,0,0,192,0,0,0,0,0,0,0,1,82960,"1",32,"4","15.6466"
"2004","EE",829681,139.830954169797,"NA","1","2004","15","3",1955,"1","2","1","EE","2","NA","4","1","NA","NA","2","NA","3","5","NA","12","0","NA","l-n","NA","12","NA","2","2","NA","NA","17","1","1","1","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","2","NA",0,0,0,3385,0,0,0,0,0,0,0,0,0,0,0,1,82968,"1",48,"1","15.6466"
"2004","EE",829682,139.830954169797,"NA","2","2004","15","1",1957,"2","5","3","Other","2","NA","3","3","NA","1","2","NA","NA","9","NA","0","0","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","6","1","3","5","6","8","9","1","6","6","6","7","2","2","1","2","NA","2","NA",0,0,639,338,0,0,0,0,0,195,0,0,0,0,0,1,82968,"1",46,"3","15.6466"
"2004","EE",829683,139.830954169797,"NA","2","2004","15","3",1983,"1","1","1","EE","2","NA","2","2","NA","NA","NA","NA","3","8","40","12","0","NA","a","NA","13","NA","2","2","NA","NA","23","1","1","1","1","1","1","1","1","1","1","1","1","3","1","3","2","NA","2","NA",0,285,0,4590,0,0,0,0,0,0,0,0,0,0,0,1,82968,"1",20,"1","15.6466"
"2004","EE",829801,139.830954169797,"NA","2","2004","15","4",1950,"2","2","1","EE","2","NA","3","1","NA","NA","NA","NA","3","8","56","12","0","NA","l-n","NA","6","1","2","2","NA","NA","23","1","2","1","1","1","1","1","1","4","1","1","8","2","2","2","2","NA","2","NA",0,0,0,4785,0,0,0,128,0,0,0,0,0,0,0,1,82980,"1",53,"4","15.6466"
"2004","EE",829802,139.830954169797,"NA","2","2004","25","4",1923,"1","NA","1","EE","2","NA","1","5","NA","1","2","NA","3","8","NA","0","0","NA","NA","NA","15","NA","NA","NA","NA","NA","23","7","1","6","6","7","7","5","8","6","6","6","6","4","2","1","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,979,0,0,0,0,1,82980,"1",80,"3","15.6466"
"2004","EE",829803,139.830954169797,"NA","3","2004","10","2",1981,"2","1","1","EE","2","2","3","4","NA","NA","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8","7","5","7","5","7","8","7","7","8","7","8","1","2","3","1","NA","2","NA",0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,82980,"1",22,"1","15.6466"
"2004","EE",831411,139.830954169797,"NA","2","2004","15","2",1964,"1","NA","3","EE","2","NA","3","1","NA","1","NA","NA","3","9","50","12","0","NA","k","NA","NA","1","1","NA","NA","NA","21","1","6","6","6","1","6","6","1","6","6","1","1","4","1","1","2","NA","1","NA",0,0,13,1904,0,0,0,128,0,0,0,0,0,0,0,1,83141,"1",39,"1","15.6466"
"2004","EE",831412,139.830954169797,"NA","2","2004","15","1",1962,"2","2","2","EE","2","NA","5","1","NA","NA","NA","1","3","0 - 1","40","12","0","NA","b-e","NA","5","1","2","2","NA","NA","17","6","1","3","1","1","1","1","1","1","1","1","6","3","1","1","2","NA","2","NA",0,0,639,2777,0,0,0,0,0,0,0,0,0,0,0,1,83141,"1",41,"1","15.6466"
"2004","EE",831511,139.830954169797,"NA","2","2004","25","4",1964,"2","2","3","EE","2","NA","4","1","NA","NA","1","NA","3","3","40","12","0","NA","l-n","NA","11","1","2","2","NA","NA","18","6","1","1","1","1","1","3","1","1","1","1","1","2","2","3","2","NA","2","NA",0,0,0,14020,0,0,-6156,0,0,0,0,0,0,0,0,1,83151,"1",39,"1","15.6466"
"2004","EE",831512,139.830954169797,"NA","2","2004","20","4",1985,"2","1","1","EE","1","NA","2","4","NA","2","2","NA","NA",,"80","0","0","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","8","5","7","8","7","7","3","5","7","8","5","4","2","2","3","2","NA","2","NA",0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,1,83151,"1",18,"4","15.6466"
"2004","EE",831641,139.830954169797,"NA","3","2004","25","2",1949,"1","2","2","EE","2","NA","4","1","NA","NA","NA","NA","3","0 - 1","40","12","0","NA","l-n","NA","13","1","2","NA","NA","NA","28","1","1","1","1","1","1","1","1","1","6","3","1","2","2","3","1","NA","2","NA",0,0,0,11015,0,0,0,0,0,0,0,0,0,0,0,1,83164,"1",54,"1","15.6466"
"2004","EE",831642,139.830954169797,"NA","2","2004","25","3",1955,"2","2","1","Other","2","NA","4","3","NA","2","2","NA","2","8","NA","0","0","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","7","7","7","5","5","7","8","7","7","7","7","7","3","2","2","1","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83164,"1",48,"3","15.6466"
"2004","EE",831811,139.830954169797,"NA","2","2004","10","4",1960,"2","2","2","EE","1","NA","3","8","NA","1","2","NA","2","5","NA","0","12","NA","NA","NA","NA","NA","2","NA","NA","NA","19","1","7","1","6","5","7","1","5","1","5","6","6","3","2","3","2","NA","2","8",0,0,0,1276,0,0,0,64,0,0,0,0,0,0,0,1,83181,"1",43,"4","15.6466"
"2004","EE",831812,139.830954169797,"NA","3","2004","22","3",1959,"1","2","3","Other","2","NA","3","1","NA","NA","NA","NA","3","8","40","6","0","NA","b-e","NA","12","NA","2","2","NA","NA","17","1","6","1","1","1","1","1","1","1","5","5","1","3","2","3","2","NA","2","NA",0,0,0,3027,496,0,0,0,0,0,0,0,0,0,0,1,83181,"1",44,"4","15.6466"
"2004","EE",831813,139.830954169797,"NA","2","2004","10","1",1983,"1","1","3","EE","2","3","1","4","NA","NA","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","1","5","8","7","8","5","8","7","7","7","7","2","2","3","2","1","2","NA",0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,1,83181,"1",20,"2","15.6466"
"2004","EE",831901,139.830954169797,"NA","3","2004","15","3",1953,"1","NA","3","EE","2","NA","3","1","NA","NA","NA","NA","3","6","40","12","0","NA","b-e","NA","12","1","2","2","NA","NA","18","1","1","1","3","1","7","6","1","1","1","1","2","2","2","3","2","NA","2","NA",0,0,0,3969,0,0,0,0,0,0,0,0,132,0,0,1,83190,"1",50,"1","15.6466"
"2004","EE",831902,139.830954169797,"NA","2","2004","5","3",1952,"2","5","3","Other","2","NA","4","1","NA","NA","NA","NA","3","8","35","12","0","NA","i","NA","15","1","NA","2","NA","NA","20","8","1","1","1","1","2","1","1","1","1","1","1","2","1","3","1","NA","2","NA",0,230,0,2866,0,0,0,0,0,0,0,0,0,0,0,1,83190,"1",51,"1","15.6466"
"2004","EE",831903,139.830954169797,"NA","2","2004","15","1",1981,"2","1","1","Other","1","5","4","4","NA","2","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","7","8","7","5","7","7","8","7","5","7","8","3","2","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83190,"1",22,"1","15.6466"
"2004","EE",832201,139.830954169797,"NA","2","2004","10","3",1958,"1","NA","1","Other","2","5","3","1","NA","NA","2","NA","3","8","NA","0","5","NA","i","NA","NA","NA","2","NA","NA","NA","15","5","5","6","5","1","6","5","6","6","6","6","6","3","1","1","1","NA","2","NA",0,0,0,888,432,0,135,0,0,0,0,0,0,0,0,1,83220,"1",45,"1","15.6466"
"2004","EE",832202,139.830954169797,"NA","2","2004","15","2",1959,"2","5","1","EE","2","NA","3","1","NA","NA","NA","NA","3","9","40","12","0","NA","o","NA","12","1","2","2","NA","NA","18","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","NA","2","1",0,0,0,0,0,0,3130,0,0,0,0,0,0,0,0,1,83220,"1",44,"4","15.6466"
"2004","EE",832631,139.830954169797,"NA","2","2004","18","2",1945,"1",,"3",,"1","3",,,"NA","1","2","NA","3",,"NA","0","0","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","7","5","5","7","5","8","5","5","7","8","7","5","2","2","3","1","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83263,"1",58,"3","15.6466"
"2004","EE",832632,139.830954169797,"NA","2","2004","10","3",1944,"2","1","1","Other","2","NA","5","5","NA","1","1","NA","3","2","NA","0","0","NA","NA","NA","4","NA","NA","NA","NA","NA","20","7","6","6","8","6","6","7","6","1","3","7","6","3","2","3","2","NA","2","1",0,0,0,0,0,0,0,0,0,0,1247,0,0,0,0,1,83263,"1",59,"1","15.6466"
"2004","EE",832633,139.830954169797,"NA","2","2004","15","4",1982,"1","2","1","EE","2","NA","3","1","NA","NA","NA","NA","3","7","45","0","0","NA","b-e","NA","13","1","2","NA","NA","NA","16","1","2","1","1","1","1","1","5","1","1","1","1","2","2","3","1","2","2","NA",0,0,0,2701,0,0,0,0,0,0,0,0,0,0,0,1,83263,"1",21,"1","15.6466"
"2004","EE",832741,139.830954169797,"NA","2","2004","5","4",1971,"1","2","2","EE","2","NA","3","1","NA","1","2","NA","3","3","NA","0","0","NA","k","NA","13","NA","NA","2","NA","NA","19","2","6","6","6","6","2","6","6","6","1","6","6","2","1","1","2","NA","2","NA",1534,0,0,2085,0,0,0,0,0,0,0,0,0,0,0,1,83274,"1",32,"1","15.6466"
"2004","EE",832742,139.830954169797,"NA","2","2004","15","1",1972,"2","2","3","Other","2","NA","3","1","NA","1","NA","NA","NA","9","40","12","0","NA","b-e","NA","NA","1","NA","NA","NA","NA","17","6","1","6","1","1","6","1","6","1","6","1","1","4","1","2","2","NA","2","NA",0,0,0,0,1429,0,-3526,0,0,0,0,0,0,0,0,1,83274,"1",31,"3","15.6466"
"2004","EE",833131,139.830954169797,"NA","2","2004","30","3",1975,"1","NA","1","EE","1","NA","3","3","NA","NA","2","NA","NA","7","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","18","8","5","7","8","7","7","8","7","7","5","7","5","1","2","3","1","NA","2","NA",0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83313,"1",28,"1","15.6466"
"2004","EE",833132,139.830954169797,"NA","2","2004","30","3",1976,"2","NA","1","Other","2","5","5","1","NA","NA","1","1","3","9","NA","0","0","NA","b-e","NA","NA","2","NA","NA","NA","NA","NA","6","6","6","6","1","6","3","6","5","1","1","5","4","2","2","2","NA","2","6",0,0,0,1422,0,0,0,0,0,0,0,0,0,0,0,1,83313,"1",27,"2","15.6466"
"2004","EE",833133,139.830954169797,"NA","2","2004","NA","4",1953,"2","5","1","Other","1","NA","3","1","NA","NA","NA","NA","3","3","45","12","0","NA","b-e","NA","4","NA","2","2","NA","NA","22","1","1","1","1","1","1","1","1","1","8","1","1","2","2","3","2","NA","2","NA",0,0,83,7417,0,0,0,0,0,0,0,0,0,0,0,1,83313,"1",50,"3","15.6466"
"2004","EE",833141,139.830954169797,"NA","1","2004","15","4",1978,"1","1","1","EE","2","NA","4","1","NA","NA","2","NA","3","7","50","12","0","NA","f","NA","12","1","1","2","NA","NA","23","1","1","1","1","1","1","1","1","1","1","1","1","3","2","3","2","6","2","NA",128,0,0,5246,0,0,0,0,0,0,0,0,0,0,0,1,83314,"1",25,"1","15.6466"
"2004","EE",833142,139.830954169797,"NA","3","2004","20","3",1981,"2","1","3","EE","2","NA","2","1","NA","1","NA","NA","NA","9","NA","12","0","NA","o","NA","4","2","2","NA","NA","NA","16","6","6","1","6","6","6","6","6","6","6","6","6","4","2","2","2","1","2","NA",0,10,0,1776,0,0,0,0,0,0,0,0,0,0,0,1,83314,"1",22,"1","15.6466"
"2004","EE",833401,139.830954169797,"NA","2","2004","20","2",1966,"2","2","1","EE","2","5","5","3","NA","2","2","NA","NA","3","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","7","8","8","8","5","7","7","7","8","7","7","2","2","3","1","NA","2","NA",0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83340,"1",37,"3","15.6466"
"2004","EE",833402,139.830954169797,"NA","2","2004","20","4",1987,"2",,"3",,"2","3",,,"NA","2","2","NA","3",,"NA","0","0","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","8","5","7","7","5","3","7","7","7","7","5","8","3","2","2","2","NA","1","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83340,"1",16,"1","15.6466"
"2004","EE",833651,139.830954169797,"NA","1","2004","10","3",1936,"1","NA","1","EE","2","NA","2","5","NA","1","NA","NA","3","7","42","0","0","NA","NA","NA","NA","1","2","NA","NA","NA","18","1","1","6","1","1","1","6","1","6","6","6","1","3","1","1","2","NA","1","NA",0,0,64,0,0,0,0,0,0,0,1950,0,0,0,0,1,83365,"1",67,"4","15.6466"
"2004","EE",833652,139.830954169797,"NA","2","2004","10","1",1937,"2","NA","3","EE","2","NA","2","5","NA","NA","NA","NA","3","6","40","12","0","NA","NA","NA","13","1","2","2","NA","NA","15","1","1","1","1","1","1","1","1","1","1","1","1","2","1","2","2","NA","2","NA",0,0,0,0,0,0,0,959,0,0,3324,0,0,0,0,1,83365,"1",66,"1","15.6466"
"2004","EE",833653,139.830954169797,"NA","2","2004","10","2",1973,"2","1","1","EE","2","NA","3","1","NA","NA","NA","NA","NA","8","40","12","0","NA","b-e","NA","3","NA","1","2","NA","NA","23","1","1","1","4","1","3","1","1","1","1","1","1","2","1","3","2","8","2","NA",0,0,0,0,6124,0,-566,0,0,0,0,0,0,0,0,1,83365,"1",30,"1","15.6466"
"2004","EE",833731,139.830954169797,"NA","3","2004","10","2",1935,"1","5","3","EE","2","NA","2","5","NA","NA","2","NA","NA","6","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","29","6","1","3","6","5","6","6","7","7","3","6","3","4","1","3","1","NA","2","NA",0,0,0,0,0,0,0,0,0,0,1418,0,0,0,0,1,83373,"1",68,"4","15.6466"
"2004","EE",833732,139.830954169797,"NA","3","2004","20","2",1926,"2","4","3","Other","2","NA","3","5","NA","NA","2","NA","NA","3","NA","0","0","NA","NA","NA","9","1","NA","2","NA","NA","23","6","5","6","3","6","6","6","6","2","5","6","7","5","NA","2","2","NA","1","NA",0,0,0,0,0,0,0,0,0,0,842,0,0,0,0,1,83373,"1",77,"1","15.6466"
"2004","EE",833733,139.830954169797,"NA","2","2004","15","1",1960,"1","NA","1","EE","2","NA","4","1","NA","NA","NA","NA","3","8","40","12","0","NA","b-e","NA","12","1","2","2","NA","NA","24","1","1","1","1","1","1","3","2","1","1","1","1","2","1","3","2","NA","2","NA",0,0,0,5385,0,0,0,0,0,0,0,0,0,0,0,1,83373,"1",43,"4","15.6466"
"2004","EE",834011,139.830954169797,"NA","2","2004","15","2",1950,"2",,"1",,"1","3",,,"NA","2","2","NA","NA",,"60","0","0","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","3","7","7","7","7","7","5","7","5","7","8","7","2","2","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83401,"1",53,"1","15.6466"
"2004","EE",834012,139.830954169797,"NA","2","2004","20","2",1984,"2","1","1","EE","1","NA","3","4","NA","2","2","1","3",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","15","7","5","7","5","8","7","8","7","7","7","8","5","2","2","3","2","NA","1","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83401,"1",19,"3","15.6466"
"2004","EE",834013,139.830954169797,"NA","2","2004","35","1",1974,"2","NA","1","EE","2","NA","3","8","NA","NA","2","NA","NA","3","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","20","7","7","7","7","5","7","8","8","5","5","8","8","3","2","3","2","NA","1","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83401,"1",29,"3","15.6466"
"2004","EE",834471,139.830954169797,"NA","3","2004","10","3",1974,"1","NA","3","EE","2","NA","3","3","NA","NA","NA","NA","3","3","40","12","0","NA","NA","NA","12","1","NA","2","NA","NA","18","1","1","1","1","1","1","1","1","3","1","1","1","3","1","3","2","NA","1","NA",0,0,0,3172,0,0,0,21,0,0,0,0,0,0,0,1,83447,"1",29,"1","15.6466"
"2004","EE",834472,139.830954169797,"NA","1","2004","3","2",1977,"2","NA","3","EE","2","NA","3","1","NA","NA","NA","NA","3","9","NA","12","0","NA","b-e","NA","13","1","2","2","NA","NA","18","1","1","1","1","1","1","1","1","1","1","1","1","3","1","3","2","NA","2","NA",0,0,26,2742,0,0,0,0,0,0,0,0,0,0,0,1,83447,"1",26,"1","15.6466"
"2004","EE",834561,139.830954169797,"NA","2","2004","15","4",1971,"1","1","2","EE","2","NA","3","1","NA","NA","2","NA","3","7","NA","3","0","NA","b-e","NA","NA","NA","NA","NA","NA","NA","19","7","5","6","7","6","7","7","6","8","6","5","6","2","1","1","1","NA","2","NA",0,0,0,313,0,0,42,0,0,0,0,0,0,0,0,1,83456,"1",32,"1","15.6466"
"2004","EE",834562,139.830954169797,"NA","2","2004","35","4",1977,"2","2","1","EE","2","NA","5","1","NA","NA","2","NA","3","2","40","12","0","NA","l-n","NA","11","1","2","2","NA","NA","21","1","6","1","6","6","2","1","1","1","1","6","1","3","2","1","2","NA","2","NA",0,0,0,2395,0,0,0,0,0,0,0,0,64,0,0,1,83456,"1",26,"3","15.6466"
"2004","EE",834611,139.830954169797,"NA","1","2004","10","2",1954,"1",,"3",,"2","NA",,,"NA","2","2","NA","3",,"NA","0","0","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","7","8","5","5","8","7","7","7","7","8","7","5","3","1","3","2","NA","2","1",0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,1,83461,"1",49,"3","15.6466"
"2004","EE",834612,139.830954169797,"NA","3","2004","5","3",1958,"2","2","1","EE","1","NA","3","1","NA","NA","1","NA","3","4","20","12","0","NA","l-n","NA","11","1","1","2","NA","NA","22","1","7","1","1","1","2","1","1","1","1","1","1","4","1","3","2","NA","2","1",1406,0,0,3966,0,275,0,0,0,0,0,0,0,0,0,1,83461,"1",45,"4","15.6466"
"2004","EE",834613,139.830954169797,"NA","2","2004","10","1",1978,"1","1","1","EE","2","NA","4","1","NA","NA","NA","NA","3","5","40","12","0","NA","l-n","NA","13","1","2","2","NA","NA","18","1","1","1","1","1","1","1","6","1","1","1","8","2","1","3","2","NA","2","NA",0,0,64,3993,0,0,0,0,0,0,0,0,0,0,0,1,83461,"1",25,"1","15.6466"
